"GO.ID"	"GO.Term"	"Z-score"
"GO:0005484"	"SNAP receptor activity"	"53.439"
"GO:0000149"	"SNARE binding"	"44.318"
"GO:0019905"	"syntaxin binding"	"42.595"
"GO:0030276"	"clathrin binding"	"25.693"
"GO:0035615"	"clathrin adaptor activity"	"23.631"
"GO:0003777"	"microtubule motor activity"	"20.973"
"GO:0019869"	"chloride channel inhibitor activity"	"20.748"
"GO:0032395"	"MHC class II receptor activity"	"20.07"
"GO:0017112"	"Rab guanyl-nucleotide exchange factor activity"	"19.463"
"GO:0042605"	"peptide antigen binding"	"18.821"
"GO:0017075"	"syntaxin-1 binding"	"18.789"
"GO:0035612"	"AP-2 adaptor complex binding"	"16.892"
"GO:0005200"	"structural constituent of cytoskeleton"	"16.117"
"GO:0032050"	"clathrin heavy chain binding"	"15.274"
"GO:0034596"	"phosphatidylinositol phosphate 4-phosphatase activity"	"15.043"
"GO:0005154"	"epidermal growth factor receptor binding"	"14.531"
"GO:0005483"	"soluble NSF attachment protein activity"	"14.114"
"GO:0001540"	"beta-amyloid binding"	"14"
"GO:0017137"	"Rab GTPase binding"	"13.701"
"GO:0043813"	"phosphatidylinositol-3,5-bisphosphate 5-phosphatase activity"	"13.61"
"GO:0050750"	"low-density lipoprotein particle receptor binding"	"13.513"
"GO:0004439"	"phosphatidylinositol-4,5-bisphosphate 5-phosphatase activity"	"13.188"
"GO:0015633"	"zinc-transporting ATPase activity"	"13.182"
"GO:0045296"	"cadherin binding"	"13.093"
"GO:0034040"	"lipid-transporting ATPase activity"	"12.865"
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	"12.782"
"GO:0080025"	"phosphatidylinositol-3,5-bisphosphate binding"	"12.613"
"GO:0061714"	"folic acid receptor activity"	"12.546"
"GO:0005543"	"phospholipid binding"	"12.509"
"GO:0005537"	"mannose binding"	"12.483"
"GO:0005198"	"structural molecule activity"	"12.481"
"GO:0017124"	"SH3 domain binding"	"12.46"
"GO:0030507"	"spectrin binding"	"12.277"
"GO:0043812"	"phosphatidylinositol-4-phosphate phosphatase activity"	"12.164"
"GO:0005096"	"GTPase activator activity"	"12.108"
"GO:0042289"	"MHC class II protein binding"	"11.853"
"GO:0045504"	"dynein heavy chain binding"	"11.549"
"GO:0001848"	"complement binding"	"11.459"
"GO:0019706"	"protein-cysteine S-palmitoyltransferase activity"	"11.425"
"GO:0008017"	"microtubule binding"	"11.421"
"GO:0032029"	"myosin tail binding"	"11.411"
"GO:0005545"	"1-phosphatidylinositol binding"	"11.39"
"GO:0004711"	"ribosomal protein S6 kinase activity"	"11.316"
"GO:0005509"	"calcium ion binding"	"11.233"
"GO:0005412"	"glucose:sodium symporter activity"	"11.176"
"GO:0035091"	"phosphatidylinositol binding"	"11.136"
"GO:0034189"	"very-low-density lipoprotein particle binding"	"11.016"
"GO:0005351"	"sugar:proton symporter activity"	"10.94"
"GO:0036143"	"kringle domain binding"	"10.904"
"GO:0052629"	"phosphatidylinositol-3,5-bisphosphate 3-phosphatase activity"	"10.786"
"GO:0052658"	"inositol-1,4,5-trisphosphate 5-phosphatase activity"	"10.765"
"GO:0005046"	"KDEL sequence binding"	"10.698"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"10.536"
"GO:0005048"	"signal sequence binding"	"10.529"
"GO:0051870"	"methotrexate binding"	"10.499"
"GO:0042988"	"X11-like protein binding"	"10.387"
"GO:0005277"	"acetylcholine transmembrane transporter activity"	"10.378"
"GO:0032051"	"clathrin light chain binding"	"10.324"
"GO:0042658"	"MHC class II protein binding, via antigen binding groove"	"10.255"
"GO:0030229"	"very-low-density lipoprotein particle receptor activity"	"10.246"
"GO:0030306"	"ADP-ribosylation factor binding"	"10.052"
"GO:0003846"	"2-acylglycerol O-acyltransferase activity"	"10.003"
"GO:0005215"	"transporter activity"	"9.9"
"GO:0008289"	"lipid binding"	"9.892"
"GO:0004888"	"transmembrane signaling receptor activity"	"9.844"
"GO:0055056"	"D-glucose transmembrane transporter activity"	"9.803"
"GO:0015578"	"mannose transmembrane transporter activity"	"9.699"
"GO:0005086"	"ARF guanyl-nucleotide exchange factor activity"	"9.671"
"GO:0048306"	"calcium-dependent protein binding"	"9.608"
"GO:0005525"	"GTP binding"	"9.59"
"GO:0005115"	"receptor tyrosine kinase-like orphan receptor binding"	"9.563"
"GO:0030506"	"ankyrin binding"	"9.364"
"GO:0005231"	"excitatory extracellular ligand-gated ion channel activity"	"9.211"
"GO:0003924"	"GTPase activity"	"9.149"
"GO:0001786"	"phosphatidylserine binding"	"9.148"
"GO:0008565"	"protein transporter activity"	"9.082"
"GO:0042813"	"Wnt-activated receptor activity"	"8.947"
"GO:0005542"	"folic acid binding"	"8.937"
"GO:0004971"	"AMPA glutamate receptor activity"	"8.927"
"GO:0016230"	"sphingomyelin phosphodiesterase activator activity"	"8.915"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"8.838"
"GO:0046961"	"proton-transporting ATPase activity, rotational mechanism"	"8.72"
"GO:0001618"	"virus receptor activity"	"8.717"
"GO:0030348"	"syntaxin-3 binding"	"8.676"
"GO:0019894"	"kinesin binding"	"8.571"
"GO:0016887"	"ATPase activity"	"8.479"
"GO:0034595"	"phosphatidylinositol phosphate 5-phosphatase activity"	"8.305"
"GO:0051015"	"actin filament binding"	"8.3"
"GO:0034437"	"glycoprotein transporter activity"	"8.158"
"GO:0004144"	"diacylglycerol O-acyltransferase activity"	"8.156"
"GO:0045503"	"dynein light chain binding"	"8.131"
"GO:0005355"	"glucose transmembrane transporter activity"	"8.031"
"GO:1990583"	"phospholipase D activator activity"	"8.001"
"GO:1990763"	"arrestin family protein binding"	"7.992"
"GO:0008569"	"ATP-dependent microtubule motor activity, minus-end-directed"	"7.948"
"GO:0005010"	"insulin-like growth factor-activated receptor activity"	"7.903"
"GO:0050429"	"calcium-dependent phospholipase C activity"	"7.838"
"GO:0042011"	"interleukin-16 binding"	"7.796"
"GO:0042012"	"interleukin-16 receptor activity"	"7.796"
"GO:0015091"	"ferric iron transmembrane transporter activity"	"7.764"
