geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa04668	TNF signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04668+1051+1326+1435+1437+182+1906+2353+2919+2920+2921+329+330+3383+3553+3569+3627+3659+3725+3726+3976+4790+4792+5606+5743+5970+602+6347+6352+6364+7124+7128+7185+8837+9021	108	34	2.6731707317073172	12.71897810218978	0	0	1051;1326;1435;1437;182;1906;2353;2919;2920;2921;329;330;3383;3553;3569;3627;3659;3725;3726;3976;4790;4792;5606;5743;5970;602;6347;6352;6364;7124;7128;7185;8837;9021	ENSG00000069399;ENSG00000110330;ENSG00000023445;ENSG00000108691;ENSG00000115009;ENSG00000271503;ENSG00000274233;ENSG00000172216;ENSG00000003402;ENSG00000184371;ENSG00000164400;ENSG00000163739;ENSG00000169245;ENSG00000081041;ENSG00000163734;ENSG00000078401;ENSG00000170345;ENSG00000090339;ENSG00000125538;ENSG00000136244;ENSG00000125347;ENSG00000101384;ENSG00000177606;ENSG00000171223;ENSG00000128342;ENSG00000034152;ENSG00000107968;ENSG00000109320;ENSG00000100906;ENSG00000073756;ENSG00000173039;ENSG00000184557;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000118503;ENSG00000056558
hsa04657	IL-17 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04657+1051+1437+2353+2354+2919+2920+2921+3553+3569+3627+3725+4790+4792+5743+5970+6347+6364+6372+7124+7128+8061	84	21	2.0791327913279134	10.10036496350365	3.3306690738754696e-16	4.96269692007445e-14	1051;1437;2353;2354;2919;2920;2921;3553;3569;3627;3725;4790;4792;5743;5970;6347;6364;6372;7124;7128;8061	ENSG00000108691;ENSG00000115009;ENSG00000172216;ENSG00000164400;ENSG00000163739;ENSG00000169245;ENSG00000081041;ENSG00000163734;ENSG00000124875;ENSG00000170345;ENSG00000125740;ENSG00000175592;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000100906;ENSG00000073756;ENSG00000173039;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000118503
hsa05323	Rheumatoid arthritis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05323+1435+1437+2353+2919+3383+3552+3553+3569+3606+3725+51561+6347+6352+6364+6372+7097+7124+7422+941	77	19	1.9058717253839206	9.969191392549057	1.2878587085651816e-14	1.2792729838414136e-12	1435;1437;2353;2919;3383;3552;3553;3569;3606;3725;51561;6347;6352;6364;6372;7097;7124;7422;941	ENSG00000108691;ENSG00000115009;ENSG00000271503;ENSG00000274233;ENSG00000121594;ENSG00000184371;ENSG00000164400;ENSG00000163739;ENSG00000124875;ENSG00000170345;ENSG00000090339;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000110944;ENSG00000136244;ENSG00000177606;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000112715
hsa04064	NF-kappa B signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04064+23586+2920+329+330+3383+3553+4616+4790+4791+4792+5328+5743+597+5970+5971+6351+7124+7128+7185+8837	91	20	2.252393857271906	8.879441726157054	2.731148640577885e-14	2.0347057372305244e-12	23586;2920;329;330;3383;3553;4616;4790;4791;4792;5328;5743;597;5970;5971;6351;7124;7128;7185;8837	ENSG00000140379;ENSG00000110330;ENSG00000023445;ENSG00000275302;ENSG00000275824;ENSG00000277943;ENSG00000003402;ENSG00000081041;ENSG00000107201;ENSG00000099860;ENSG00000090339;ENSG00000125538;ENSG00000109320;ENSG00000077150;ENSG00000100906;ENSG00000122861;ENSG00000073756;ENSG00000173039;ENSG00000104856;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000118503;ENSG00000056558
hsa04060	Cytokine-cytokine receptor interaction	http://www.kegg.jp/kegg-bin/show_pathway?hsa04060+1435+1437+23529+2919+2920+2921+3460+3552+3553+3569+3572+3575+3593+3601+3604+3606+3624+3627+3976+51561+6347+6351+6352+6364+6372+6373+650+7124+8744	248	29	6.138392050587172	4.724364257122675	9.128253708468037e-13	5.44043921024695e-11	1435;1437;23529;2919;2920;2921;3460;3552;3553;3569;3572;3575;3593;3601;3604;3606;3624;3627;3976;51561;6347;6351;6352;6364;6372;6373;650;7124;8744	ENSG00000125845;ENSG00000108691;ENSG00000115009;ENSG00000275302;ENSG00000275824;ENSG00000277943;ENSG00000271503;ENSG00000274233;ENSG00000175505;ENSG00000184371;ENSG00000164400;ENSG00000163739;ENSG00000169245;ENSG00000169248;ENSG00000081041;ENSG00000163734;ENSG00000124875;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000134470;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000110944;ENSG00000136244;ENSG00000134352;ENSG00000168685;ENSG00000122641;ENSG00000128342;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000049249;ENSG00000125657
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+1026+1647+23586+3280+3383+3569+3627+3725+4609+4616+4790+4791+4792+4794+5606+595+5970+5971+6890+7097+7124+7128+960	184	23	4.554290876242096	5.050182481751825	7.29045712688503e-11	3.6209270396862317e-9	1026;1647;23586;3280;3383;3569;3627;3725;4609;4616;4790;4791;4792;4794;5606;595;5970;5971;6890;7097;7124;7128;960	ENSG00000110092;ENSG00000026508;ENSG00000124762;ENSG00000169245;ENSG00000107201;ENSG00000116717;ENSG00000099860;ENSG00000114315;ENSG00000090339;ENSG00000136244;ENSG00000177606;ENSG00000034152;ENSG00000136997;ENSG00000109320;ENSG00000077150;ENSG00000100906;ENSG00000146232;ENSG00000173039;ENSG00000104856;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000118503
hsa04620	Toll-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04620+1326+2353+3553+3569+3593+3627+3725+4790+4792+5606+5970+6351+6352+6373+7097+7124+941	95	17	2.3514001806684734	7.2297349212447175	9.02786734258143e-11	3.84329209727038e-9	1326;2353;3553;3569;3593;3627;3725;4790;4792;5606;5970;6351;6352;6373;7097;7124;941	ENSG00000275302;ENSG00000275824;ENSG00000277943;ENSG00000271503;ENSG00000274233;ENSG00000121594;ENSG00000169245;ENSG00000169248;ENSG00000170345;ENSG00000113302;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000034152;ENSG00000107968;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa04933	AGE-RAGE signaling pathway in diabetic complications	http://www.kegg.jp/kegg-bin/show_pathway?hsa04933+1906+1958+2152+3383+3552+3553+3569+3725+4088+4790+5054+595+5970+6347+6776+7124+7422	97	17	2.400903342366757	7.08066822183761	1.2756795619850436e-10	4.7519063683942875e-9	1906;1958;2152;3383;3552;3553;3569;3725;4088;4790;5054;595;5970;6347;6776;7124;7422	ENSG00000108691;ENSG00000110092;ENSG00000078401;ENSG00000120738;ENSG00000117525;ENSG00000090339;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000106366;ENSG00000166949;ENSG00000126561;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000112715
hsa04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04621+10010+10135+24145+2919+2920+2921+329+330+3553+3569+3606+3725+4790+4792+5970+6347+6352+7124+7128+8767	142	20	3.5147244805781392	5.690346458311915	1.637650015595682e-10	5.4224411627501476e-09	10010;10135;24145;2919;2920;2921;329;330;3553;3569;3606;3725;4790;4792;5970;6347;6352;7124;7128;8767	ENSG00000110330;ENSG00000023445;ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000163739;ENSG00000081041;ENSG00000163734;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000105835;ENSG00000109320;ENSG00000100906;ENSG00000110218;ENSG00000173039;ENSG00000104312;ENSG00000136560;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000118503
hsa05134	Legionellosis	http://www.kegg.jp/kegg-bin/show_pathway?hsa05134+2919+2920+2921+3553+3569+3593+3606+4790+4791+4792+5970+7097+7124	53	13	1.3118337850045168	9.909792039663959	2.669050536141526e-10	7.953770597701749e-9	2919;2920;2921;3553;3569;3593;3606;4790;4791;4792;5970;7097;7124	ENSG00000163739;ENSG00000081041;ENSG00000163734;ENSG00000113302;ENSG00000150782;ENSG00000125538;ENSG00000136244;ENSG00000109320;ENSG00000077150;ENSG00000100906;ENSG00000173039;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa04380	Osteoclast differentiation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04380+1435+2353+2354+2355+3460+3552+3553+3725+3726+4790+4791+4792+5970+5971+7124+8061+8878+9021	118	18	2.9206865401987354	6.162934554002227	3.8239056365796387e-10	1.0359307997279384e-8	1435;2353;2354;2355;3460;3552;3553;3725;3726;4790;4791;4792;5970;5971;7124;8061;8878;9021	ENSG00000184371;ENSG00000170345;ENSG00000125740;ENSG00000175592;ENSG00000075426;ENSG00000159128;ENSG00000262795;ENSG00000115008;ENSG00000125538;ENSG00000177606;ENSG00000171223;ENSG00000109320;ENSG00000077150;ENSG00000100906;ENSG00000173039;ENSG00000104856;ENSG00000184557;ENSG00000161011;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa05321	Inflammatory bowel disease (IBD)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05321+3460+3552+3553+3569+3593+3606+3725+4088+4790+51561+5970+7097+7124	62	13	1.534598012646793	8.4712738403579	2.1792847526569403e-9	5.0454645248101734e-8	3460;3552;3553;3569;3593;3606;3725;4088;4790;51561;5970;7097;7124	ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000110944;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000173039;ENSG00000166949;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa05142	Chagas disease (American trypanosomiasis)	http://www.kegg.jp/kegg-bin/show_pathway?hsa05142+2353+3460+3553+3569+3593+3725+4088+4790+4792+5054+5970+6347+6352+7097+7124+8837	101	16	2.499909665763324	6.400231264002313	2.2010415712259146e-9	5.0454645248101734e-8	2353;3460;3553;3569;3593;3725;4088;4790;4792;5054;5970;6347;6352;7097;7124;8837	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000003402;ENSG00000170345;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000106366;ENSG00000166949;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?hsa05164+23586+3383+3460+3552+3553+3569+3593+3606+3627+3725+4790+4792+5606+5970+6347+6352+64135+7124+9021	149	19	3.687985546522132	5.151864008230049	2.7583435535660783e-9	5.871331278304938e-8	23586;3383;3460;3552;3553;3569;3593;3606;3627;3725;4790;4792;5606;5970;6347;6352;64135;7124;9021	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000169245;ENSG00000107201;ENSG00000090339;ENSG00000115267;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000034152;ENSG00000109320;ENSG00000100906;ENSG00000173039;ENSG00000184557;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05168+2353+23586+3460+3553+3569+3593+3725+4790+4792+5187+5970+6347+6352+64135+6890+7097+7124+7185+9021	157	19	3.8859981933152667	4.889348644753359	6.720889400568808e-9	1.3352166942463364e-7	2353;23586;3460;3553;3569;3593;3725;4790;4792;5187;5970;6347;6352;64135;6890;7097;7124;7185;9021	ENSG00000108691;ENSG00000271503;ENSG00000274233;ENSG00000107201;ENSG00000170345;ENSG00000115267;ENSG00000159128;ENSG00000262795;ENSG00000113302;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000100906;ENSG00000179094;ENSG00000173039;ENSG00000184557;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367;ENSG00000137462;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810;ENSG00000056558
hsa04625	C-type lectin receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04625+1959+3553+3569+3593+3659+3725+4790+4791+4792+51561+5743+5970+5971+602+7124	95	15	2.3514001806684734	6.379177871686515	7.587219297278125e-9	1.4131195941180508e-7	1959;3553;3569;3593;3659;3725;4790;4791;4792;51561;5743;5970;5971;602;7124	ENSG00000069399;ENSG00000122877;ENSG00000113302;ENSG00000125538;ENSG00000110944;ENSG00000136244;ENSG00000125347;ENSG00000177606;ENSG00000109320;ENSG00000077150;ENSG00000100906;ENSG00000073756;ENSG00000173039;ENSG00000104856;ENSG00000204490;ENSG00000206439;ENSG00000223952;ENSG00000228321;ENSG00000228849;ENSG00000228978;ENSG00000230108;ENSG00000232810
hsa05132	Salmonella infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05132+1437+2353+2919+2920+2921+3460+3552+3553+3569+3606+3725+4790+5970+6351	82	14	2.0296296296296297	6.897810218978102	8.69591387786528e-9	1.524342550355208e-7	1437;2353;2919;2920;2921;3460;3552;3553;3569;3606;3725;4790;5970;6351	ENSG00000275302;ENSG00000275824;ENSG00000277943;ENSG00000164400;ENSG00000163739;ENSG00000081041;ENSG00000163734;ENSG00000170345;ENSG00000159128;ENSG00000262795;ENSG00000150782;ENSG00000115008;ENSG00000125538;ENSG00000136244;ENSG00000177606;ENSG00000109320;ENSG00000173039
