"GO.ID"	"GO.Term"	"zscore"
"GO:0004252"	"serine-type endopeptidase activity"	"24.21"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"20.45"
"GO:0004197"	"cysteine-type endopeptidase activity"	"18.792"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"17.419"
"GO:0010856"	"adenylate cyclase activator activity"	"14.113"
"GO:0042610"	"CD8 receptor binding"	"14.003"
"GO:0031800"	"type 3 metabotropic glutamate receptor binding"	"13.33"
"GO:0043560"	"insulin receptor substrate binding"	"12.003"
"GO:0001848"	"complement binding"	"11.556"
"GO:0097200"	"cysteine-type endopeptidase activity involved in execution phase of apoptosis"	"11.506"
"GO:0042609"	"CD4 receptor binding"	"11.245"
"GO:0005507"	"copper ion binding"	"11.072"
"GO:0002020"	"protease binding"	"11.029"
"GO:0004177"	"aminopeptidase activity"	"10.949"
"GO:0005509"	"calcium ion binding"	"10.944"
"GO:0031997"	"N-terminal myristoylation domain binding"	"10.888"
"GO:0046875"	"ephrin receptor binding"	"10.848"
"GO:0070892"	"lipoteichoic acid receptor activity"	"10.552"
"GO:0150025"	NA	"10.552"
"GO:0004175"	"endopeptidase activity"	"10.514"
"GO:0031715"	"C5L2 anaphylatoxin chemotactic receptor binding"	"10.321"
"GO:0008829"	"dCTP deaminase activity"	"10.265"
"GO:0019767"	"IgE receptor activity"	"10.21"
"GO:0031249"	"denatured protein binding"	"10.21"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"10.206"
"GO:0070006"	"metalloaminopeptidase activity"	"10.158"
"GO:0030429"	"kynureninase activity"	"9.949"
"GO:0061981"	NA	"9.949"
"GO:0046817"	"chemokine receptor antagonist activity"	"9.85"
"GO:0070053"	"thrombospondin receptor activity"	"9.823"
"GO:0001861"	"complement component C4b receptor activity"	"9.802"
"GO:0004877"	"complement component C3b receptor activity"	"9.802"
"GO:0035401"	"histone kinase activity (H3-Y41 specific)"	"9.802"
"GO:0004875"	"complement receptor activity"	"9.707"
"GO:0016964"	"alpha-2 macroglobulin receptor activity"	"9.707"
"GO:0030226"	"apolipoprotein receptor activity"	"9.707"
"GO:0001851"	"complement component C3b binding"	"9.629"
"GO:0070851"	"growth factor receptor binding"	"9.564"
"GO:0016530"	"metallochaperone activity"	"9.482"
"GO:0004463"	"leukotriene-A4 hydrolase activity"	"9.438"
"GO:0030108"	"HLA-A specific activating MHC class I receptor activity"	"9.396"
"GO:0008236"	"serine-type peptidase activity"	"9.333"
"GO:0052591"	"sn-glycerol-3-phosphate:ubiquinone-8 oxidoreductase activity"	"9.23"
"GO:0005518"	"collagen binding"	"8.994"
"GO:0050786"	"RAGE receptor binding"	"8.96"
