"GO.ID"	"GO.Term"	"Z-score"
"GO:0004252"	"serine-type endopeptidase activity"	"36.086"
"GO:0003823"	"antigen binding"	"26.789"
"GO:0034987"	"immunoglobulin receptor binding"	"25.07"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"22.475"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"20.718"
"GO:0004713"	"protein tyrosine kinase activity"	"18.796"
"GO:0004866"	"endopeptidase inhibitor activity"	"16.352"
"GO:0001784"	"phosphotyrosine binding"	"16.287"
"GO:0017124"	"SH3 domain binding"	"15.948"
"GO:0004888"	"transmembrane signaling receptor activity"	"15.818"
"GO:0015112"	"nitrate transmembrane transporter activity"	"15.772"
"GO:0015132"	"prostaglandin transmembrane transporter activity"	"15.772"
"GO:0102076"	NA	"15.772"
"GO:0001848"	"complement binding"	"14.654"
"GO:0005070"	"SH3/SH2 adaptor activity"	"14.503"
"GO:0004930"	"G-protein coupled receptor activity"	"14.337"
"GO:0005102"	"receptor binding"	"14.179"
"GO:0005178"	"integrin binding"	"14.17"
"GO:0001855"	"complement component C4b binding"	"13.556"
"GO:0001861"	"complement component C4b receptor activity"	"13.465"
"GO:0004877"	"complement component C3b receptor activity"	"13.465"
"GO:0019955"	"cytokine binding"	"13.277"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"13.168"
"GO:0008083"	"growth factor activity"	"13.147"
"GO:0005509"	"calcium ion binding"	"12.902"
"GO:0004112"	"cyclic-nucleotide phosphodiesterase activity"	"12.865"
"GO:0015467"	"G-protein activated inward rectifier potassium channel activity"	"12.841"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"12.397"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"12.342"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"12.236"
"GO:0005201"	"extracellular matrix structural constituent"	"12.176"
"GO:0004896"	"cytokine receptor activity"	"12.167"
"GO:0046875"	"ephrin receptor binding"	"11.636"
"GO:0008201"	"heparin binding"	"11.607"
"GO:0005068"	"transmembrane receptor protein tyrosine kinase adaptor activity"	"11.448"
"GO:0097153"	"cysteine-type endopeptidase activity involved in apoptotic process"	"11.295"
"GO:0004016"	"adenylate cyclase activity"	"11.212"
"GO:0000016"	"lactase activity"	"10.843"
"GO:0008009"	"chemokine activity"	"10.671"
"GO:0005154"	"epidermal growth factor receptor binding"	"10.591"
"GO:0005518"	"collagen binding"	"10.587"
"GO:0005161"	"platelet-derived growth factor receptor binding"	"10.497"
"GO:0003779"	"actin binding"	"10.401"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"9.991"
"GO:0033038"	"bitter taste receptor activity"	"9.946"
"GO:0004897"	"ciliary neurotrophic factor receptor activity"	"9.875"
"GO:0042802"	"identical protein binding"	"9.764"
"GO:0005242"	"inward rectifier potassium channel activity"	"9.533"
"GO:0004869"	"cysteine-type endopeptidase inhibitor activity"	"9.491"
"GO:0043560"	"insulin receptor substrate binding"	"9.296"
"GO:0004175"	"endopeptidase activity"	"9.267"
"GO:0002020"	"protease binding"	"9.144"
"GO:0005127"	"ciliary neurotrophic factor receptor binding"	"9.141"
"GO:0042169"	"SH2 domain binding"	"9.097"
"GO:0004921"	"interleukin-11 receptor activity"	"9.084"
"GO:0019970"	"interleukin-11 binding"	"9.084"
"GO:0023024"	"MHC class I protein complex binding"	"8.962"
"GO:0019903"	"protein phosphatase binding"	"8.913"
"GO:0016286"	"small conductance calcium-activated potassium channel activity"	"8.83"
"GO:0004972"	"NMDA glutamate receptor activity"	"8.811"
"GO:0038023"	"signaling receptor activity"	"8.699"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"8.677"
"GO:0005044"	"scavenger receptor activity"	"8.647"
"GO:0005158"	"insulin receptor binding"	"8.647"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"8.611"
"GO:0015275"	"stretch-activated, cation-selective, calcium channel activity"	"8.442"
"GO:0019957"	"C-C chemokine binding"	"8.431"
"GO:0005353"	"fructose transmembrane transporter activity"	"8.388"
"GO:0016493"	"C-C chemokine receptor activity"	"8.378"
"GO:0005001"	"transmembrane receptor protein tyrosine phosphatase activity"	"8.341"
"GO:0019956"	"chemokine binding"	"8.324"
"GO:0004924"	"oncostatin-M receptor activity"	"8.242"
"GO:0005543"	"phospholipid binding"	"8.076"
"GO:0015538"	"sialic acid:proton symporter activity"	"8.009"
"GO:0048365"	"Rac GTPase binding"	"8.006"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"7.996"
"GO:0001849"	"complement component C1q binding"	"7.975"
"GO:0005125"	"cytokine activity"	"7.963"
"GO:0031730"	"CCR5 chemokine receptor binding"	"7.924"
"GO:0019901"	"protein kinase binding"	"7.92"
"GO:0017042"	"glycosylceramidase activity"	"7.898"
"GO:0005164"	"tumor necrosis factor receptor binding"	"7.893"
"GO:0003834"	"beta-carotene 15,15'-monooxygenase activity"	"7.838"
"GO:0010436"	"carotenoid dioxygenase activity"	"7.838"
"GO:0061811"	NA	"7.838"
"GO:0061812"	NA	"7.838"
"GO:0004915"	"interleukin-6 receptor activity"	"7.813"
"GO:0019981"	"interleukin-6 binding"	"7.813"
"GO:2001065"	"mannan binding"	"7.707"
"GO:0005275"	"amine transmembrane transporter activity"	"7.704"
"GO:0004923"	"leukemia inhibitory factor receptor activity"	"7.663"
"GO:0050840"	"extracellular matrix binding"	"7.644"
"GO:0048407"	"platelet-derived growth factor binding"	"7.62"
"GO:0005168"	"neurotrophin TRKA receptor binding"	"7.581"
"GO:0097110"	"scaffold protein binding"	"7.552"
"GO:0070325"	"lipoprotein particle receptor binding"	"7.52"
"GO:0004063"	"aryldialkylphosphatase activity"	"7.491"
"GO:0046935"	"1-phosphatidylinositol-3-kinase regulator activity"	"7.489"
"GO:0097199"	"cysteine-type endopeptidase activity involved in apoptotic signaling pathway"	"7.477"
"GO:0042923"	"neuropeptide binding"	"7.462"
"GO:0001540"	"beta-amyloid binding"	"7.45"
"GO:0022849"	"glutamate-gated calcium ion channel activity"	"7.444"
"GO:0042056"	"chemoattractant activity"	"7.299"
"GO:0015026"	"coreceptor activity"	"7.276"
"GO:0044877"	"macromolecular complex binding"	"7.212"
"GO:0086089"	"voltage-gated potassium channel activity involved in atrial cardiac muscle cell action potential repolarization"	"7.202"
"GO:0005096"	"GTPase activator activity"	"7.193"
"GO:0055077"	"gap junction hemi-channel activity"	"7.148"
"GO:0042803"	"protein homodimerization activity"	"7.142"
"GO:0005138"	"interleukin-6 receptor binding"	"6.987"
"GO:0045509"	"interleukin-27 receptor activity"	"6.975"
"GO:0005516"	"calmodulin binding"	"6.947"
"GO:0030246"	"carbohydrate binding"	"6.91"
"GO:0008527"	"taste receptor activity"	"6.904"
"GO:0015136"	"sialic acid transmembrane transporter activity"	"6.874"
"GO:0060230"	"lipoprotein lipase activator activity"	"6.756"
"GO:0050700"	"CARD domain binding"	"6.75"
"GO:0005034"	"osmosensor activity"	"6.742"
"GO:0043395"	"heparan sulfate proteoglycan binding"	"6.736"
"GO:0003953"	"NAD+ nucleosidase activity"	"6.731"
"GO:0016849"	"phosphorus-oxygen lyase activity"	"6.731"
"GO:0050135"	"NAD(P)+ nucleosidase activity"	"6.731"
"GO:0061809"	NA	"6.731"
"GO:0008273"	"calcium, potassium:sodium antiporter activity"	"6.712"
"GO:0005159"	"insulin-like growth factor receptor binding"	"6.672"
"GO:0045523"	"interleukin-27 receptor binding"	"6.66"
"GO:0060228"	"phosphatidylcholine-sterol O-acyltransferase activator activity"	"6.649"
"GO:0070051"	"fibrinogen binding"	"6.632"
"GO:0032395"	"MHC class II receptor activity"	"6.567"
"GO:0017127"	"cholesterol transporter activity"	"6.531"
"GO:0070653"	"high-density lipoprotein particle receptor binding"	"6.522"
"GO:0071890"	"bicarbonate binding"	"6.514"
"GO:0070492"	"oligosaccharide binding"	"6.489"
"GO:0051015"	"actin filament binding"	"6.481"
"GO:0030971"	"receptor tyrosine kinase binding"	"6.459"
"GO:1902282"	"voltage-gated potassium channel activity involved in ventricular cardiac muscle cell action potential repolarization"	"6.431"
"GO:0008329"	"signaling pattern recognition receptor activity"	"6.403"
"GO:0003875"	"ADP-ribosylarginine hydrolase activity"	"6.387"
"GO:0005131"	"growth hormone receptor binding"	"6.315"
"GO:0001618"	"virus receptor activity"	"6.288"
"GO:0004725"	"protein tyrosine phosphatase activity"	"6.287"
"GO:0015181"	"arginine transmembrane transporter activity"	"6.275"
"GO:0015189"	"L-lysine transmembrane transporter activity"	"6.275"
"GO:0016964"	"alpha-2 macroglobulin receptor activity"	"6.274"
"GO:0030226"	"apolipoprotein receptor activity"	"6.274"
"GO:0004911"	"interleukin-2 receptor activity"	"6.262"
"GO:0019976"	"interleukin-2 binding"	"6.262"
"GO:0008269"	"JAK pathway signal transduction adaptor activity"	"6.256"
"GO:0001786"	"phosphatidylserine binding"	"6.248"
"GO:0016847"	"1-aminocyclopropane-1-carboxylate synthase activity"	"6.242"
"GO:0031267"	"small GTPase binding"	"6.241"
