"GO.ID"	"GO.Term"	"Z-score"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"133.077"
"GO:0070098"	"chemokine-mediated signaling pathway"	"88.381"
"GO:0006935"	"chemotaxis"	"78.578"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"76.708"
"GO:0006955"	"immune response"	"69.531"
"GO:0007218"	"neuropeptide signaling pathway"	"68.606"
"GO:0007193"	"adenylate cyclase-inhibiting G-protein coupled receptor signaling pathway"	"67.199"
"GO:0060326"	"cell chemotaxis"	"65.417"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"62.772"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"62.367"
"GO:0006954"	"inflammatory response"	"61.831"
"GO:0030593"	"neutrophil chemotaxis"	"61.482"
"GO:0030595"	"leukocyte chemotaxis"	"56.463"
"GO:0010469"	"regulation of receptor activity"	"55.865"
"GO:0002407"	"dendritic cell chemotaxis"	"48.204"
"GO:0007268"	"chemical synaptic transmission"	"45.97"
"GO:0019722"	"calcium-mediated signaling"	"44.28"
"GO:0007194"	"negative regulation of adenylate cyclase activity"	"44.071"
"GO:0048247"	"lymphocyte chemotaxis"	"39.711"
"GO:0007267"	"cell-cell signaling"	"39.583"
"GO:0007196"	"adenylate cyclase-inhibiting G-protein coupled glutamate receptor signaling pathway"	"37.448"
"GO:0007200"	"phospholipase C-activating G-protein coupled receptor signaling pathway"	"36.894"
"GO:0002548"	"monocyte chemotaxis"	"36.618"
"GO:0038003"	"opioid receptor signaling pathway"	"35.6"
"GO:0007631"	"feeding behavior"	"33.838"
"GO:0002430"	"complement receptor mediated signaling pathway"	"33.679"
"GO:1903237"	"negative regulation of leukocyte tethering or rolling"	"33.477"
"GO:0038170"	"somatostatin signaling pathway"	"33.067"
"GO:0003376"	"sphingosine-1-phosphate signaling pathway"	"32.521"
"GO:0007188"	"adenylate cyclase-modulating G-protein coupled receptor signaling pathway"	"32.087"
"GO:0007216"	"G-protein coupled glutamate receptor signaling pathway"	"31.229"
"GO:0050482"	"arachidonic acid secretion"	"31.189"
"GO:0090026"	"positive regulation of monocyte chemotaxis"	"31.054"
"GO:2000669"	"negative regulation of dendritic cell apoptotic process"	"30.799"
"GO:0061844"	NA	"30.228"
"GO:0010700"	"negative regulation of norepinephrine secretion"	"29.518"
"GO:0010818"	"T cell chemotaxis"	"29.372"
"GO:0038171"	"cannabinoid signaling pathway"	"28.011"
"GO:0014050"	"negative regulation of glutamate secretion"	"28.007"
"GO:0032229"	"negative regulation of synaptic transmission, GABAergic"	"27.542"
"GO:0051930"	"regulation of sensory perception of pain"	"27.457"
"GO:0051967"	"negative regulation of synaptic transmission, glutamatergic"	"26.865"
"GO:0007600"	"sensory perception"	"26.669"
"GO:0006968"	"cellular defense response"	"26.64"
"GO:0090023"	"positive regulation of neutrophil chemotaxis"	"26.303"
"GO:0051482"	"positive regulation of cytosolic calcium ion concentration involved in phospholipase C-activating G-protein coupled signaling pathway"	"26.284"
"GO:0007166"	"cell surface receptor signaling pathway"	"26.226"
"GO:0019233"	"sensory perception of pain"	"26.072"
"GO:0051966"	"regulation of synaptic transmission, glutamatergic"	"25.839"
"GO:0032811"	"negative regulation of epinephrine secretion"	"25.829"
"GO:0007198"	"adenylate cyclase-inhibiting serotonin receptor signaling pathway"	"25.645"
"GO:0034776"	"response to histamine"	"25.624"
"GO:0045776"	"negative regulation of blood pressure"	"25.464"
"GO:0006957"	"complement activation, alternative pathway"	"25.307"
"GO:0042119"	"neutrophil activation"	"25.034"
"GO:0106072"	NA	"24.896"
"GO:0071222"	"cellular response to lipopolysaccharide"	"24.767"
"GO:0033603"	"positive regulation of dopamine secretion"	"24.538"
"GO:0007263"	"nitric oxide mediated signal transduction"	"24.137"
"GO:0002606"	"positive regulation of dendritic cell antigen processing and presentation"	"23.584"
"GO:0007197"	"adenylate cyclase-inhibiting G-protein coupled acetylcholine receptor signaling pathway"	"23.204"
"GO:0035624"	"receptor transactivation"	"22.97"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"22.967"
"GO:0033004"	"negative regulation of mast cell activation"	"22.917"
"GO:0050709"	"negative regulation of protein secretion"	"22.846"
"GO:0045745"	"positive regulation of G-protein coupled receptor protein signaling pathway"	"22.808"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"22.754"
"GO:0042756"	"drinking behavior"	"22.603"
"GO:0038112"	"interleukin-8-mediated signaling pathway"	"22.567"
"GO:0006874"	"cellular calcium ion homeostasis"	"22.535"
"GO:0042755"	"eating behavior"	"22.487"
"GO:0071880"	"adenylate cyclase-activating adrenergic receptor signaling pathway"	"22.309"
"GO:0007202"	"activation of phospholipase C activity"	"22.136"
"GO:0042311"	"vasodilation"	"22.114"
"GO:0090663"	"galanin-activated signaling pathway"	"21.808"
"GO:1902608"	"positive regulation of large conductance calcium-activated potassium channel activity"	"21.758"
"GO:0034695"	"response to prostaglandin E"	"21.657"
"GO:0002305"	"CD8-positive, gamma-delta intraepithelial T cell differentiation"	"21.615"
"GO:0010560"	"positive regulation of glycoprotein biosynthetic process"	"21.557"
"GO:0072679"	"thymocyte migration"	"21.54"
"GO:0042417"	"dopamine metabolic process"	"21.444"
"GO:0050921"	"positive regulation of chemotaxis"	"21.375"
"GO:0033602"	"negative regulation of dopamine secretion"	"21.128"
"GO:0072678"	"T cell migration"	"20.928"
"GO:0035815"	"positive regulation of renal sodium excretion"	"20.877"
"GO:0050918"	"positive chemotaxis"	"20.871"
"GO:0048245"	"eosinophil chemotaxis"	"20.862"
"GO:0014063"	"negative regulation of serotonin secretion"	"20.804"
"GO:0072610"	"interleukin-12 secretion"	"20.778"
