"GO.ID"	"GO.Term"	"zscore"
"GO:0008307"	"structural constituent of muscle"	"27.65"
"GO:0030899"	"calcium-dependent ATPase activity"	"17.55"
"GO:0051015"	"actin filament binding"	"16.525"
"GO:0000146"	"microfilament motor activity"	"16.035"
"GO:0031014"	"troponin T binding"	"14.441"
"GO:0032038"	"myosin II heavy chain binding"	"13.868"
"GO:0031013"	"troponin I binding"	"13.629"
"GO:0070080"	"titin Z domain binding"	"13.186"
"GO:0051373"	"FATZ binding"	"12.929"
"GO:0004111"	"creatine kinase activity"	"12.873"
"GO:0005516"	"calmodulin binding"	"12.789"
"GO:0003779"	"actin binding"	"11.86"
"GO:0030172"	"troponin C binding"	"11.725"
"GO:0004736"	"pyruvate carboxylase activity"	"10.736"
"GO:0030551"	"cyclic nucleotide binding"	"10.643"
"GO:0046970"	"NAD-dependent histone deacetylase activity (H4-K16 specific)"	"10.612"
"GO:0019912"	"cyclin-dependent protein kinase activating kinase activity"	"10.552"
"GO:0070892"	"lipoteichoic acid receptor activity"	"10.552"
"GO:0150025"	NA	"10.552"
"GO:0030020"	"extracellular matrix structural constituent conferring tensile strength"	"10.5"
"GO:0031432"	"titin binding"	"10.075"
"GO:0008116"	"prostaglandin-I synthase activity"	"10"
"GO:0086076"	"gap junction channel activity involved in atrial cardiac muscle cell-AV node cell electrical coupling"	"9.85"
"GO:0086078"	"gap junction channel activity involved in bundle of His cell-Purkinje myocyte electrical coupling"	"9.85"
"GO:0086079"	"gap junction channel activity involved in Purkinje myocyte-ventricular cardiac muscle cell electrical coupling"	"9.85"
"GO:0004133"	"glycogen debranching enzyme activity"	"9.754"
"GO:0004134"	"4-alpha-glucanotransferase activity"	"9.754"
"GO:0004135"	"amylo-alpha-1,6-glucosidase activity"	"9.754"
"GO:0102500"	NA	"9.754"
"GO:0017018"	"myosin phosphatase activity"	"9.723"
"GO:0042166"	"acetylcholine binding"	"9.646"
"GO:0051371"	"muscle alpha-actinin binding"	"9.442"
"GO:0090599"	"alpha-glucosidase activity"	"9.438"
"GO:0005309"	"creatine:sodium symporter activity"	"9.396"
"GO:0050543"	"icosatetraenoic acid binding"	"9.396"
"GO:0005219"	"ryanodine-sensitive calcium-release channel activity"	"9.306"
"GO:0017020"	"myosin phosphatase regulator activity"	"9.19"
"GO:0031805"	"type 8 metabotropic glutamate receptor binding"	"9.035"
"GO:0004092"	"carnitine O-acetyltransferase activity"	"8.924"
"GO:0038132"	"neuregulin binding"	"8.771"
"GO:0071813"	"lipoprotein particle binding"	"8.573"
"GO:0004784"	"superoxide dismutase activity"	"8.39"
"GO:0005509"	"calcium ion binding"	"8.212"
"GO:0030898"	"actin-dependent ATPase activity"	"8.127"
"GO:0044325"	"ion channel binding"	"7.779"
"GO:0071253"	"connexin binding"	"7.719"
"GO:0000155"	"phosphorelay sensor kinase activity"	"7.61"
"GO:0017022"	"myosin binding"	"7.482"
"GO:0005523"	"tropomyosin binding"	"7.425"
"GO:0032036"	"myosin heavy chain binding"	"7.364"
"GO:0031433"	"telethonin binding"	"7.198"
"GO:0003990"	"acetylcholinesterase activity"	"7.185"
"GO:0015464"	"acetylcholine receptor activity"	"7.122"
"GO:0086020"	"gap junction channel activity involved in SA node cell-atrial cardiac muscle cell electrical coupling"	"6.895"
