"GO.ID"	"GO.Term"	"Z-score"
"GO:0030049"	"muscle filament sliding"	"73.619"
"GO:0006936"	"muscle contraction"	"50.681"
"GO:0060048"	"cardiac muscle contraction"	"43.844"
"GO:0006942"	"regulation of striated muscle contraction"	"40.777"
"GO:0045214"	"sarcomere organization"	"38.57"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"35.622"
"GO:0003009"	"skeletal muscle contraction"	"34.157"
"GO:0048739"	"cardiac muscle fiber development"	"30.8"
"GO:0032972"	"regulation of muscle filament sliding speed"	"29.732"
"GO:0035995"	"detection of muscle stretch"	"29.5"
"GO:0048769"	"sarcomerogenesis"	"28.788"
"GO:0030241"	"skeletal muscle myosin thick filament assembly"	"27.752"
"GO:0006937"	"regulation of muscle contraction"	"27.741"
"GO:0055003"	"cardiac myofibril assembly"	"26.607"
"GO:0043462"	"regulation of ATPase activity"	"25.37"
"GO:0030239"	"myofibril assembly"	"23.172"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	"22.581"
"GO:0014883"	"transition between fast and slow fiber"	"21.009"
"GO:0007522"	"visceral muscle development"	"20.769"
"GO:0030240"	"skeletal muscle thin filament assembly"	"20.734"
"GO:0008016"	"regulation of heart contraction"	"20.527"
"GO:1904025"	"positive regulation of glucose catabolic process to lactate via pyruvate"	"20.399"
"GO:0060420"	"regulation of heart growth"	"20.241"
"GO:0001980"	"regulation of systemic arterial blood pressure by ischemic conditions"	"20.134"
"GO:0032971"	"regulation of muscle filament sliding"	"19.994"
"GO:0042694"	"muscle cell fate specification"	"19.95"
"GO:0002026"	"regulation of the force of heart contraction"	"19.296"
"GO:0007517"	"muscle organ development"	"18.928"
"GO:0048747"	"muscle fiber development"	"18.844"
"GO:0086001"	"cardiac muscle cell action potential"	"18.392"
"GO:0014819"	"regulation of skeletal muscle contraction"	"18.202"
"GO:0071691"	"cardiac muscle thin filament assembly"	"17.521"
"GO:0002086"	"diaphragm contraction"	"16.738"
"GO:0007155"	"cell adhesion"	"16.424"
"GO:0051694"	"pointed-end actin filament capping"	"16.291"
"GO:0070307"	"lens fiber cell development"	"16.191"
"GO:0006941"	"striated muscle contraction"	"16.089"
"GO:0000768"	"syncytium formation by plasma membrane fusion"	"15.804"
"GO:0002818"	"intracellular defense response"	"15.772"
"GO:0014732"	"skeletal muscle atrophy"	"15.433"
"GO:1902083"	"negative regulation of peptidyl-cysteine S-nitrosylation"	"15.428"
"GO:1901385"	"regulation of voltage-gated calcium channel activity"	"15.421"
"GO:0055009"	"atrial cardiac muscle tissue morphogenesis"	"15.271"
"GO:0003300"	"cardiac muscle hypertrophy"	"15.134"
"GO:0014894"	"response to denervation involved in regulation of muscle adaptation"	"15.07"
"GO:0043043"	"peptide biosynthetic process"	"14.98"
"GO:0003065"	"positive regulation of heart rate by epinephrine"	"14.883"
"GO:0098735"	"positive regulation of the force of heart contraction"	"14.777"
"GO:0031444"	"slow-twitch skeletal muscle fiber contraction"	"14.39"
"GO:0014809"	"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"	"14.286"
"GO:0045109"	"intermediate filament organization"	"14.011"
"GO:0030832"	"regulation of actin filament length"	"13.821"
"GO:0002576"	"platelet degranulation"	"13.376"
"GO:0032781"	"positive regulation of ATPase activity"	"13.364"
"GO:0030198"	"extracellular matrix organization"	"13.336"
"GO:0045932"	"negative regulation of muscle contraction"	"13.122"
"GO:0032780"	"negative regulation of ATPase activity"	"12.894"
"GO:0007015"	"actin filament organization"	"12.696"
