"GO.ID"	"GO.Term"	"zscore"
"GO:0005859"	"muscle myosin complex"	"27.687"
"GO:0005861"	"troponin complex"	"22.961"
"GO:0032982"	"myosin filament"	"21.987"
"GO:0030017"	"sarcomere"	"18.363"
"GO:0097512"	"cardiac myofibril"	"18.355"
"GO:0031672"	"A band"	"17.831"
"GO:0030018"	"Z disc"	"17.478"
"GO:0042383"	"sarcolemma"	"15.044"
"GO:0033017"	"sarcoplasmic reticulum membrane"	"14.742"
"GO:0031674"	"I band"	"14.667"
"GO:0016012"	"sarcoglycan complex"	"11.955"
"GO:1990584"	"cardiac Troponin complex"	"11.585"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"11.506"
"GO:1990425"	"ryanodine receptor complex"	"11.16"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"10.928"
"GO:0005865"	"striated muscle thin filament"	"10.908"
"GO:0005863"	"striated muscle myosin thick filament"	"10.701"
"GO:0001725"	"stress fiber"	"10.672"
"GO:0031594"	"neuromuscular junction"	"10.614"
"GO:0016529"	"sarcoplasmic reticulum"	"10.598"
"GO:0005582"	"collagen type XV trimer"	"10.493"
"GO:0030016"	"myofibril"	"10.356"
"GO:0060987"	"lipid tube"	"10.157"
"GO:0034677"	"integrin alpha7-beta1 complex"	"9.949"
"GO:0042567"	"insulin-like growth factor ternary complex"	"9.924"
"GO:0033018"	"sarcoplasmic reticulum lumen"	"9.881"
"GO:0030315"	"T-tubule"	"9.771"
"GO:0043033"	"isoamylase complex"	"9.754"
"GO:0016528"	"sarcoplasm"	"9.73"
"GO:0034423"	"autophagosome lumen"	"9.661"
"GO:0005924"	"cell-substrate adherens junction"	"9.615"
"GO:0005862"	"muscle thin filament tropomyosin"	"9.486"
"GO:0014705"	"C zone"	"9.482"
"GO:0005586"	"collagen type III trimer"	"9.271"
"GO:0062023"	NA	"9.235"
"GO:0014804"	"terminal cisterna lumen"	"9.23"
"GO:0008305"	"integrin complex"	"9.095"
"GO:0031143"	"pseudopodium"	"9.065"
"GO:0015629"	"actin cytoskeleton"	"8.777"
"GO:0005826"	"actomyosin contractile ring"	"8.553"
"GO:0016459"	"myosin complex"	"8.304"
"GO:0014704"	"intercalated disc"	"7.986"
"GO:0034704"	"calcium channel complex"	"7.745"
"GO:0031093"	"platelet alpha granule lumen"	"7.702"
"GO:0070557"	"PCNA-p21 complex"	"7.283"
"GO:0097386"	"glial cell projection"	"7.241"
"GO:0030055"	"cell-substrate junction"	"7.054"
"GO:0045202"	"synapse"	"7.041"
"GO:0030314"	"junctional membrane complex"	"7.002"
"GO:0042583"	"chromaffin granule"	"6.912"
"GO:0005915"	"zonula adherens"	"6.899"
"GO:0034681"	"integrin alpha11-beta1 complex"	"6.895"
"GO:0034684"	"integrin alphav-beta5 complex"	"6.895"
"GO:0005892"	"acetylcholine-gated channel complex"	"6.876"
"GO:0034680"	"integrin alpha10-beta1 complex"	"6.811"
"GO:0098842"	"postsynaptic early endosome"	"6.778"
"GO:0009986"	"cell surface"	"6.77"
"GO:0034665"	"integrin alpha1-beta1 complex"	"6.762"
"GO:0005584"	"collagen type I trimer"	"6.746"
"GO:0031430"	"M band"	"6.741"
"GO:0034667"	"integrin alpha3-beta1 complex"	"6.683"
"GO:0016461"	"unconventional myosin complex"	"6.657"
"GO:0042643"	"actomyosin, actin portion"	"6.546"
"GO:0005925"	"focal adhesion"	"6.309"
"GO:0014701"	"junctional sarcoplasmic reticulum membrane"	"6.201"
"GO:0005829"	"cytosol"	"6.184"
"GO:0005884"	"actin filament"	"6.117"
"GO:0005856"	"cytoskeleton"	"5.837"
"GO:0070062"	"extracellular exosome"	"5.759"
"GO:0034666"	"integrin alpha2-beta1 complex"	"5.619"
"GO:0035189"	"Rb-E2F complex"	"5.591"
"GO:0097513"	"myosin II filament"	"5.591"
"GO:0005589"	"collagen type VI trimer"	"5.563"
"GO:0033596"	"TSC1-TSC2 complex"	"5.545"
"GO:0034678"	"integrin alpha8-beta1 complex"	"5.491"
"GO:0002193"	"MAML1-RBP-Jkappa- ICN1 complex"	"5.465"
"GO:0005945"	"6-phosphofructokinase complex"	"5.465"
"GO:0060171"	"stereocilium membrane"	"5.421"
"GO:1902937"	"inward rectifier potassium channel complex"	"5.421"
"GO:1990761"	"growth cone lamellipodium"	"5.421"
"GO:0043197"	"dendritic spine"	"5.378"
"GO:0014802"	"terminal cisterna"	"5.306"
"GO:0045121"	"membrane raft"	"5.246"
"GO:0097249"	"mitochondrial respiratory chain supercomplex"	"5.174"
"GO:0030175"	"filopodium"	"5.141"
"GO:0005790"	"smooth endoplasmic reticulum"	"5.14"
"GO:0005615"	"extracellular space"	"5.015"
"GO:0043083"	"synaptic cleft"	"5.012"
"GO:0005901"	"caveola"	"4.96"
"GO:0035867"	"alphav-beta3 integrin-IGF-1-IGF1R complex"	"4.88"
"GO:0000015"	"phosphopyruvate hydratase complex"	"4.867"
"GO:0043235"	"receptor complex"	"4.76"
"GO:0043219"	"lateral loop"	"4.758"
"GO:0016013"	"syntrophin complex"	"4.74"
"GO:0030478"	"actin cap"	"4.683"
"GO:0005788"	"endoplasmic reticulum lumen"	"4.605"
"GO:1990812"	"growth cone filopodium"	"4.564"
"GO:0032154"	"cleavage furrow"	"4.542"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"4.498"
"GO:0031092"	"platelet alpha granule membrane"	"4.475"
"GO:0045335"	"phagocytic vesicle"	"4.4"
"GO:0048471"	"perinuclear region of cytoplasm"	"4.364"
"GO:0097418"	"neurofibrillary tangle"	"4.309"
"GO:0097449"	"astrocyte projection"	"4.278"
"GO:0099699"	NA	"4.278"
"GO:0005899"	"insulin receptor complex"	"4.274"
"GO:0005737"	"cytoplasm"	"4.21"
"GO:0043034"	"costamere"	"4.081"
"GO:0016234"	"inclusion body"	"4.015"
"GO:0030666"	"endocytic vesicle membrane"	"3.983"
"GO:0005913"	"cell-cell adherens junction"	"3.965"
"GO:0035748"	"myelin sheath abaxonal region"	"3.906"
"GO:0033180"	"proton-transporting V-type ATPase, V1 domain"	"3.847"
"GO:0031012"	"extracellular matrix"	"3.792"
"GO:0071438"	"invadopodium membrane"	"3.783"
"GO:0005576"	"extracellular region"	"3.664"
"GO:0005587"	"collagen type IV trimer"	"3.64"
"GO:0072562"	"blood microparticle"	"3.598"
"GO:0005677"	"chromatin silencing complex"	"3.585"
"GO:0016460"	"myosin II complex"	"3.54"
"GO:0033010"	"paranodal junction"	"3.525"
"GO:0005903"	"brush border"	"3.507"
"GO:0051233"	"spindle midzone"	"3.502"
"GO:0099060"	"integral component of postsynaptic specialization membrane"	"3.407"
"GO:0005604"	"basement membrane"	"3.353"
"GO:1903561"	"extracellular vesicle"	"3.319"
"GO:0072687"	"meiotic spindle"	"3.3"
"GO:0001726"	"ruffle"	"3.29"
"GO:0044304"	"main axon"	"3.277"
"GO:0035253"	"ciliary rootlet"	"3.257"
"GO:0000791"	"euchromatin"	"3.22"
"GO:0030027"	"lamellipodium"	"3.206"
"GO:0034366"	"spherical high-density lipoprotein particle"	"3.179"
"GO:0036449"	"microtubule minus-end"	"3.167"
"GO:0008024"	"cyclin/CDK positive transcription elongation factor complex"	"3.163"
"GO:0030056"	"hemidesmosome"	"3.146"
"GO:0032991"	"macromolecular complex"	"3.139"
"GO:0016328"	"lateral plasma membrane"	"3.136"
"GO:0002102"	"podosome"	"3.129"
"GO:0008091"	"spectrin"	"3.107"
"GO:0005794"	"Golgi apparatus"	"3.055"
"GO:0032432"	"actin filament bundle"	"3.05"
"GO:0005641"	"nuclear envelope lumen"	"3.04"
"GO:0031941"	"filamentous actin"	"3.038"
"GO:0031301"	"integral component of organelle membrane"	"3.017"
"GO:0030424"	"axon"	"3.016"
"GO:0043209"	"myelin sheath"	"2.996"
"GO:0005916"	"fascia adherens"	"2.985"
"GO:0005796"	"Golgi lumen"	"2.924"
"GO:0014069"	"postsynaptic density"	"2.914"
"GO:0045211"	"postsynaptic membrane"	"2.865"
"GO:0031095"	"platelet dense tubular network membrane"	"2.856"
"GO:0043220"	"Schmidt-Lanterman incisure"	"2.852"
"GO:0030054"	"cell junction"	"2.844"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"2.826"
"GO:0005886"	"plasma membrane"	"2.791"
"GO:0044224"	"juxtaparanode region of axon"	"2.78"
"GO:0048786"	"presynaptic active zone"	"2.774"
"GO:0005887"	"integral component of plasma membrane"	"2.771"
"GO:0022626"	"cytosolic ribosome"	"2.741"
"GO:0071437"	"invadopodium"	"2.725"
"GO:0044297"	"cell body"	"2.72"
"GO:0009925"	"basal plasma membrane"	"2.717"
"GO:0002116"	"semaphorin receptor complex"	"2.709"
"GO:0005890"	"sodium:potassium-exchanging ATPase complex"	"2.51"
"GO:0033270"	"paranode region of axon"	"2.505"
