"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0030049"	"muscle filament sliding"	"73.619"	"901"	"116.305"	"10.659"
"GO:0006936"	"muscle contraction"	"50.681"	"1018"	"235.386"	"15.442"
"GO:0060048"	"cardiac muscle contraction"	"43.844"	"476"	"82.965"	"8.964"
"GO:0006942"	"regulation of striated muscle contraction"	"40.777"	"107"	"6.503"	"2.465"
"GO:0045214"	"sarcomere organization"	"38.57"	"428"	"91.478"	"8.725"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"35.622"	"255"	"40.531"	"6.021"
"GO:0003009"	"skeletal muscle contraction"	"34.157"	"263"	"47.014"	"6.323"
"GO:0048739"	"cardiac muscle fiber development"	"30.8"	"197"	"32.719"	"5.334"
"GO:0032972"	"regulation of muscle filament sliding speed"	"29.732"	"39"	"1.566"	"1.259"
"GO:0035995"	"detection of muscle stretch"	"29.5"	"71"	"5.284"	"2.228"
"GO:0048769"	"sarcomerogenesis"	"28.788"	"62"	"4.33"	"2.003"
"GO:0030241"	"skeletal muscle myosin thick filament assembly"	"27.752"	"166"	"29.022"	"4.936"
"GO:0006937"	"regulation of muscle contraction"	"27.741"	"135"	"18.665"	"4.194"
"GO:0055003"	"cardiac myofibril assembly"	"26.607"	"203"	"41.141"	"6.083"
"GO:0043462"	"regulation of ATPase activity"	"25.37"	"106"	"13.959"	"3.628"
"GO:0030239"	"myofibril assembly"	"23.172"	"93"	"12.34"	"3.481"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	"22.581"	"188"	"46.09"	"6.284"
"GO:0014883"	"transition between fast and slow fiber"	"21.009"	"103"	"18.275"	"4.033"
"GO:0007522"	"visceral muscle development"	"20.769"	"27"	"1.598"	"1.223"
"GO:0030240"	"skeletal muscle thin filament assembly"	"20.734"	"189"	"50.557"	"6.677"
"GO:0008016"	"regulation of heart contraction"	"20.527"	"145"	"32.182"	"5.496"
"GO:0060420"	"regulation of heart growth"	"20.241"	"28"	"1.85"	"1.292"
"GO:0001980"	"regulation of systemic arterial blood pressure by ischemic conditions"	"20.054"	"21"	"0.946"	"0.996"
"GO:0032971"	"regulation of muscle filament sliding"	"19.994"	"27"	"1.596"	"1.271"
"GO:0002026"	"regulation of the force of heart contraction"	"19.296"	"142"	"32.433"	"5.678"
"GO:0042694"	"muscle cell fate specification"	"19.145"	"20"	"0.855"	"0.96"
"GO:1904025"	"positive regulation of glucose catabolic process to lactate via pyruvate"	"18.992"	"20"	"1.008"	"0.931"
"GO:0007517"	"muscle organ development"	"18.928"	"252"	"81.108"	"9.029"
"GO:0048747"	"muscle fiber development"	"18.844"	"69"	"10.363"	"3.112"
"GO:0086001"	"cardiac muscle cell action potential"	"18.392"	"32"	"2.645"	"1.596"
"GO:0014819"	"regulation of skeletal muscle contraction"	"18.202"	"38"	"3.665"	"1.886"
"GO:0071691"	"cardiac muscle thin filament assembly"	"17.521"	"27"	"2.174"	"1.417"
"GO:0002086"	"diaphragm contraction"	"16.738"	"20"	"1.187"	"1.124"
"GO:0007155"	"cell adhesion"	"16.424"	"757"	"426.095"	"20.148"
"GO:0051694"	"pointed-end actin filament capping"	"16.291"	"59"	"9.577"	"3.034"
"GO:0070307"	"lens fiber cell development"	"16.191"	"69"	"13.294"	"3.441"
"GO:0006941"	"striated muscle contraction"	"16.089"	"124"	"32.428"	"5.692"
"GO:0014732"	"skeletal muscle atrophy"	"15.433"	"63"	"11.839"	"3.315"
"GO:1902083"	"negative regulation of peptidyl-cysteine S-nitrosylation"	"15.428"	"41"	"5.41"	"2.307"
"GO:1901385"	"regulation of voltage-gated calcium channel activity"	"15.421"	"47"	"6.926"	"2.599"
"GO:0055009"	"atrial cardiac muscle tissue morphogenesis"	"15.271"	"30"	"3.264"	"1.751"
"GO:0003300"	"cardiac muscle hypertrophy"	"15.134"	"85"	"20.844"	"4.239"
"GO:0014894"	"response to denervation involved in regulation of muscle adaptation"	"15.07"	"74"	"15.416"	"3.887"
"GO:0043043"	"peptide biosynthetic process"	"14.98"	"34"	"4.19"	"1.99"
"GO:0003065"	"positive regulation of heart rate by epinephrine"	"14.883"	"40"	"5.744"	"2.302"
"GO:0098735"	"positive regulation of the force of heart contraction"	"14.777"	"33"	"3.96"	"1.965"
"GO:0031444"	"slow-twitch skeletal muscle fiber contraction"	"14.39"	"21"	"1.858"	"1.33"
"GO:0014809"	"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"	"14.286"	"32"	"4.003"	"1.96"
"GO:0045109"	"intermediate filament organization"	"14.011"	"96"	"26.649"	"4.95"
"GO:0030832"	"regulation of actin filament length"	"13.821"	"27"	"3.215"	"1.721"
"GO:0002576"	"platelet degranulation"	"13.376"	"451"	"249.294"	"15.079"
"GO:0032781"	"positive regulation of ATPase activity"	"13.364"	"270"	"132.105"	"10.318"
"GO:0030198"	"extracellular matrix organization"	"13.336"	"444"	"242.883"	"15.081"
"GO:0045932"	"negative regulation of muscle contraction"	"13.122"	"19"	"1.783"	"1.312"
"GO:0032780"	"negative regulation of ATPase activity"	"12.894"	"67"	"16.402"	"3.924"
"GO:0007015"	"actin filament organization"	"12.696"	"331"	"170.735"	"12.623"
"GO:0060314"	"regulation of ryanodine-sensitive calcium-release channel activity"	"12.672"	"127"	"46.545"	"6.349"
"GO:0051695"	"actin filament uncapping"	"12.536"	"32"	"5.045"	"2.15"
"GO:0007519"	"skeletal muscle tissue development"	"12.532"	"211"	"94.558"	"9.291"
"GO:0046716"	"muscle cell cellular homeostasis"	"12.482"	"151"	"59.517"	"7.329"
"GO:2000651"	"positive regulation of sodium ion transmembrane transporter activity"	"12.248"	"40"	"7.621"	"2.644"
"GO:0048633"	"positive regulation of skeletal muscle tissue growth"	"12.221"	"27"	"4.124"	"1.872"
"GO:0014898"	"cardiac muscle hypertrophy in response to stress"	"12.023"	"98"	"32.647"	"5.436"
"GO:0030048"	"actin filament-based movement"	"12.023"	"172"	"73.682"	"8.177"
"GO:0002027"	"regulation of heart rate"	"11.988"	"189"	"84.407"	"8.725"
"GO:0010881"	"regulation of cardiac muscle contraction by regulation of the release of sequestered calcium ion"	"11.949"	"124"	"46.713"	"6.468"
"GO:0048041"	"focal adhesion assembly"	"11.861"	"123"	"46.799"	"6.424"
"GO:1904753"	"negative regulation of vascular associated smooth muscle cell migration"	"11.38"	"55"	"14.371"	"3.57"
"GO:0014728"	"regulation of the force of skeletal muscle contraction"	"11.319"	"31"	"5.369"	"2.265"
"GO:2001137"	"positive regulation of endocytic recycling"	"10.969"	"34"	"6.658"	"2.493"
"GO:0010880"	"regulation of release of sequestered calcium ion into cytosol by sarcoplasmic reticulum"	"10.852"	"93"	"33.195"	"5.511"
"GO:0060047"	"heart contraction"	"10.835"	"106"	"38.496"	"6.23"
"GO:0050714"	"positive regulation of protein secretion"	"10.808"	"165"	"76.067"	"8.229"
"GO:0050982"	"detection of mechanical stimulus"	"10.665"	"35"	"7.129"	"2.613"
"GO:0051300"	"spindle pole body organization"	"10.342"	"90"	"32.632"	"5.547"
"GO:0007512"	"adult heart development"	"10.328"	"79"	"27.013"	"5.034"
"GO:0014878"	"response to electrical stimulus involved in regulation of muscle adaptation"	"10.312"	"38"	"8.754"	"2.836"
"GO:0007160"	"cell-matrix adhesion"	"10.262"	"220"	"114.214"	"10.308"
"GO:0042853"	"L-alanine catabolic process"	"10.255"	"21"	"3.153"	"1.74"
"GO:2000818"	"negative regulation of myoblast proliferation"	"10.09"	"18"	"2.592"	"1.527"
"GO:0086097"	"phospholipase C-activating angiotensin-activated signaling pathway"	"9.924"	"35"	"8.283"	"2.692"
"GO:0006094"	"gluconeogenesis"	"9.919"	"313"	"185.854"	"12.819"
"GO:0051592"	"response to calcium ion"	"9.879"	"246"	"141.79"	"10.548"
"GO:0014002"	"astrocyte development"	"9.87"	"72"	"24.484"	"4.814"
"GO:0061621"	"canonical glycolysis"	"9.737"	"343"	"210.514"	"13.607"
"GO:0070527"	"platelet aggregation"	"9.623"	"245"	"135.982"	"11.329"
"GO:1905382"	"positive regulation of snRNA transcription from RNA polymerase II promoter"	"9.526"	"16"	"2.281"	"1.44"
"GO:0033627"	"cell adhesion mediated by integrin"	"9.479"	"69"	"23.121"	"4.84"
"GO:0034314"	"Arp2/3 complex-mediated actin nucleation"	"9.423"	"131"	"61.72"	"7.352"
"GO:0030335"	"positive regulation of cell migration"	"9.369"	"556"	"386.292"	"18.113"
"GO:0007525"	"somatic muscle development"	"9.301"	"43"	"12.386"	"3.291"
"GO:0010882"	"regulation of cardiac muscle contraction by calcium ion signaling"	"9.274"	"49"	"14.671"	"3.702"
"GO:0051384"	"response to glucocorticoid"	"9.251"	"135"	"63.925"	"7.683"
"GO:0042693"	"muscle cell fate commitment"	"9.225"	"25"	"4.783"	"2.192"
"GO:0006096"	"glycolytic process"	"9.182"	"325"	"201.085"	"13.496"
"GO:0000165"	"MAPK cascade"	"9.155"	"787"	"578.542"	"22.77"
"GO:0051764"	"actin crosslink formation"	"9.086"	"56"	"18.914"	"4.082"
"GO:0051017"	"actin filament bundle assembly"	"9.046"	"149"	"75.605"	"8.113"
"GO:0030035"	"microspike assembly"	"8.936"	"46"	"14.157"	"3.563"
"GO:0014908"	"myotube differentiation involved in skeletal muscle regeneration"	"8.865"	"16"	"2.558"	"1.516"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"8.859"	"600"	"420.537"	"20.258"
"GO:0051289"	"protein homotetramerization"	"8.854"	"299"	"184.656"	"12.915"
"GO:0051639"	"actin filament network formation"	"8.652"	"66"	"25.332"	"4.701"
"GO:0007520"	"myoblast fusion"	"8.641"	"84"	"34.622"	"5.714"
"GO:0031032"	"actomyosin structure organization"	"8.587"	"124"	"60.427"	"7.404"
"GO:0048743"	"positive regulation of skeletal muscle fiber development"	"8.511"	"28"	"6.553"	"2.52"
"GO:0030050"	"vesicle transport along actin filament"	"8.509"	"69"	"27.243"	"4.908"
"GO:0030042"	"actin filament depolymerization"	"8.489"	"72"	"28.802"	"5.089"
"GO:0071711"	"basement membrane organization"	"8.315"	"37"	"10.929"	"3.135"
"GO:0045454"	"cell redox homeostasis"	"8.313"	"205"	"117.097"	"10.574"
"GO:0090324"	"negative regulation of oxidative phosphorylation"	"8.298"	"50"	"17.54"	"3.912"
"GO:0034614"	"cellular response to reactive oxygen species"	"8.255"	"252"	"153.458"	"11.937"
"GO:0051149"	"positive regulation of muscle cell differentiation"	"8.251"	"141"	"74.438"	"8.067"
"GO:0008286"	"insulin receptor signaling pathway"	"8.201"	"364"	"240.947"	"15.005"
"GO:0042391"	"regulation of membrane potential"	"8.178"	"172"	"93.173"	"9.639"
"GO:0022617"	"extracellular matrix disassembly"	"8.148"	"94"	"41.989"	"6.383"
"GO:0001778"	"plasma membrane repair"	"8.075"	"31"	"8.664"	"2.766"
"GO:0042060"	"wound healing"	"8.039"	"273"	"171.697"	"12.601"
"GO:0007518"	"myoblast fate determination"	"8.038"	"19"	"3.725"	"1.9"
"GO:0006474"	"N-terminal protein amino acid acetylation"	"8.018"	"34"	"9.941"	"3.001"
"GO:0010737"	"protein kinase A signaling"	"7.983"	"75"	"32.469"	"5.328"
"GO:0007229"	"integrin-mediated signaling pathway"	"7.964"	"275"	"175.752"	"12.462"
"GO:2001259"	"positive regulation of cation channel activity"	"7.785"	"40"	"12.776"	"3.497"
"GO:0042851"	"L-alanine metabolic process"	"7.748"	"9"	"1.059"	"1.025"
