"GO.ID"	"GO.Term"	"zscore"
"GO:0030049"	"muscle filament sliding"	"42.514"
"GO:0006936"	"muscle contraction"	"35.619"
"GO:0007517"	"muscle organ development"	"28.347"
"GO:0060048"	"cardiac muscle contraction"	"25.861"
"GO:0003009"	"skeletal muscle contraction"	"23.992"
"GO:0006942"	"regulation of striated muscle contraction"	"20.928"
"GO:0045214"	"sarcomere organization"	"19.972"
"GO:0014883"	"transition between fast and slow fiber"	"16.285"
"GO:0055003"	"cardiac myofibril assembly"	"15.427"
"GO:0030240"	"skeletal muscle thin filament assembly"	"15.238"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"15.12"
"GO:0014809"	"regulation of skeletal muscle contraction by regulation of release of sequestered calcium ion"	"14.792"
"GO:0030241"	"skeletal muscle myosin thick filament assembly"	"14.481"
"GO:0032972"	"regulation of muscle filament sliding speed"	"14.434"
"GO:0035995"	"detection of muscle stretch"	"14.128"
"GO:0031444"	"slow-twitch skeletal muscle fiber contraction"	"13.832"
"GO:0002086"	"diaphragm contraction"	"13.801"
"GO:0014728"	"regulation of the force of skeletal muscle contraction"	"13.637"
"GO:0014891"	"striated muscle atrophy"	"13.421"
"GO:1903923"	"positive regulation of protein processing in phagocytic vesicle"	"13.334"
"GO:0008016"	"regulation of heart contraction"	"13.318"
"GO:0002026"	"regulation of the force of heart contraction"	"13.29"
"GO:0055008"	"cardiac muscle tissue morphogenesis"	"12.91"
"GO:0006941"	"striated muscle contraction"	"12.612"
"GO:0048739"	"cardiac muscle fiber development"	"12.251"
"GO:0014894"	"response to denervation involved in regulation of muscle adaptation"	"12.023"
"GO:0007519"	"skeletal muscle tissue development"	"12.015"
"GO:0007520"	"myoblast fusion"	"11.93"
"GO:0006600"	"creatine metabolic process"	"11.893"
"GO:0006939"	"smooth muscle contraction"	"11.702"
"GO:0043403"	"skeletal muscle tissue regeneration"	"11.682"
"GO:0005980"	"glycogen catabolic process"	"11.633"
"GO:0035914"	"skeletal muscle cell differentiation"	"11.272"
"GO:0055096"	"low-density lipoprotein particle mediated signaling"	"11.212"
"GO:0060047"	"heart contraction"	"10.98"
"GO:0060414"	"aorta smooth muscle tissue morphogenesis"	"10.792"
"GO:0009441"	"glycolate metabolic process"	"10.674"
