"GO.ID"	"GO.Term"	"Z-score"
"GO:0005861"	"troponin complex"	"56.463"
"GO:0005862"	"muscle thin filament tropomyosin"	"35.973"
"GO:1990584"	"cardiac Troponin complex"	"35.704"
"GO:0030018"	"Z disc"	"35.556"
"GO:0097512"	"cardiac myofibril"	"34.119"
"GO:0005859"	"muscle myosin complex"	"31.287"
"GO:0030017"	"sarcomere"	"31.009"
"GO:0005865"	"striated muscle thin filament"	"28.257"
"GO:0030016"	"myofibril"	"27.897"
"GO:0032982"	"myosin filament"	"25.711"
"GO:0001725"	"stress fiber"	"24.84"
"GO:0016459"	"myosin complex"	"24.805"
"GO:0005884"	"actin filament"	"24.244"
"GO:0015629"	"actin cytoskeleton"	"23.152"
"GO:0031430"	"M band"	"22.531"
"GO:0014705"	"C zone"	"22.002"
"GO:0031674"	"I band"	"19.916"
"GO:0031672"	"A band"	"19.468"
"GO:0070062"	"extracellular exosome"	"18.472"
"GO:0005856"	"cytoskeleton"	"17.652"
"GO:0030055"	"cell-substrate junction"	"17.351"
"GO:0042383"	"sarcolemma"	"16.413"
"GO:0005925"	"focal adhesion"	"16.278"
"GO:0016013"	"syntrophin complex"	"16.105"
"GO:0005903"	"brush border"	"14.46"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"13.96"
"GO:0030175"	"filopodium"	"13.913"
"GO:0016012"	"sarcoglycan complex"	"13.365"
"GO:0032059"	"bleb"	"13.077"
"GO:0005863"	"striated muscle myosin thick filament"	"12.683"
"GO:0062023"	NA	"12.514"
"GO:0030027"	"lamellipodium"	"12.462"
"GO:0005604"	"basement membrane"	"12.079"
"GO:0005615"	"extracellular space"	"11.994"
"GO:0005576"	"extracellular region"	"11.758"
"GO:0008305"	"integrin complex"	"11.53"
"GO:0031143"	"pseudopodium"	"11.502"
"GO:0043034"	"costamere"	"11.395"
"GO:0005606"	"laminin-1 complex"	"11.208"
"GO:0031012"	"extracellular matrix"	"11.023"
"GO:0030863"	"cortical cytoskeleton"	"10.903"
"GO:0005886"	"plasma membrane"	"10.557"
"GO:0016461"	"unconventional myosin complex"	"10.409"
"GO:0005916"	"fascia adherens"	"10.194"
"GO:0005829"	"cytosol"	"9.883"
"GO:0005788"	"endoplasmic reticulum lumen"	"9.584"
"GO:0016529"	"sarcoplasmic reticulum"	"9.399"
"GO:0042641"	"actomyosin"	"9.243"
"GO:0098978"	"glutamatergic synapse"	"9.211"
"GO:0042470"	"melanosome"	"9.101"
"GO:0031527"	"filopodium membrane"	"9.025"
"GO:0001726"	"ruffle"	"8.919"
"GO:0045211"	"postsynaptic membrane"	"8.902"
"GO:0043259"	"laminin-10 complex"	"8.866"
"GO:0005911"	"cell-cell junction"	"8.824"
"GO:0005885"	"Arp2/3 protein complex"	"8.626"
"GO:0005608"	"laminin-3 complex"	"8.389"
"GO:0005891"	"voltage-gated calcium channel complex"	"8.382"
"GO:0000220"	"vacuolar proton-transporting V-type ATPase, V0 domain"	"8.356"
"GO:0016460"	"myosin II complex"	"8.327"
"GO:0005882"	"intermediate filament"	"8.298"
"GO:0005913"	"cell-cell adherens junction"	"8.227"
"GO:0031093"	"platelet alpha granule lumen"	"8.009"
"GO:0031415"	"NatA complex"	"7.994"
"GO:0043260"	"laminin-11 complex"	"7.96"
"GO:0097025"	"MPP7-DLG1-LIN7 complex"	"7.938"
"GO:0071133"	"alpha9-beta1 integrin-ADAM8 complex"	"7.838"
"GO:1990512"	"Cry-Per complex"	"7.838"
"GO:0071944"	"cell periphery"	"7.825"
"GO:0032587"	"ruffle membrane"	"7.758"
"GO:0005737"	"cytoplasm"	"7.745"
"GO:0043197"	"dendritic spine"	"7.733"
"GO:0031594"	"neuromuscular junction"	"7.683"
"GO:0034665"	"integrin alpha1-beta1 complex"	"7.621"
"GO:0030315"	"T-tubule"	"7.592"
"GO:0009986"	"cell surface"	"7.403"
"GO:0043083"	"synaptic cleft"	"7.397"
"GO:0031941"	"filamentous actin"	"7.285"
"GO:0036156"	"inner dynein arm"	"7.282"
"GO:0030864"	"cortical actin cytoskeleton"	"7.234"
"GO:0043209"	"myelin sheath"	"7.167"
"GO:0005759"	"mitochondrial matrix"	"7.147"
"GO:0045121"	"membrane raft"	"7.13"
"GO:0034704"	"calcium channel complex"	"7.05"
"GO:0098839"	"postsynaptic density membrane"	"6.881"
"GO:0052718"	"tRNA-specific adenosine-34 deaminase complex"	"6.856"
"GO:0016328"	"lateral plasma membrane"	"6.59"
"GO:0016011"	"dystroglycan complex"	"6.563"
"GO:0032432"	"actin filament bundle"	"6.539"
"GO:0034684"	"integrin alphav-beta5 complex"	"6.537"
"GO:0030478"	"actin cap"	"6.536"
"GO:0005901"	"caveola"	"6.496"
"GO:0016324"	"apical plasma membrane"	"6.396"
"GO:0000164"	"protein phosphatase type 1 complex"	"6.318"
"GO:0090534"	"calcium ion-transporting ATPase complex"	"6.219"
"GO:0034676"	"integrin alpha6-beta4 complex"	"6.216"
"GO:0005826"	"actomyosin contractile ring"	"6.213"
"GO:0045335"	"phagocytic vesicle"	"6.169"
"GO:0030056"	"hemidesmosome"	"6.155"
"GO:0005594"	"collagen type IX trimer"	"6.149"
