geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa05164	Influenza A	http://www.kegg.jp/kegg-bin/show_pathway?hsa05164+103+10379+3627+3665+4599+5610+64135+6773+7706+834	149	10	1.238301716350497	8.075576305806827	2.6239710115838477e-7	4.2578004464314624e-5	103;10379;3627;3665;4599;5610;64135;6773;7706;834	ENSG00000160710;ENSG00000137752;ENSG00000169245;ENSG00000055332;ENSG00000115267;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000157601;ENSG00000170581;ENSG00000121060
hsa04622	RIG-I-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04622+3627+3665+64135+7706+79132+841+9636	56	7	0.4654019873532069	15.040760869565215	2.9119190081416946e-7	4.2578004464314624e-5	3627;3665;64135;7706;79132;841;9636	ENSG00000064012;ENSG00000169245;ENSG00000108771;ENSG00000115267;ENSG00000185507;ENSG00000276561;ENSG00000187608;ENSG00000121060
hsa05168	Herpes simplex infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05168+10379+3107+3600+3665+5610+64135+6773+6890+841+972	157	10	1.3047877145438123	7.664081971752976	4.2863762883538215e-7	4.2578004464314624e-5	10379;3107;3600;3665;5610;64135;6773;6890;841;972	ENSG00000064012;ENSG00000019582;ENSG00000055332;ENSG00000204525;ENSG00000206435;ENSG00000206452;ENSG00000225691;ENSG00000228299;ENSG00000233841;ENSG00000237022;ENSG00000115267;ENSG00000164136;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000170581;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367
hsa04621	NOD-like receptor signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04621+10379+10628+2634+3665+55072+6773+834+841+8767	142	9	1.1801264679313461	7.626301285976729	1.8349198129818944e-6	1.1080704924908425e-4	10379;10628;2634;3665;55072;6773;834;841;8767	ENSG00000137752;ENSG00000064012;ENSG00000162645;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000104312;ENSG00000092098;ENSG00000170581;ENSG00000265972
hsa05169	Epstein-Barr virus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05169+10379+3107+3627+3665+5610+567+6773+6890+841+9636	184	10	1.5291779584462513	6.539461247637051	1.8591786786759101e-6	1.1080704924908425e-4	10379;3107;3627;3665;5610;567;6773;6890;841;9636	ENSG00000166710;ENSG00000273686;ENSG00000064012;ENSG00000169245;ENSG00000055332;ENSG00000204525;ENSG00000206435;ENSG00000206452;ENSG00000225691;ENSG00000228299;ENSG00000233841;ENSG00000237022;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000187608;ENSG00000170581;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367
hsa04612	Antigen processing and presentation	http://www.kegg.jp/kegg-bin/show_pathway?hsa04612+3107+567+5720+5721+6890+972	70	6	0.5817524841915086	10.313664596273291	2.0702760267443665e-5	9.134298053071278e-4	3107;567;5720;5721;6890;972	ENSG00000166710;ENSG00000273686;ENSG00000019582;ENSG00000204525;ENSG00000206435;ENSG00000206452;ENSG00000225691;ENSG00000228299;ENSG00000233841;ENSG00000237022;ENSG00000092010;ENSG00000100911;ENSG00000168394;ENSG00000206297;ENSG00000224212;ENSG00000224748;ENSG00000226173;ENSG00000227816;ENSG00000230705;ENSG00000232367
hsa03050	Proteasome	http://www.kegg.jp/kegg-bin/show_pathway?hsa03050+5684+5696+5698+5720+5721	42	5	0.3490514905149052	14.324534161490682	2.1456404822650654e-5	9.134298053071278e-4	5684;5696;5698;5720;5721	ENSG00000100567;ENSG00000204264;ENSG00000206298;ENSG00000226201;ENSG00000230034;ENSG00000230669;ENSG00000231631;ENSG00000235715;ENSG00000236443;ENSG00000239836;ENSG00000240065;ENSG00000240118;ENSG00000240508;ENSG00000242711;ENSG00000243067;ENSG00000243594;ENSG00000243958;ENSG00000092010;ENSG00000100911
hsa05162	Measles	http://www.kegg.jp/kegg-bin/show_pathway?hsa05162+103+10379+3665+4599+5610+64135+6773	117	7	0.9723577235772358	7.198996655518394	4.260968663172271e-5	0.001587210827031671	103;10379;3665;4599;5610;64135;6773	ENSG00000160710;ENSG00000055332;ENSG00000115267;ENSG00000185507;ENSG00000276561;ENSG00000213928;ENSG00000157601;ENSG00000170581
hsa05165	Human papillomavirus infection	http://www.kegg.jp/kegg-bin/show_pathway?hsa05165+10379+3107+3659+4599+5610+6773+841+8638+9636	302	9	2.5098464317976514	3.5858767636049524	6.992871616399166e-4	0.023154174907632795	10379;3107;3659;4599;5610;6773;841;8638;9636	ENSG00000064012;ENSG00000055332;ENSG00000204525;ENSG00000206435;ENSG00000206452;ENSG00000225691;ENSG00000228299;ENSG00000233841;ENSG00000237022;ENSG00000125347;ENSG00000213928;ENSG00000187608;ENSG00000157601;ENSG00000135114;ENSG00000170581
hsa04623	Cytosolic DNA-sensing pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04623+103+3627+3665+834	51	4	0.42384823848238484	9.437340153452684	7.845150689418379e-4	0.023157504985563238	103;3627;3665;834	ENSG00000160710;ENSG00000137752;ENSG00000169245;ENSG00000185507;ENSG00000276561
