"GO.ID"	"GO.Term"	"zscore"
"GO:0006094"	"gluconeogenesis"	"27.356"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"23.248"
"GO:0061621"	"canonical glycolysis"	"21.302"
"GO:0006096"	"glycolytic process"	"19.388"
"GO:0030203"	"glycosaminoglycan metabolic process"	"18.142"
"GO:0006027"	"glycosaminoglycan catabolic process"	"17.228"
"GO:0015012"	"heparan sulfate proteoglycan biosynthetic process"	"16.616"
"GO:0015014"	"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"	"15.543"
"GO:0005975"	"carbohydrate metabolic process"	"15.334"
"GO:0019550"	"glutamate catabolic process to aspartate"	"14.665"
"GO:0019551"	"glutamate catabolic process to 2-oxoglutarate"	"14.665"
"GO:0009298"	"GDP-mannose biosynthetic process"	"14.336"
"GO:1902031"	"regulation of NADP metabolic process"	"14.036"
"GO:0006012"	"galactose metabolic process"	"13.77"
"GO:0006108"	"malate metabolic process"	"13.658"
"GO:0033692"	"cellular polysaccharide biosynthetic process"	"13.576"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"13.484"
"GO:0006098"	"pentose-phosphate shunt"	"13.346"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"13.346"
"GO:0006090"	"pyruvate metabolic process"	"13.161"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"12.409"
"GO:0018146"	"keratan sulfate biosynthetic process"	"12.298"
"GO:0006044"	"N-acetylglucosamine metabolic process"	"12.075"
"GO:0006047"	"UDP-N-acetylglucosamine metabolic process"	"11.84"
"GO:0006107"	"oxaloacetate metabolic process"	"11.718"
"GO:0006533"	"aspartate catabolic process"	"11.7"
"GO:0006000"	"fructose metabolic process"	"11.698"
"GO:0006532"	"aspartate biosynthetic process"	"11.448"
"GO:0005980"	"glycogen catabolic process"	"11.406"
"GO:0046947"	"hydroxylysine biosynthetic process"	"11.243"
"GO:0070495"	"negative regulation of thrombin receptor signaling pathway"	"11.008"
"GO:0006740"	"NADPH regeneration"	"10.942"
"GO:0006486"	"protein glycosylation"	"10.932"
"GO:0044265"	"cellular macromolecule catabolic process"	"10.93"
"GO:0046086"	"adenosine biosynthetic process"	"10.93"
"GO:0005978"	"glycogen biosynthetic process"	"10.879"
"GO:0061078"	"positive regulation of prostaglandin secretion involved in immune response"	"10.864"
"GO:0061081"	"positive regulation of myeloid leukocyte cytokine production involved in immune response"	"10.864"
"GO:1990267"	"response to transition metal nanoparticle"	"10.864"
"GO:0006045"	"N-acetylglucosamine biosynthetic process"	"10.846"
"GO:0009051"	"pentose-phosphate shunt, oxidative branch"	"10.761"
"GO:0016095"	"polyprenol catabolic process"	"10.674"
"GO:0009106"	"lipoate metabolic process"	"10.612"
"GO:0051068"	"dihydrolipoamide metabolic process"	"10.612"
