"GO.ID"	"GO.Term"	"zscore"
"GO:0006024"	"glycosaminoglycan biosynthetic process"	"51.24"
"GO:0030206"	"chondroitin sulfate biosynthetic process"	"36.123"
"GO:0015012"	"heparan sulfate proteoglycan biosynthetic process"	"35.035"
"GO:0015015"	"heparan sulfate proteoglycan biosynthetic process, enzymatic modification"	"28.475"
"GO:0006027"	"glycosaminoglycan catabolic process"	"28.399"
"GO:0030203"	"glycosaminoglycan metabolic process"	"27.924"
"GO:0050650"	"chondroitin sulfate proteoglycan biosynthetic process"	"27.422"
"GO:0001523"	"retinoid metabolic process"	"26.46"
"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate metabolic process"	"25.81"
"GO:0006790"	"sulfur compound metabolic process"	"25.489"
"GO:0030208"	"dermatan sulfate biosynthetic process"	"24.679"
"GO:0030210"	"heparin biosynthetic process"	"24.401"
"GO:0006477"	"protein sulfation"	"23.964"
"GO:0006096"	"glycolytic process"	"22.938"
"GO:0015014"	"heparan sulfate proteoglycan biosynthetic process, polysaccharide chain biosynthetic process"	"21.782"
"GO:0051923"	"sulfation"	"21.501"
"GO:0016051"	"carbohydrate biosynthetic process"	"21.293"
"GO:0005975"	"carbohydrate metabolic process"	"20.294"
"GO:0006099"	"tricarboxylic acid cycle"	"20.12"
"GO:0061621"	"canonical glycolysis"	"20.004"
"GO:0006094"	"gluconeogenesis"	"19.765"
"GO:0042340"	"keratan sulfate catabolic process"	"19.271"
"GO:0030207"	"chondroitin sulfate catabolic process"	"18.928"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"17.539"
"GO:0018146"	"keratan sulfate biosynthetic process"	"16.699"
"GO:0043312"	"neutrophil degranulation"	"16.409"
"GO:0006044"	"N-acetylglucosamine metabolic process"	"16.282"
"GO:0007017"	"microtubule-based process"	"15.461"
"GO:0055114"	"oxidation-reduction process"	"15.342"
"GO:0045454"	"cell redox homeostasis"	"14.931"
"GO:0006068"	"ethanol catabolic process"	"14.728"
"GO:0005980"	"glycogen catabolic process"	"14.684"
"GO:0006457"	"protein folding"	"14.305"
"GO:0034378"	"chylomicron assembly"	"14.147"
"GO:0006069"	"ethanol oxidation"	"13.617"
"GO:0006103"	"2-oxoglutarate metabolic process"	"13.176"
"GO:0034371"	"chylomicron remodeling"	"13.171"
"GO:0030166"	"proteoglycan biosynthetic process"	"13.046"
"GO:0000226"	"microtubule cytoskeleton organization"	"12.772"
"GO:0033692"	"cellular polysaccharide biosynthetic process"	"12.74"
"GO:0006090"	"pyruvate metabolic process"	"12.604"
"GO:0009083"	"branched-chain amino acid catabolic process"	"12.55"
"GO:0006986"	"response to unfolded protein"	"12.537"
"GO:0015949"	"nucleobase-containing small molecule interconversion"	"12.434"
"GO:0042026"	"protein refolding"	"12.419"
"GO:0106074"	NA	"12.222"
"GO:0033700"	"phospholipid efflux"	"12.073"
"GO:0042744"	"hydrogen peroxide catabolic process"	"12.044"
"GO:0019413"	"acetate biosynthetic process"	"11.967"
"GO:0019427"	"acetyl-CoA biosynthetic process from acetate"	"11.967"
"GO:0019542"	"propionate biosynthetic process"	"11.967"
"GO:0000278"	"mitotic cell cycle"	"11.864"
"GO:0005978"	"glycogen biosynthetic process"	"11.829"
"GO:0002002"	"regulation of angiotensin levels in blood"	"11.779"
"GO:0030200"	"heparan sulfate proteoglycan catabolic process"	"11.761"
"GO:0034379"	"very-low-density lipoprotein particle assembly"	"11.513"
"GO:0005976"	"polysaccharide metabolic process"	"11.317"
"GO:0008202"	"steroid metabolic process"	"11.251"
"GO:0018958"	"phenol-containing compound metabolic process"	"11.036"
"GO:0019430"	"removal of superoxide radicals"	"10.999"
"GO:0006002"	"fructose 6-phosphate metabolic process"	"10.891"
"GO:0043691"	"reverse cholesterol transport"	"10.887"
"GO:0034199"	"activation of protein kinase A activity"	"10.865"
"GO:0060621"	"negative regulation of cholesterol import"	"10.775"
"GO:0007339"	"binding of sperm to zona pellucida"	"10.769"
"GO:0044597"	"daunorubicin metabolic process"	"10.746"
"GO:0044598"	"doxorubicin metabolic process"	"10.746"
"GO:0030388"	"fructose 1,6-bisphosphate metabolic process"	"10.722"
"GO:0009082"	"branched-chain amino acid biosynthetic process"	"10.717"
"GO:0009098"	"leucine biosynthetic process"	"10.717"
"GO:0009099"	"valine biosynthetic process"	"10.717"
"GO:0030300"	"regulation of intestinal cholesterol absorption"	"10.661"
"GO:0099550"	"trans-synaptic signalling, modulating synaptic transmission"	"10.66"
"GO:0016241"	"regulation of macroautophagy"	"10.625"
"GO:0034370"	"triglyceride-rich lipoprotein particle remodeling"	"10.62"
"GO:0006584"	"catecholamine metabolic process"	"10.598"
"GO:0050651"	"dermatan sulfate proteoglycan biosynthetic process"	"10.572"
"GO:0035992"	"tendon formation"	"10.488"
"GO:0046034"	"ATP metabolic process"	"10.458"
"GO:0009247"	"glycolipid biosynthetic process"	"10.418"
"GO:0006565"	"L-serine catabolic process"	"10.416"
"GO:0006487"	"protein N-linked glycosylation"	"10.393"
"GO:0022900"	"electron transport chain"	"10.329"
"GO:0006550"	"isoleucine catabolic process"	"10.302"
"GO:0046716"	"muscle cell cellular homeostasis"	"10.301"
"GO:0006730"	"one-carbon metabolic process"	"10.293"
"GO:0010916"	"negative regulation of very-low-density lipoprotein particle clearance"	"10.233"
"GO:0006541"	"glutamine metabolic process"	"10.154"
"GO:0010898"	"positive regulation of triglyceride catabolic process"	"10.144"
"GO:0006563"	"L-serine metabolic process"	"10.141"
"GO:0006102"	"isocitrate metabolic process"	"10.102"
"GO:0006695"	"cholesterol biosynthetic process"	"10.088"
"GO:0046835"	"carbohydrate phosphorylation"	"10.044"
"GO:0006478"	"peptidyl-tyrosine sulfation"	"9.947"
"GO:0010498"	"proteasomal protein catabolic process"	"9.812"
"GO:0051289"	"protein homotetramerization"	"9.807"
"GO:0006085"	"acetyl-CoA biosynthetic process"	"9.783"
"GO:0006241"	"CTP biosynthetic process"	"9.763"
"GO:0034380"	"high-density lipoprotein particle assembly"	"9.758"
"GO:0019388"	"galactose catabolic process"	"9.722"
"GO:0042157"	"lipoprotein metabolic process"	"9.691"
"GO:0009298"	"GDP-mannose biosynthetic process"	"9.669"
"GO:0005977"	"glycogen metabolic process"	"9.664"
"GO:0009263"	"deoxyribonucleotide biosynthetic process"	"9.629"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"9.616"
"GO:0045833"	"negative regulation of lipid metabolic process"	"9.6"
"GO:0033344"	"cholesterol efflux"	"9.481"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"9.478"
"GO:0065005"	"protein-lipid complex assembly"	"9.466"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"9.454"
"GO:0051131"	"chaperone-mediated protein complex assembly"	"9.439"
"GO:0034605"	"cellular response to heat"	"9.388"
"GO:0006435"	"threonyl-tRNA aminoacylation"	"9.381"
"GO:0019800"	"peptide cross-linking via chondroitin 4-sulfate glycosaminoglycan"	"9.354"
"GO:0033037"	"polysaccharide localization"	"9.195"
"GO:0006536"	"glutamate metabolic process"	"9.177"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"9.159"
"GO:1901998"	"toxin transport"	"9.141"
"GO:0060697"	"positive regulation of phospholipid catabolic process"	"9.14"
"GO:0034375"	"high-density lipoprotein particle remodeling"	"9.12"
"GO:0051156"	"glucose 6-phosphate metabolic process"	"9.078"
"GO:0008652"	"cellular amino acid biosynthetic process"	"9.059"
"GO:0022417"	"protein maturation by protein folding"	"8.984"
"GO:0015853"	"adenine transport"	"8.983"
"GO:0071395"	"cellular response to jasmonic acid stimulus"	"8.922"
"GO:0046951"	"ketone body biosynthetic process"	"8.907"
"GO:0009408"	"response to heat"	"8.888"
"GO:0034599"	"cellular response to oxidative stress"	"8.873"
"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"8.873"
"GO:0007010"	"cytoskeleton organization"	"8.868"
"GO:0050655"	"dermatan sulfate proteoglycan metabolic process"	"8.861"
"GO:1904871"	"positive regulation of protein localization to Cajal body"	"8.86"
"GO:0034465"	"response to carbon monoxide"	"8.835"
"GO:0006006"	"glucose metabolic process"	"8.795"
"GO:0006011"	"UDP-glucose metabolic process"	"8.763"
"GO:0106077"	NA	"8.762"
"GO:0034372"	"very-low-density lipoprotein particle remodeling"	"8.74"
"GO:0005996"	"monosaccharide metabolic process"	"8.719"
"GO:0030309"	"poly-N-acetyllactosamine metabolic process"	"8.719"
"GO:0006012"	"galactose metabolic process"	"8.712"
"GO:0042636"	"negative regulation of hair cycle"	"8.709"
"GO:0007525"	"somatic muscle development"	"8.701"
"GO:0055002"	"striated muscle cell development"	"8.692"
"GO:0010987"	"negative regulation of high-density lipoprotein particle clearance"	"8.616"
"GO:0019433"	"triglyceride catabolic process"	"8.595"
"GO:0042574"	"retinal metabolic process"	"8.55"
"GO:0042098"	"T cell proliferation"	"8.537"
"GO:0033572"	"transferrin transport"	"8.511"
"GO:0006104"	"succinyl-CoA metabolic process"	"8.491"
"GO:0046654"	"tetrahydrofolate biosynthetic process"	"8.478"
"GO:0008637"	"apoptotic mitochondrial changes"	"8.471"
"GO:0034445"	"negative regulation of plasma lipoprotein particle oxidation"	"8.458"
"GO:0006228"	"UTP biosynthetic process"	"8.446"
"GO:0006458"	"'de novo' protein folding"	"8.437"
"GO:0006107"	"oxaloacetate metabolic process"	"8.385"
"GO:0044210"	"'de novo' CTP biosynthetic process"	"8.384"
"GO:0035722"	"interleukin-12-mediated signaling pathway"	"8.377"
"GO:0006982"	"response to lipid hydroperoxide"	"8.371"
"GO:0015867"	"ATP transport"	"8.293"
"GO:0006486"	"protein glycosylation"	"8.274"
"GO:0006084"	"acetyl-CoA metabolic process"	"8.27"
"GO:0098869"	"cellular oxidant detoxification"	"8.255"
"GO:0006021"	"inositol biosynthetic process"	"8.247"
"GO:0010902"	"positive regulation of very-low-density lipoprotein particle remodeling"	"8.24"
"GO:0006139"	"nucleobase-containing compound metabolic process"	"8.232"
"GO:0042572"	"retinol metabolic process"	"8.143"
"GO:0048627"	"myoblast development"	"8.121"
"GO:0006734"	"NADH metabolic process"	"8.109"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"8.106"
"GO:0003032"	"detection of oxygen"	"8.099"
"GO:0010903"	"negative regulation of very-low-density lipoprotein particle remodeling"	"8.097"
"GO:0003091"	"renal water homeostasis"	"8.085"
"GO:0033499"	"galactose catabolic process via UDP-galactose"	"8.066"
"GO:0000096"	"sulfur amino acid metabolic process"	"8.049"
"GO:0006532"	"aspartate biosynthetic process"	"8.024"
"GO:0006533"	"aspartate catabolic process"	"8.024"
"GO:0019550"	"glutamate catabolic process to aspartate"	"8.024"
"GO:0019551"	"glutamate catabolic process to 2-oxoglutarate"	"8.024"
"GO:0043687"	"post-translational protein modification"	"8.021"
"GO:0009309"	"amine biosynthetic process"	"8.011"
"GO:0034382"	"chylomicron remnant clearance"	"7.975"
"GO:0034384"	"high-density lipoprotein particle clearance"	"7.975"
"GO:0006108"	"malate metabolic process"	"7.968"
"GO:0071377"	"cellular response to glucagon stimulus"	"7.965"
"GO:0006183"	"GTP biosynthetic process"	"7.964"
"GO:0006007"	"glucose catabolic process"	"7.949"
"GO:1904046"	"negative regulation of vascular endothelial growth factor production"	"7.92"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"7.867"
"GO:0046452"	"dihydrofolate metabolic process"	"7.864"
"GO:0045901"	"positive regulation of translational elongation"	"7.853"
"GO:0030201"	"heparan sulfate proteoglycan metabolic process"	"7.85"
"GO:0006013"	"mannose metabolic process"	"7.846"
"GO:0006086"	"acetyl-CoA biosynthetic process from pyruvate"	"7.845"
"GO:0042542"	"response to hydrogen peroxide"	"7.84"
"GO:0006452"	"translational frameshifting"	"7.839"
"GO:0032374"	"regulation of cholesterol transport"	"7.839"
"GO:0045905"	"positive regulation of translational termination"	"7.839"
"GO:0015770"	"sucrose transport"	"7.838"
"GO:0010142"	"farnesyl diphosphate biosynthetic process, mevalonate pathway"	"7.825"
"GO:0019344"	"cysteine biosynthetic process"	"7.824"
"GO:0000303"	"response to superoxide"	"7.776"
"GO:0034620"	"cellular response to unfolded protein"	"7.706"
"GO:0033512"	"L-lysine catabolic process to acetyl-CoA via saccharopine"	"7.702"
"GO:0006635"	"fatty acid beta-oxidation"	"7.683"
"GO:0015866"	"ADP transport"	"7.635"
"GO:0042866"	"pyruvate biosynthetic process"	"7.603"
"GO:0006098"	"pentose-phosphate shunt"	"7.602"
"GO:0021680"	"cerebellar Purkinje cell layer development"	"7.56"
"GO:0007181"	"transforming growth factor beta receptor complex assembly"	"7.541"
"GO:0048703"	"embryonic viscerocranium morphogenesis"	"7.53"
"GO:0006739"	"NADP metabolic process"	"7.527"
"GO:0051603"	"proteolysis involved in cellular protein catabolic process"	"7.488"
"GO:0006029"	"proteoglycan metabolic process"	"7.486"
"GO:0061624"	"fructose catabolic process to hydroxyacetone phosphate and glyceraldehyde-3-phosphate"	"7.485"
"GO:0045887"	"positive regulation of synaptic growth at neuromuscular junction"	"7.455"
"GO:0140018"	NA	"7.438"
"GO:0050807"	"regulation of synapse organization"	"7.431"
"GO:0042262"	"DNA protection"	"7.398"
"GO:0033384"	"geranyl diphosphate biosynthetic process"	"7.342"
"GO:0045337"	"farnesyl diphosphate biosynthetic process"	"7.342"
"GO:0045723"	"positive regulation of fatty acid biosynthetic process"	"7.335"
"GO:0030198"	"extracellular matrix organization"	"7.31"
"GO:0019343"	"cysteine biosynthetic process via cystathionine"	"7.301"
"GO:0019346"	"transsulfuration"	"7.299"
"GO:0097428"	"protein maturation by iron-sulfur cluster transfer"	"7.292"
"GO:0006165"	"nucleoside diphosphate phosphorylation"	"7.291"
"GO:0042448"	"progesterone metabolic process"	"7.289"
"GO:0000921"	"septin ring assembly"	"7.284"
"GO:0055129"	"L-proline biosynthetic process"	"7.281"
"GO:0097435"	"fibril organization"	"7.275"
"GO:0006189"	"'de novo' IMP biosynthetic process"	"7.238"
"GO:0034214"	"protein hexamerization"	"7.228"
"GO:0000413"	"protein peptidyl-prolyl isomerization"	"7.206"
"GO:2000480"	"negative regulation of cAMP-dependent protein kinase activity"	"7.159"
"GO:0019853"	"L-ascorbic acid biosynthetic process"	"7.152"
"GO:0070814"	"hydrogen sulfide biosynthetic process"	"7.15"
"GO:0072229"	"metanephric proximal convoluted tubule development"	"7.145"
"GO:1902224"	"ketone body metabolic process"	"7.145"
"GO:1902860"	"propionyl-CoA biosynthetic process"	"7.145"
"GO:0006711"	"estrogen catabolic process"	"7.125"
"GO:0090131"	"mesenchyme migration"	"7.107"
"GO:0046356"	"acetyl-CoA catabolic process"	"7.101"
"GO:0061732"	"mitochondrial acetyl-CoA biosynthetic process from pyruvate"	"7.1"
"GO:0034220"	"ion transmembrane transport"	"7.072"
"GO:0030573"	"bile acid catabolic process"	"7.071"
"GO:0010035"	"response to inorganic substance"	"7.058"
"GO:0071344"	"diphosphate metabolic process"	"7.051"
"GO:0006470"	"protein dephosphorylation"	"6.995"
"GO:0006531"	"aspartate metabolic process"	"6.989"
"GO:0006110"	"regulation of glycolytic process"	"6.97"
"GO:0009311"	"oligosaccharide metabolic process"	"6.967"
"GO:0042446"	"hormone biosynthetic process"	"6.95"
"GO:0030317"	"flagellated sperm motility"	"6.942"
"GO:0006428"	"isoleucyl-tRNA aminoacylation"	"6.856"
"GO:0006796"	"phosphate-containing compound metabolic process"	"6.84"
"GO:0019521"	"D-gluconate metabolic process"	"6.796"
"GO:0006703"	"estrogen biosynthetic process"	"6.793"
"GO:0015966"	"diadenosine tetraphosphate biosynthetic process"	"6.775"
"GO:0046033"	"AMP metabolic process"	"6.769"
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"6.745"
"GO:0042450"	"arginine biosynthetic process via ornithine"	"6.743"
"GO:1990267"	"response to transition metal nanoparticle"	"6.743"
"GO:0009200"	"deoxyribonucleoside triphosphate metabolic process"	"6.738"
"GO:0051280"	"negative regulation of release of sequestered calcium ion into cytosol"	"6.71"
"GO:0060695"	"negative regulation of cholesterol transporter activity"	"6.699"
"GO:0006611"	"protein export from nucleus"	"6.697"
