"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0070062"	"extracellular exosome"	"29.767"	"7965"	"5889.278"	"69.732"
"GO:0005759"	"mitochondrial matrix"	"27.399"	"1477"	"738.661"	"26.948"
"GO:0043202"	"lysosomal lumen"	"23.492"	"414"	"147.289"	"11.353"
"GO:0005796"	"Golgi lumen"	"22.018"	"372"	"131.233"	"10.935"
"GO:0005829"	"cytosol"	"19.551"	"14244"	"12401.183"	"94.256"
"GO:0043209"	"myelin sheath"	"18.527"	"1567"	"969.999"	"32.224"
"GO:0005739"	"mitochondrion"	"18.39"	"3348"	"2489.228"	"46.697"
"GO:1904813"	"ficolin-1-rich granule lumen"	"18.079"	"1202"	"746.516"	"25.194"
"GO:0062023"	NA	"17.82"	"383"	"157.091"	"12.677"
"GO:0034774"	"secretory granule lumen"	"16.342"	"1040"	"645.919"	"24.115"
"GO:0000139"	"Golgi membrane"	"15.418"	"1413"	"967.973"	"28.864"
"GO:0000502"	"proteasome complex"	"14.891"	"598"	"339.568"	"17.355"
"GO:0046658"	"anchored component of plasma membrane"	"14.009"	"70"	"16.306"	"3.833"
"GO:0031012"	"extracellular matrix"	"13.491"	"347"	"170.036"	"13.117"
"GO:0005576"	"extracellular region"	"13.384"	"2822"	"2257.244"	"42.195"
"GO:0005737"	"cytoplasm"	"12.952"	"9857"	"8809.811"	"80.849"
"GO:0042627"	"chylomicron"	"12.244"	"58"	"13.781"	"3.611"
"GO:0022624"	"proteasome accessory complex"	"11.869"	"304"	"160.431"	"12.096"
"GO:0034361"	"very-low-density lipoprotein particle"	"11.702"	"59"	"14.969"	"3.763"
"GO:0042470"	"melanosome"	"11.269"	"735"	"496.053"	"21.205"
"GO:0005874"	"microtubule"	"10.958"	"1274"	"957.482"	"28.886"
"GO:0031228"	"intrinsic component of Golgi membrane"	"10.605"	"25"	"3.949"	"1.985"
"GO:0005832"	"chaperonin-containing T-complex"	"10.527"	"213"	"111.554"	"9.637"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"10.428"	"94"	"35.325"	"5.627"
"GO:0033178"	"proton-transporting two-sector ATPase complex, catalytic domain"	"10.174"	"48"	"13.519"	"3.389"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"10.165"	"123"	"53.985"	"6.789"
"GO:0045254"	"pyruvate dehydrogenase complex"	"9.938"	"100"	"40.346"	"6.003"
"GO:0034363"	"intermediate-density lipoprotein particle"	"9.918"	"40"	"10.34"	"2.991"
"GO:0005839"	"proteasome core complex"	"9.913"	"185"	"92.661"	"9.315"
"GO:0035578"	"azurophil granule lumen"	"9.682"	"359"	"226.082"	"13.728"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"9.341"	"102"	"43.093"	"6.306"
"GO:0034366"	"spherical high-density lipoprotein particle"	"9.326"	"34"	"8.075"	"2.78"
"GO:0005838"	"proteasome regulatory particle"	"9.297"	"137"	"65.338"	"7.708"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"9.109"	"184"	"98.627"	"9.372"
"GO:0097227"	"sperm annulus"	"9.083"	"70"	"25.995"	"4.845"
