"GO.ID"	"GO.Term"	"zscore"
"GO:0000139"	"Golgi membrane"	"10.632"
"GO:0043202"	"lysosomal lumen"	"10.444"
"GO:0036266"	"Cdc48p-Npl4p-Vms1p AAA ATPase complex"	"10.377"
"GO:0043033"	"isoamylase complex"	"10.265"
"GO:0070062"	"extracellular exosome"	"10.255"
"GO:0005898"	"interleukin-13 receptor complex"	"10.051"
"GO:0016028"	"rhabdomere"	"10.051"
"GO:0043265"	"ectoplasm"	"9.802"
"GO:0000015"	"phosphopyruvate hydratase complex"	"9.731"
"GO:0097489"	"multivesicular body, internal vesicle lumen"	"9.707"
"GO:0043540"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex"	"9.271"
"GO:0045273"	"respiratory chain complex II"	"9.271"
"GO:0016234"	"inclusion body"	"8.716"
"GO:0031228"	"intrinsic component of Golgi membrane"	"8.634"
"GO:0005796"	"Golgi lumen"	"7.842"
"GO:0032311"	"angiogenin-PRI complex"	"7.65"
"GO:0032580"	"Golgi cisterna membrane"	"7.508"
"GO:0097125"	"cyclin B1-CDK1 complex"	"7"
"GO:0070435"	"Shc-EGFR complex"	"6.982"
"GO:1904813"	"ficolin-1-rich granule lumen"	"6.919"
"GO:0017109"	"glutamate-cysteine ligase complex"	"6.861"
"GO:0043541"	"UDP-N-acetylglucosamine transferase complex"	"6.844"
"GO:0000939"	"condensed chromosome inner kinetochore"	"6.778"
"GO:0005829"	"cytosol"	"6.759"
"GO:0016222"	"procollagen-proline 4-dioxygenase complex"	"6.683"
"GO:0016020"	"membrane"	"6.599"
"GO:0035692"	"macrophage migration inhibitory factor receptor complex"	"6.591"
"GO:0034774"	"secretory granule lumen"	"6.336"
"GO:0043209"	"myelin sheath"	"6.279"
"GO:0030867"	"rough endoplasmic reticulum membrane"	"5.774"
"GO:0005589"	"collagen type VI trimer"	"5.725"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"5.657"
"GO:0062023"	NA	"5.608"
"GO:0005588"	"collagen type V trimer"	"5.591"
"GO:0009986"	"cell surface"	"5.493"
"GO:0005945"	"6-phosphofructokinase complex"	"5.456"
"GO:0042585"	"germinal vesicle"	"5.456"
"GO:0030057"	"desmosome"	"5.425"
"GO:0000780"	"condensed nuclear chromosome, centromeric region"	"5.071"
"GO:0042567"	"insulin-like growth factor ternary complex"	"4.794"
"GO:0043159"	"acrosomal matrix"	"4.683"
"GO:0030135"	"coated vesicle"	"4.656"
"GO:0005788"	"endoplasmic reticulum lumen"	"4.655"
"GO:0005964"	"phosphorylase kinase complex"	"4.645"
"GO:0005615"	"extracellular space"	"4.63"
"GO:0030173"	"integral component of Golgi membrane"	"4.623"
"GO:1990131"	"Gtr1-Gtr2 GTPase complex"	"4.575"
"GO:0031226"	"intrinsic component of plasma membrane"	"4.378"
"GO:0005759"	"mitochondrial matrix"	"4.348"
"GO:0099026"	"anchored component of presynaptic membrane"	"4.309"
"GO:0016529"	"sarcoplasmic reticulum"	"4.219"
"GO:0002189"	"ribose phosphate diphosphokinase complex"	"4.129"
"GO:0034448"	"EGO complex"	"4.09"
"GO:0005876"	"spindle microtubule"	"4.083"
"GO:0005794"	"Golgi apparatus"	"4.068"
"GO:0005749"	"mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone)"	"4.052"
"GO:0005739"	"mitochondrion"	"4.049"
"GO:0032133"	"chromosome passenger complex"	"4.027"
"GO:0071797"	"LUBAC complex"	"3.972"
"GO:0044309"	"neuron spine"	"3.969"
"GO:0045254"	"pyruvate dehydrogenase complex"	"3.9"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"3.79"
"GO:0097255"	"R2TP complex"	"3.726"
"GO:0005802"	"trans-Golgi network"	"3.638"
"GO:0031597"	"cytosolic proteasome complex"	"3.533"
"GO:0000138"	"Golgi trans cisterna"	"3.399"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"3.378"
"GO:0005604"	"basement membrane"	"3.348"
"GO:0045120"	"pronucleus"	"3.262"
"GO:1904724"	"tertiary granule lumen"	"3.257"
"GO:0061827"	NA	"3.24"
"GO:1902494"	"catalytic complex"	"3.222"
"GO:0043203"	"axon hillock"	"3.192"
"GO:0005797"	"Golgi medial cisterna"	"3.141"
"GO:0072687"	"meiotic spindle"	"3.105"
"GO:0031430"	"M band"	"3.094"
"GO:1990124"	"messenger ribonucleoprotein complex"	"3.094"
"GO:0120103"	NA	"3.007"
"GO:0046658"	"anchored component of plasma membrane"	"3.005"
"GO:0005789"	"endoplasmic reticulum membrane"	"2.993"
"GO:0031618"	"nuclear pericentric heterochromatin"	"2.943"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"2.902"
"GO:0005740"	"mitochondrial envelope"	"2.902"
"GO:0034663"	"endoplasmic reticulum chaperone complex"	"2.854"
"GO:0009925"	"basal plasma membrane"	"2.821"
"GO:0031093"	"platelet alpha granule lumen"	"2.795"
"GO:0005783"	"endoplasmic reticulum"	"2.728"
"GO:0032991"	"macromolecular complex"	"2.682"
"GO:0044666"	"MLL3/4 complex"	"2.659"
"GO:0031012"	"extracellular matrix"	"2.622"
"GO:0099738"	"cell cortex region"	"2.618"
"GO:0034993"	"LINC complex"	"2.614"
