"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0051301"	"cell division"	"14.944"	"1252"	"823.412"	"28.679"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"10.881"	"648"	"425.943"	"20.408"
"GO:0000278"	"mitotic cell cycle"	"10.244"	"727"	"504.928"	"21.678"
"GO:0097711"	"ciliary basal body docking"	"10.17"	"720"	"492.857"	"22.334"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"9.637"	"759"	"536.604"	"23.077"
"GO:0006658"	"phosphatidylserine metabolic process"	"9.599"	"13"	"1.381"	"1.21"
"GO:0006646"	"phosphatidylethanolamine biosynthetic process"	"9.42"	"33"	"7.66"	"2.69"
"GO:0006260"	"DNA replication"	"8.22"	"483"	"340.11"	"17.383"
"GO:0070098"	"chemokine-mediated signaling pathway"	"8.186"	"228"	"134.291"	"11.448"
"GO:0006665"	"sphingolipid metabolic process"	"8.154"	"24"	"5.33"	"2.29"
"GO:0006457"	"protein folding"	"8.133"	"665"	"493.307"	"21.111"
"GO:1904219"	"positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity"	"8.115"	"9"	"0.885"	"0.976"
"GO:1904222"	"positive regulation of serine C-palmitoyltransferase activity"	"8.115"	"9"	"0.885"	"0.976"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"8.022"	"159"	"85.7"	"9.137"
"GO:0006071"	"glycerol metabolic process"	"7.914"	"21"	"4.489"	"2.086"
"GO:0006656"	"phosphatidylcholine biosynthetic process"	"7.804"	"46"	"16.052"	"3.837"
"GO:0006096"	"glycolytic process"	"7.435"	"250"	"161.144"	"11.952"
"GO:0006094"	"gluconeogenesis"	"7.429"	"239"	"151.823"	"11.735"
"GO:0097502"	"mannosylation"	"7.409"	"18"	"3.87"	"1.907"
"GO:0000070"	"mitotic sister chromatid segregation"	"7.336"	"156"	"89.208"	"9.104"
"GO:0007017"	"microtubule-based process"	"7.29"	"343"	"236.172"	"14.655"
"GO:0007059"	"chromosome segregation"	"7.269"	"300"	"199.467"	"13.829"
"GO:0051383"	"kinetochore organization"	"7.251"	"45"	"17.145"	"3.842"
"GO:0006003"	"fructose 2,6-bisphosphate metabolic process"	"7.168"	"12"	"2.056"	"1.387"
"GO:0061621"	"canonical glycolysis"	"7.152"	"255"	"167.519"	"12.231"
"GO:0016311"	"dephosphorylation"	"7.082"	"101"	"49.781"	"7.232"
"GO:0006488"	"dolichol-linked oligosaccharide biosynthetic process"	"7.035"	"21"	"5.037"	"2.269"
"GO:0010032"	"meiotic chromosome condensation"	"7.022"	"35"	"12.241"	"3.241"
"GO:0033387"	"putrescine biosynthetic process from ornithine"	"6.981"	"9"	"1.302"	"1.103"
"GO:0043312"	"neutrophil degranulation"	"6.912"	"1154"	"949.656"	"29.563"
"GO:0006000"	"fructose metabolic process"	"6.826"	"40"	"14.483"	"3.738"
"GO:0007076"	"mitotic chromosome condensation"	"6.787"	"56"	"23.841"	"4.738"
"GO:0019432"	"triglyceride biosynthetic process"	"6.752"	"36"	"12.669"	"3.455"
"GO:0006506"	"GPI anchor biosynthetic process"	"6.709"	"28"	"8.316"	"2.934"
"GO:0015825"	"L-serine transport"	"6.667"	"13"	"2.405"	"1.589"
"GO:0006281"	"DNA repair"	"6.394"	"656"	"512.502"	"22.443"
"GO:0006334"	"nucleosome assembly"	"6.364"	"447"	"332.087"	"18.056"
"GO:0070979"	"protein K11-linked ubiquitination"	"6.314"	"109"	"60.823"	"7.63"
"GO:0042135"	"neurotransmitter catabolic process"	"6.273"	"8"	"1.148"	"1.092"
"GO:0002943"	"tRNA dihydrouridine synthesis"	"6.266"	"7"	"0.734"	"0.872"
"GO:0051315"	"attachment of mitotic spindle microtubules to kinetochore"	"6.247"	"64"	"31.046"	"5.275"
"GO:0051321"	"meiotic cell cycle"	"6.204"	"202"	"132.994"	"11.122"
"GO:0005986"	"sucrose biosynthetic process"	"6.185"	"13"	"2.787"	"1.651"
"GO:0070084"	"protein initiator methionine removal"	"6.132"	"12"	"2.52"	"1.546"
"GO:0045132"	"meiotic chromosome segregation"	"6.103"	"35"	"13.741"	"3.483"
"GO:0017183"	"peptidyl-diphthamide biosynthetic process from peptidyl-histidine"	"6.044"	"14"	"3.366"	"1.759"
"GO:0006546"	"glycine catabolic process"	"5.979"	"9"	"1.548"	"1.246"
"GO:0019464"	"glycine decarboxylation via glycine cleavage system"	"5.979"	"9"	"1.548"	"1.246"
"GO:0000226"	"microtubule cytoskeleton organization"	"5.969"	"470"	"364.485"	"17.678"
"GO:0006935"	"chemotaxis"	"5.921"	"281"	"200.749"	"13.552"
"GO:0030595"	"leukocyte chemotaxis"	"5.82"	"104"	"60.23"	"7.521"
"GO:0030033"	"microvillus assembly"	"5.779"	"56"	"27.154"	"4.992"
"GO:0031365"	"N-terminal protein amino acid modification"	"5.738"	"13"	"3.144"	"1.718"
"GO:0009062"	"fatty acid catabolic process"	"5.727"	"20"	"6"	"2.445"
"GO:0006751"	"glutathione catabolic process"	"5.715"	"7"	"1.059"	"1.04"
"GO:0030488"	"tRNA methylation"	"5.712"	"37"	"14.566"	"3.928"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"5.703"	"121"	"73.444"	"8.338"
"GO:0019547"	"arginine catabolic process to ornithine"	"5.633"	"13"	"3.195"	"1.741"
"GO:0007339"	"binding of sperm to zona pellucida"	"5.545"	"148"	"96.934"	"9.209"
"GO:0032486"	"Rap protein signal transduction"	"5.512"	"41"	"18.651"	"4.055"
"GO:0007077"	"mitotic nuclear envelope disassembly"	"5.51"	"78"	"42.878"	"6.374"
"GO:0007064"	"mitotic sister chromatid cohesion"	"5.405"	"46"	"22.154"	"4.412"
"GO:0016310"	"phosphorylation"	"5.348"	"177"	"121.917"	"10.3"
"GO:0006270"	"DNA replication initiation"	"5.307"	"115"	"71.313"	"8.232"
"GO:0019805"	"quinolinate biosynthetic process"	"5.307"	"9"	"2.008"	"1.317"
"GO:0043420"	"anthranilate metabolic process"	"5.307"	"9"	"2.008"	"1.317"
"GO:0042026"	"protein refolding"	"5.303"	"341"	"258.787"	"15.503"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"5.269"	"160"	"109.785"	"9.53"
"GO:0006167"	"AMP biosynthetic process"	"5.257"	"12"	"2.98"	"1.716"
"GO:0044208"	"'de novo' AMP biosynthetic process"	"5.257"	"12"	"2.98"	"1.716"
"GO:0010498"	"proteasomal protein catabolic process"	"5.233"	"169"	"114.674"	"10.382"
"GO:0031145"	"anaphase-promoting complex-dependent catabolic process"	"5.218"	"345"	"265.389"	"15.256"
"GO:0034199"	"activation of protein kinase A activity"	"5.215"	"78"	"45.419"	"6.248"
"GO:0006782"	"protoporphyrinogen IX biosynthetic process"	"5.205"	"20"	"6.672"	"2.561"
"GO:0000023"	"maltose metabolic process"	"5.196"	"6"	"0.804"	"0.85"
"GO:1904668"	"positive regulation of ubiquitin protein ligase activity"	"5.186"	"75"	"42.679"	"6.232"
"GO:0009168"	"purine ribonucleoside monophosphate biosynthetic process"	"5.174"	"54"	"28.045"	"5.016"
"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"5.16"	"121"	"78.62"	"8.213"
