"GO.ID"	"GO.Term"	"zscore"
"GO:0051301"	"cell division"	"14.944"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"10.881"
"GO:0000278"	"mitotic cell cycle"	"10.244"
"GO:0097711"	"ciliary basal body docking"	"10.17"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"9.637"
"GO:0006658"	"phosphatidylserine metabolic process"	"9.599"
"GO:0015770"	"sucrose transport"	"9.477"
"GO:0006646"	"phosphatidylethanolamine biosynthetic process"	"9.42"
"GO:0048058"	"compound eye corneal lens development"	"9.069"
"GO:2000057"	"negative regulation of Wnt signaling pathway involved in digestive tract morphogenesis"	"8.434"
"GO:1904219"	"positive regulation of CDP-diacylglycerol-serine O-phosphatidyltransferase activity"	"8.314"
"GO:1904222"	"positive regulation of serine C-palmitoyltransferase activity"	"8.314"
"GO:0006260"	"DNA replication"	"8.22"
"GO:0070098"	"chemokine-mediated signaling pathway"	"8.186"
"GO:0006665"	"sphingolipid metabolic process"	"8.154"
"GO:0006457"	"protein folding"	"8.133"
"GO:0072395"	"signal transduction involved in cell cycle checkpoint"	"8.099"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"8.022"
"GO:0006071"	"glycerol metabolic process"	"7.914"
"GO:0048749"	"compound eye development"	"7.839"
"GO:0006656"	"phosphatidylcholine biosynthetic process"	"7.804"
"GO:0006096"	"glycolytic process"	"7.435"
"GO:0006094"	"gluconeogenesis"	"7.429"
"GO:0097502"	"mannosylation"	"7.409"
"GO:0000070"	"mitotic sister chromatid segregation"	"7.336"
"GO:0007017"	"microtubule-based process"	"7.29"
"GO:0046177"	"D-gluconate catabolic process"	"7.29"
"GO:0007059"	"chromosome segregation"	"7.269"
"GO:0051383"	"kinetochore organization"	"7.251"
"GO:0002943"	"tRNA dihydrouridine synthesis"	"7.188"
"GO:0006003"	"fructose 2,6-bisphosphate metabolic process"	"7.168"
"GO:0061621"	"canonical glycolysis"	"7.152"
"GO:0016311"	"dephosphorylation"	"7.082"
"GO:0006488"	"dolichol-linked oligosaccharide biosynthetic process"	"7.035"
"GO:0010032"	"meiotic chromosome condensation"	"7.022"
"GO:0009229"	"thiamine diphosphate biosynthetic process"	"7.014"
"GO:0033387"	"putrescine biosynthetic process from ornithine"	"6.981"
"GO:0043312"	"neutrophil degranulation"	"6.912"
"GO:0006000"	"fructose metabolic process"	"6.826"
"GO:0007076"	"mitotic chromosome condensation"	"6.787"
