"GO.ID"	"GO.Term"	"Z-score"
"GO:0005759"	"mitochondrial matrix"	"11.814"
"GO:0000777"	"condensed chromosome kinetochore"	"9.367"
"GO:0000775"	"chromosome, centromeric region"	"8.471"
"GO:0005813"	"centrosome"	"8.148"
"GO:0070062"	"extracellular exosome"	"8.104"
"GO:0005680"	"anaphase-promoting complex"	"8.014"
"GO:0000796"	"condensin complex"	"8.008"
"GO:0000786"	"nucleosome"	"7.923"
"GO:0000776"	"kinetochore"	"7.654"
"GO:0000502"	"proteasome complex"	"7.465"
"GO:0005829"	"cytosol"	"7.402"
"GO:0005874"	"microtubule"	"7.366"
"GO:0043209"	"myelin sheath"	"7.066"
"GO:1904813"	"ficolin-1-rich granule lumen"	"6.924"
"GO:0031262"	"Ndc80 complex"	"6.54"
"GO:0005819"	"spindle"	"6.434"
"GO:0000778"	"condensed nuclear chromosome kinetochore"	"6.429"
"GO:0005839"	"proteasome core complex"	"6.232"
"GO:0005940"	"septin ring"	"6.191"
"GO:0031105"	"septin complex"	"6.191"
"GO:0032160"	"septin filament array"	"6.191"
"GO:0005739"	"mitochondrion"	"6.19"
"GO:0008287"	"protein serine/threonine phosphatase complex"	"6"
"GO:0042720"	"mitochondrial inner membrane peptidase complex"	"5.916"
"GO:0034774"	"secretory granule lumen"	"5.909"
"GO:0005777"	"peroxisome"	"5.731"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"5.657"
"GO:0015630"	"microtubule cytoskeleton"	"5.629"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"5.476"
"GO:0030126"	"COPI vesicle coat"	"5.28"
"GO:0005832"	"chaperonin-containing T-complex"	"5.231"
"GO:0005782"	"peroxisomal matrix"	"5.212"
"GO:0032144"	"4-aminobutyrate transaminase complex"	"5.185"
"GO:0005814"	"centriole"	"5.163"
"GO:0097730"	NA	"5.15"
"GO:0035578"	"azurophil granule lumen"	"5.121"
"GO:0000800"	"lateral element"	"5.056"
"GO:0005881"	"cytoplasmic microtubule"	"5.043"
"GO:0000799"	"nuclear condensin complex"	"4.995"
"GO:0000922"	"spindle pole"	"4.863"
"GO:0042645"	"mitochondrial nucleoid"	"4.835"
"GO:1990005"	"granular vesicle"	"4.834"
"GO:0022624"	"proteasome accessory complex"	"4.755"
"GO:0005658"	"alpha DNA polymerase:primase complex"	"4.731"
"GO:0043527"	"tRNA methyltransferase complex"	"4.682"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"4.533"
"GO:0042765"	"GPI-anchor transamidase complex"	"4.483"
"GO:0005635"	"nuclear envelope"	"4.448"
"GO:0030015"	"CCR4-NOT core complex"	"4.444"
"GO:0000408"	"EKC/KEOPS complex"	"4.419"
"GO:0000159"	"protein phosphatase type 2A complex"	"4.383"
"GO:0005694"	"chromosome"	"4.37"
"GO:0000801"	"central element"	"4.362"
"GO:0000794"	"condensed nuclear chromosome"	"4.316"
"GO:0005960"	"glycine cleavage complex"	"4.307"
"GO:0097546"	"ciliary base"	"4.302"
"GO:0035371"	"microtubule plus-end"	"4.265"
"GO:0002199"	"zona pellucida receptor complex"	"4.217"
"GO:0000942"	"condensed nuclear chromosome outer kinetochore"	"4.21"
"GO:0005876"	"spindle microtubule"	"4.184"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"4.164"
"GO:0042470"	"melanosome"	"4.154"
"GO:0000808"	"origin recognition complex"	"4.085"
"GO:0000797"	"condensin core heterodimer"	"4.083"
"GO:0005778"	"peroxisomal membrane"	"4.064"
"GO:0065010"	"extracellular membrane-bounded organelle"	"4.037"
"GO:0005793"	"endoplasmic reticulum-Golgi intermediate compartment"	"4.027"
"GO:0005930"	"axoneme"	"4.022"
"GO:0008278"	"cohesin complex"	"3.931"
"GO:0033150"	"cytoskeletal calyx"	"3.916"
"GO:0031080"	"nuclear pore outer ring"	"3.915"
"GO:0000795"	"synaptonemal complex"	"3.881"
"GO:0005789"	"endoplasmic reticulum membrane"	"3.841"
"GO:0097486"	"multivesicular body lumen"	"3.815"
"GO:0097431"	"mitotic spindle pole"	"3.771"
"GO:0031515"	"tRNA (m1A) methyltransferase complex"	"3.765"
"GO:0005774"	"vacuolar membrane"	"3.711"
"GO:0000940"	"condensed chromosome outer kinetochore"	"3.706"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"3.667"
"GO:0000788"	"nuclear nucleosome"	"3.662"
"GO:0005838"	"proteasome regulatory particle"	"3.662"
"GO:0030896"	"checkpoint clamp complex"	"3.659"
"GO:0000779"	"condensed chromosome, centromeric region"	"3.644"
"GO:0043540"	"6-phosphofructo-2-kinase/fructose-2,6-biphosphatase complex"	"3.631"
"GO:0005828"	"kinetochore microtubule"	"3.627"
"GO:0030496"	"midbody"	"3.576"
"GO:0045273"	"respiratory chain complex II"	"3.569"
"GO:0030127"	"COPII vesicle coat"	"3.566"
"GO:0097125"	"cyclin B1-CDK1 complex"	"3.562"
"GO:0030289"	"protein phosphatase 4 complex"	"3.524"
"GO:0070652"	"HAUS complex"	"3.509"
"GO:0032279"	"asymmetric synapse"	"3.507"
"GO:0005815"	"microtubule organizing center"	"3.487"
"GO:1990131"	"Gtr1-Gtr2 GTPase complex"	"3.467"
"GO:0000784"	"nuclear chromosome, telomeric region"	"3.466"
"GO:0017059"	"serine C-palmitoyltransferase complex"	"3.463"
"GO:1990204"	"oxidoreductase complex"	"3.461"
"GO:0031207"	"Sec62/Sec63 complex"	"3.417"
"GO:0000015"	"phosphopyruvate hydratase complex"	"3.373"
"GO:0005737"	"cytoplasm"	"3.349"
