"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-8.839"	"8.839"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-8.166"	"8.166"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-7.296"	"7.296"
"GO:0097711"	"ciliary basal body docking"	"-6.934"	"6.934"
"GO:0006351"	"transcription, DNA-templated"	"-6.889"	"6.889"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-6.874"	"6.874"
"GO:0006364"	"rRNA processing"	"-6.746"	"6.746"
"GO:0006413"	"translational initiation"	"-6.741"	"6.741"
"GO:0051301"	"cell division"	"-6.322"	"6.322"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-6.262"	"6.262"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-6.254"	"6.254"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-6.228"	"6.228"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-6.078"	"6.078"
"GO:0006334"	"nucleosome assembly"	"-6.036"	"6.036"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-5.962"	"5.962"
"GO:0006412"	"translation"	"-5.483"	"5.483"
"GO:0006406"	"mRNA export from nucleus"	"-5.362"	"5.362"
"GO:0031124"	"mRNA 3'-end processing"	"-5.295"	"5.295"
"GO:0006383"	"transcription from RNA polymerase III promoter"	"-5.212"	"5.212"
"GO:0008543"	"fibroblast growth factor receptor signaling pathway"	"-4.845"	"4.845"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-4.83"	"4.83"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-4.814"	"4.814"
"GO:0060271"	"cilium morphogenesis"	"-4.756"	"4.756"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-4.706"	"4.706"
"GO:0003091"	"renal water homeostasis"	"-4.366"	"4.366"
"GO:0006325"	"chromatin organization"	"-4.363"	"4.363"
"GO:0006361"	"transcription initiation from RNA polymerase I promoter"	"-4.334"	"4.334"
"GO:0006405"	"RNA export from nucleus"	"-4.311"	"4.311"
"GO:0045815"	"positive regulation of gene expression, epigenetic"	"-4.103"	"4.103"
"GO:0048013"	"ephrin receptor signaling pathway"	"-4.018"	"4.018"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"-3.909"	"3.909"
"GO:0007052"	"mitotic spindle organization"	"-3.782"	"3.782"
"GO:0000413"	"protein peptidyl-prolyl isomerization"	"-3.693"	"3.693"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"-3.682"	"3.682"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"-3.618"	"3.618"
"GO:0000278"	"mitotic cell cycle"	"-3.6"	"3.6"
"GO:0061024"	"membrane organization"	"-3.587"	"3.587"
"GO:0005977"	"glycogen metabolic process"	"-3.544"	"3.544"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-3.544"	"3.544"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-3.538"	"3.538"
"GO:0032482"	"Rab protein signal transduction"	"-3.509"	"3.509"
"GO:0000375"	"RNA splicing, via transesterification reactions"	"-3.467"	"3.467"
"GO:0051225"	"spindle assembly"	"-3.452"	"3.452"
"GO:0021762"	"substantia nigra development"	"-3.406"	"3.406"
"GO:0016070"	"RNA metabolic process"	"-3.37"	"3.37"
"GO:0070125"	"mitochondrial translational elongation"	"-3.357"	"3.357"
"GO:0000027"	"ribosomal large subunit assembly"	"-3.336"	"3.336"
"GO:0006986"	"response to unfolded protein"	"-3.306"	"3.306"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-3.285"	"3.285"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"-3.219"	"3.219"
"GO:0070126"	"mitochondrial translational termination"	"-3.208"	"3.208"
"GO:0019827"	"stem cell population maintenance"	"-3.184"	"3.184"
"GO:0005978"	"glycogen biosynthetic process"	"-3.182"	"3.182"
"GO:0035329"	"hippo signaling"	"-3.173"	"3.173"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-3.144"	"3.144"
"GO:0007163"	"establishment or maintenance of cell polarity"	"-3.139"	"3.139"
"GO:0016192"	"vesicle-mediated transport"	"-3.112"	"3.112"
"GO:0071377"	"cellular response to glucagon stimulus"	"-3.105"	"3.105"
"GO:0002181"	"cytoplasmic translation"	"-3.091"	"3.091"
"GO:0051321"	"meiotic cell cycle"	"-3.019"	"3.019"
"GO:0042026"	"protein refolding"	"-3.012"	"3.012"
"GO:0034620"	"cellular response to unfolded protein"	"-3.011"	"3.011"
