"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004842"	"ubiquitin-protein transferase activity"	"19.913"	"-19.913"
"GO:0004298"	"threonine-type endopeptidase activity"	"19.198"	"-19.198"
"GO:0004175"	"endopeptidase activity"	"16.954"	"-16.954"
"GO:0005164"	"tumor necrosis factor receptor binding"	"12.808"	"-12.808"
"GO:0042605"	"peptide antigen binding"	"10.403"	"-10.403"
"GO:0061631"	"ubiquitin conjugating enzyme activity"	"9.734"	"-9.734"
"GO:0003727"	"single-stranded RNA binding"	"9.394"	"-9.394"
"GO:0061630"	"ubiquitin protein ligase activity"	"9.078"	"-9.078"
"GO:0004197"	"cysteine-type endopeptidase activity"	"8.774"	"-8.774"
"GO:0004930"	"G-protein coupled receptor activity"	"8.376"	"-8.376"
"GO:0043130"	"ubiquitin binding"	"8.217"	"-8.217"
"GO:0031624"	"ubiquitin conjugating enzyme binding"	"7.732"	"-7.732"
"GO:0005515"	"protein binding"	"7.645"	"-7.645"
"GO:0004843"	"thiol-dependent ubiquitin-specific protease activity"	"7.444"	"-7.444"
"GO:0030246"	"carbohydrate binding"	"7.367"	"-7.367"
"GO:0070530"	"K63-linked polyubiquitin binding"	"7.275"	"-7.275"
"GO:0003725"	"double-stranded RNA binding"	"7.253"	"-7.253"
"GO:0004866"	"endopeptidase inhibitor activity"	"7.179"	"-7.179"
"GO:0031625"	"ubiquitin protein ligase binding"	"7.046"	"-7.046"
"GO:0005125"	"cytokine activity"	"6.487"	"-6.487"
"GO:0003823"	"antigen binding"	"5.986"	"-5.986"
"GO:0008270"	"zinc ion binding"	"5.771"	"-5.771"
"GO:0036459"	"thiol-dependent ubiquitinyl hydrolase activity"	"5.738"	"-5.738"
"GO:0004252"	"serine-type endopeptidase activity"	"5.722"	"-5.722"
"GO:0042802"	"identical protein binding"	"5.674"	"-5.674"
"GO:0003690"	"double-stranded DNA binding"	"5.533"	"-5.533"
"GO:0008009"	"chemokine activity"	"5.464"	"-5.464"
"GO:0019957"	"C-C chemokine binding"	"5.257"	"-5.257"
"GO:0001530"	"lipopolysaccharide binding"	"5.154"	"-5.154"
"GO:0033038"	"bitter taste receptor activity"	"5.083"	"-5.083"
"GO:0042803"	"protein homodimerization activity"	"4.994"	"-4.994"
"GO:0016493"	"C-C chemokine receptor activity"	"4.939"	"-4.939"
"GO:0019956"	"chemokine binding"	"4.913"	"-4.913"
"GO:0008233"	"peptidase activity"	"4.551"	"-4.551"
"GO:0003684"	"damaged DNA binding"	"4.545"	"-4.545"
"GO:0043565"	"sequence-specific DNA binding"	"4.535"	"-4.535"
"GO:0019903"	"protein phosphatase binding"	"4.529"	"-4.529"
"GO:0004869"	"cysteine-type endopeptidase inhibitor activity"	"4.44"	"-4.44"
"GO:0042923"	"neuropeptide binding"	"4.296"	"-4.296"
"GO:0004622"	"lysophospholipase activity"	"4.212"	"-4.212"
"GO:0002020"	"protease binding"	"4.044"	"-4.044"
"GO:0048020"	"CCR chemokine receptor binding"	"3.716"	"-3.716"
"GO:0004896"	"cytokine receptor activity"	"3.631"	"-3.631"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"3.575"	"-3.575"
"GO:0008234"	"cysteine-type peptidase activity"	"3.532"	"-3.532"
"GO:0019900"	"kinase binding"	"3.529"	"-3.529"
"GO:0034987"	"immunoglobulin receptor binding"	"3.523"	"-3.523"
"GO:0019789"	"SUMO transferase activity"	"3.445"	"-3.445"
"GO:0008047"	"enzyme activator activity"	"3.391"	"-3.391"
"GO:0016740"	"transferase activity"	"3.388"	"-3.388"
"GO:0004888"	"transmembrane signaling receptor activity"	"3.386"	"-3.386"
"GO:0042626"	"ATPase activity, coupled to transmembrane movement of substances"	"3.305"	"-3.305"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"3.295"	"-3.295"
"GO:0005544"	"calcium-dependent phospholipid binding"	"3.116"	"-3.116"
"GO:0035198"	"miRNA binding"	"3.102"	"-3.102"
"GO:0003697"	"single-stranded DNA binding"	"3.018"	"-3.018"
