"GO.ID"	"GO.Term"	"Z-score"
"GO:0031090"	"organelle membrane"	"6.751"
"GO:0043235"	"receptor complex"	"5.954"
"GO:0030897"	"HOPS complex"	"5.279"
"GO:0005796"	"Golgi lumen"	"4.894"
"GO:1902711"	"GABA-A receptor complex"	"4.838"
"GO:0097025"	"MPP7-DLG1-LIN7 complex"	"4.747"
"GO:0098839"	"postsynaptic density membrane"	"4.551"
"GO:0070695"	"FHF complex"	"4.45"
"GO:0009986"	"cell surface"	"4.41"
"GO:0070724"	"BMP receptor complex"	"4.402"
"GO:0045121"	"membrane raft"	"4.074"
"GO:0005865"	"striated muscle thin filament"	"3.971"
"GO:0031902"	"late endosome membrane"	"3.938"
"GO:0005901"	"caveola"	"3.895"
"GO:0000783"	"nuclear telomere cap complex"	"3.693"
"GO:0016324"	"apical plasma membrane"	"3.628"
"GO:0090537"	"CERF complex"	"3.605"
"GO:0032983"	"kainate selective glutamate receptor complex"	"3.574"
"GO:0000815"	"ESCRT III complex"	"3.572"
"GO:0016012"	"sarcoglycan complex"	"3.555"
"GO:0044317"	"rod spherule"	"3.548"
"GO:0005622"	"intracellular"	"3.528"
"GO:0005783"	"endoplasmic reticulum"	"3.445"
"GO:0043220"	"Schmidt-Lanterman incisure"	"3.429"
"GO:0043240"	"Fanconi anaemia nuclear complex"	"3.387"
"GO:0005861"	"troponin complex"	"3.375"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"3.373"
"GO:0097249"	"mitochondrial respiratory chain supercomplex"	"3.339"
"GO:0030863"	"cortical cytoskeleton"	"3.32"
"GO:0032444"	"activin responsive factor complex"	"3.319"
"GO:0005788"	"endoplasmic reticulum lumen"	"3.311"
"GO:0097381"	"photoreceptor disc membrane"	"3.3"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"3.297"
"GO:0044300"	"cerebellar mossy fiber"	"3.294"
"GO:0017146"	"NMDA selective glutamate receptor complex"	"3.282"
"GO:0031981"	"nuclear lumen"	"3.261"
