"GO.ID"	"GO.Term"	"zscore"
"GO:0000247"	"C-8 sterol isomerase activity"	"24.617"
"GO:0004768"	"stearoyl-CoA 9-desaturase activity"	"18.812"
"GO:0004306"	"ethanolamine-phosphate cytidylyltransferase activity"	"17.378"
"GO:0016620"	"oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor"	"17.378"
"GO:0019115"	"benzaldehyde dehydrogenase activity"	"17.378"
"GO:0004313"	"[acyl-carrier-protein] S-acetyltransferase activity"	"16.636"
"GO:0004316"	"3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity"	"16.636"
"GO:0016213"	"linoleoyl-CoA desaturase activity"	"16.636"
"GO:0047117"	"enoyl-[acyl-carrier-protein] reductase (NADPH, A-specific) activity"	"16.636"
"GO:0047451"	"3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity"	"16.636"
"GO:0102131"	NA	"16.636"
"GO:0102132"	"3-oxo-pimeloyl-[acp] methyl ester reductase activity"	"16.636"
"GO:0004310"	"farnesyl-diphosphate farnesyltransferase activity"	"16.409"
"GO:0004955"	"prostaglandin receptor activity"	"16.409"
"GO:0051996"	"squalene synthase activity"	"16.409"
"GO:0000252"	"C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity"	"16.19"
"GO:0004496"	"mevalonate kinase activity"	"16.19"
"GO:0004631"	"phosphomevalonate kinase activity"	"16.19"
"GO:0030377"	"urokinase plasminogen activator receptor activity"	"16.19"
"GO:0047012"	"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"	"16.19"
"GO:0050313"	"sulfur dioxygenase activity"	"16.19"
"GO:0103066"	NA	"16.19"
"GO:0103067"	NA	"16.19"
"GO:0008398"	"sterol 14-demethylase activity"	"15.981"
"GO:0004420"	"hydroxymethylglutaryl-CoA reductase (NADPH) activity"	"15.779"
"GO:0042282"	"hydroxymethylglutaryl-CoA reductase activity"	"15.779"
"GO:0004506"	"squalene monooxygenase activity"	"15.397"
"GO:0009918"	"sterol delta7 reductase activity"	"15.397"
