"GO.ID"	"GO.Term"	"Z-score"
"GO:0047381"	"dodecanoyl-[acyl-carrier-protein] hydrolase activity"	"Inf"
"GO:0036403"	"arachidonate 8(S)-lipoxygenase activity"	"14.1"
"GO:0001735"	"prenylcysteine oxidase activity"	"12.411"
"GO:0000248"	"C-5 sterol desaturase activity"	"12.109"
"GO:0016250"	"N-sulfoglucosamine sulfohydrolase activity"	"11.543"
"GO:0004063"	"aryldialkylphosphatase activity"	"11.13"
"GO:0008496"	"mannan endo-1,6-alpha-mannosidase activity"	"11.13"
"GO:0004016"	"adenylate cyclase activity"	"10.507"
"GO:0050613"	"delta14-sterol reductase activity"	"10.053"
"GO:0016936"	"galactoside binding"	"9.696"
"GO:0005506"	"iron ion binding"	"9.695"
"GO:0003830"	"beta-1,4-mannosylglycoprotein 4-beta-N-acetylglucosaminyltransferase activity"	"9.069"
"GO:0004310"	"farnesyl-diphosphate farnesyltransferase activity"	"8.814"
"GO:0051996"	"squalene synthase activity"	"8.814"
"GO:0000252"	"C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity"	"8.802"
"GO:0047012"	"sterol-4-alpha-carboxylate 3-dehydrogenase (decarboxylating) activity"	"8.802"
"GO:0103066"	NA	"8.802"
"GO:0103067"	NA	"8.802"
"GO:0015245"	"fatty acid transporter activity"	"8.72"
"GO:0015538"	"sialic acid:proton symporter activity"	"8.388"
"GO:0000254"	"C-4 methylsterol oxidase activity"	"8.295"
"GO:0004567"	"beta-mannosidase activity"	"7.89"
"GO:0003854"	"3-beta-hydroxy-delta5-steroid dehydrogenase activity"	"7.774"
"GO:0003993"	"acid phosphatase activity"	"7.727"
"GO:0020037"	"heme binding"	"7.676"
"GO:0070892"	"lipoteichoic acid receptor activity"	"7.479"
"GO:0150025"	NA	"7.479"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"7.452"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"7.412"
"GO:0016491"	"oxidoreductase activity"	"7.298"
"GO:0008484"	"sulfuric ester hydrolase activity"	"7.287"
"GO:0004572"	"mannosyl-oligosaccharide 1,3-1,6-alpha-mannosidase activity"	"7.262"
"GO:0016799"	"hydrolase activity, hydrolyzing N-glycosyl compounds"	"7.262"
