"GO.ID"	"GO.Term"	"zscore"
"GO:0045540"	"regulation of cholesterol biosynthetic process"	"44.987"
"GO:0006695"	"cholesterol biosynthetic process"	"42.634"
"GO:0016126"	"sterol biosynthetic process"	"27.714"
"GO:0019287"	"isopentenyl diphosphate biosynthetic process, mevalonate pathway"	"27.555"
"GO:0008299"	"isoprenoid biosynthetic process"	"23.884"
"GO:0071404"	"cellular response to low-density lipoprotein particle stimulus"	"20.046"
"GO:0009645"	"response to low light intensity stimulus"	"19.585"
"GO:0046690"	"response to tellurium ion"	"19.585"
"GO:0006580"	"ethanolamine metabolic process"	"18.229"
"GO:1904681"	"response to 3-methylcholanthrene"	"18.229"
"GO:0010879"	"cholesterol transport involved in cholesterol storage"	"17.648"
"GO:0046164"	"alcohol catabolic process"	"17.378"
"GO:1902847"	"regulation of neuronal signal transduction"	"17.378"
"GO:1902998"	"positive regulation of neurofibrillary tangle assembly"	"17.378"
"GO:1903573"	"negative regulation of response to endoplasmic reticulum stress"	"17.378"
"GO:1905892"	NA	"17.378"
"GO:1905895"	NA	"17.378"
"GO:1902721"	"negative regulation of prolactin secretion"	"17.12"
"GO:0006696"	"ergosterol biosynthetic process"	"16.436"
"GO:0045338"	"farnesyl diphosphate metabolic process"	"16.409"
"GO:0045713"	"low-density lipoprotein particle receptor biosynthetic process"	"16.409"
"GO:0060694"	"regulation of cholesterol transporter activity"	"16.409"
"GO:2000230"	"negative regulation of pancreatic stellate cell proliferation"	"16.409"
"GO:1905907"	NA	"16.165"
"GO:0033488"	"cholesterol biosynthetic process via 24,25-dihydrolanosterol"	"15.981"
"GO:0033489"	"cholesterol biosynthetic process via desmosterol"	"15.858"
"GO:0033490"	"cholesterol biosynthetic process via lathosterol"	"15.858"
"GO:0006743"	"ubiquinone metabolic process"	"15.779"
"GO:0010986"	"positive regulation of lipoprotein particle clearance"	"15.779"
"GO:0061889"	NA	"15.779"
"GO:0061394"	"regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance"	"15.585"
"GO:0061444"	"endocardial cushion cell development"	"15.585"
"GO:0016132"	"brassinosteroid biosynthetic process"	"15.397"
"GO:0061324"	"canonical Wnt signaling pathway involved in positive regulation of cardiac outflow tract cell proliferation"	"15.397"
"GO:0036255"	"response to methylamine"	"14.873"
"GO:1903442"	"response to lipoic acid"	"14.873"
"GO:0061643"	"chemorepulsion of axon"	"14.71"
"GO:0072703"	"cellular response to methyl methanesulfonate"	"14.25"
"GO:0006084"	"acetyl-CoA metabolic process"	"14"
"GO:0031392"	"regulation of prostaglandin biosynthetic process"	"13.831"
"GO:0070508"	"cholesterol import"	"13.664"
"GO:0010142"	"farnesyl diphosphate biosynthetic process, mevalonate pathway"	"13.325"
"GO:0010886"	"positive regulation of cholesterol storage"	"12.698"
"GO:0072368"	"regulation of lipid transport by negative regulation of transcription from RNA polymerase II promoter"	"12.558"
"GO:0006629"	"lipid metabolic process"	"12.492"
"GO:1900221"	"regulation of beta-amyloid clearance"	"12.459"
"GO:0035357"	"peroxisome proliferator activated receptor signaling pathway"	"12.262"
"GO:1901317"	"regulation of flagellated sperm motility"	"12.175"
"GO:0061741"	"chaperone-mediated protein transport involved in chaperone-mediated autophagy"	"11.91"
"GO:0006624"	"vacuolar protein processing"	"11.825"
"GO:0019413"	"acetate biosynthetic process"	"11.825"
"GO:0019427"	"acetyl-CoA biosynthetic process from acetate"	"11.825"
"GO:0019542"	"propionate biosynthetic process"	"11.825"
"GO:0061771"	"response to caloric restriction"	"11.825"
"GO:1901661"	"quinone metabolic process"	"11.825"
"GO:0010899"	"regulation of phosphatidylcholine catabolic process"	"11.742"
"GO:0051283"	"negative regulation of sequestering of calcium ion"	"11.742"
"GO:0070813"	"hydrogen sulfide metabolic process"	"11.581"
"GO:1900248"	"negative regulation of cytoplasmic translational elongation"	"11.581"
"GO:0006535"	"cysteine biosynthetic process from serine"	"11.503"
"GO:1901558"	"response to metformin"	"11.503"
"GO:1903966"	"monounsaturated fatty acid biosynthetic process"	"11.503"
"GO:0030997"	"regulation of centriole-centriole cohesion"	"11.427"
"GO:0071306"	"cellular response to vitamin E"	"11.427"
"GO:0033003"	"regulation of mast cell activation"	"11.278"
"GO:0048145"	"regulation of fibroblast proliferation"	"11.135"
"GO:0009240"	"isopentenyl diphosphate biosynthetic process"	"11.065"
"GO:0050992"	"dimethylallyl diphosphate biosynthetic process"	"11.065"
