"GO.ID"	"GO.Term"	"zscore"
"GO:1990622"	"CHOP-ATF3 complex"	"12.362"
"GO:0042583"	"chromaffin granule"	"11.91"
"GO:0072563"	"endothelial microparticle"	"11.742"
"GO:0005960"	"glycine cleavage complex"	"11.065"
"GO:1990666"	"PCSK9-LDLR complex"	"10.552"
"GO:0032937"	"SREBP-SCAP-Insig complex"	"9.707"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"8.888"
"GO:0005789"	"endoplasmic reticulum membrane"	"7.507"
"GO:0036021"	"endolysosome lumen"	"7.471"
"GO:0097418"	"neurofibrillary tangle"	"7.386"
"GO:0005777"	"peroxisome"	"7.135"
"GO:0042587"	"glycogen granule"	"6.652"
"GO:0097443"	"sorting endosome"	"6.576"
"GO:0097433"	"dense body"	"6.474"
"GO:0071438"	"invadopodium membrane"	"5.98"
"GO:0043190"	"ATP-binding cassette (ABC) transporter complex"	"5.766"
"GO:0034366"	"spherical high-density lipoprotein particle"	"5.657"
"GO:0016020"	"membrane"	"5.606"
"GO:0070062"	"extracellular exosome"	"5.28"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"5.264"
"GO:0001772"	"immunological synapse"	"5.159"
"GO:0005783"	"endoplasmic reticulum"	"5.093"
"GO:1990124"	"messenger ribonucleoprotein complex"	"4.977"
"GO:0030867"	"rough endoplasmic reticulum membrane"	"4.937"
"GO:1990909"	"Wnt signalosome"	"4.905"
"GO:0099738"	"cell cortex region"	"4.794"
"GO:1990907"	"beta-catenin-TCF complex"	"4.782"
"GO:0071944"	"cell periphery"	"4.752"
"GO:0036477"	"somatodendritic compartment"	"4.695"
"GO:0030877"	"beta-catenin destruction complex"	"4.453"
"GO:0042627"	"chylomicron"	"4.345"
"GO:0005764"	"lysosome"	"4.218"
"GO:0012507"	"ER to Golgi transport vesicle membrane"	"4.065"
"GO:0034362"	"low-density lipoprotein particle"	"4.005"
"GO:0009897"	"external side of plasma membrane"	"3.983"
"GO:0036020"	"endolysosome membrane"	"3.972"
"GO:0097440"	"apical dendrite"	"3.784"
"GO:0031092"	"platelet alpha granule membrane"	"3.747"
"GO:0005829"	"cytosol"	"3.732"
"GO:0005912"	"adherens junction"	"3.718"
"GO:0005925"	"focal adhesion"	"3.563"
"GO:0034361"	"very-low-density lipoprotein particle"	"3.415"
"GO:0031410"	"cytoplasmic vesicle"	"3.412"
"GO:0042101"	"T cell receptor complex"	"3.38"
"GO:0045177"	"apical part of cell"	"3.332"
"GO:0044305"	"calyx of Held"	"3.269"
"GO:0005811"	"lipid particle"	"3.123"
"GO:0044322"	"endoplasmic reticulum quality control compartment"	"3.059"
"GO:0045202"	"synapse"	"3.031"
"GO:0031090"	"organelle membrane"	"2.977"
"GO:0001726"	"ruffle"	"2.935"
"GO:0005719"	"nuclear euchromatin"	"2.924"
"GO:0035578"	"azurophil granule lumen"	"2.85"
"GO:0005887"	"integral component of plasma membrane"	"2.84"
"GO:0043202"	"lysosomal lumen"	"2.815"
"GO:0030667"	"secretory granule membrane"	"2.782"
"GO:0005640"	"nuclear outer membrane"	"2.773"
"GO:0016342"	"catenin complex"	"2.694"
"GO:0031941"	"filamentous actin"	"2.649"
"GO:0031225"	"anchored component of membrane"	"2.643"
"GO:0005913"	"cell-cell adherens junction"	"2.618"
"GO:0030016"	"myofibril"	"2.615"
"GO:0009986"	"cell surface"	"2.593"
"GO:0010008"	"endosome membrane"	"2.562"
"GO:0005834"	"heterotrimeric G-protein complex"	"2.537"
"GO:0030176"	"integral component of endoplasmic reticulum membrane"	"2.534"
"GO:0098686"	NA	"2.515"
"GO:0005576"	"extracellular region"	"2.506"
"GO:0072562"	"blood microparticle"	"2.491"
"GO:0030285"	"integral component of synaptic vesicle membrane"	"2.44"
"GO:0034774"	"secretory granule lumen"	"2.412"
"GO:0045121"	"membrane raft"	"2.37"
"GO:0031226"	"intrinsic component of plasma membrane"	"2.353"
"GO:0005759"	"mitochondrial matrix"	"2.314"
"GO:0043231"	"intracellular membrane-bounded organelle"	"2.283"
"GO:0048471"	"perinuclear region of cytoplasm"	"2.25"
"GO:0005770"	"late endosome"	"2.245"
"GO:1904813"	"ficolin-1-rich granule lumen"	"2.23"
"GO:0016529"	"sarcoplasmic reticulum"	"2.208"
"GO:0005615"	"extracellular space"	"2.131"
"GO:0005637"	"nuclear inner membrane"	"2.086"
"GO:0032993"	"protein-DNA complex"	"2.063"
"GO:0005844"	"polysome"	"1.981"
"GO:0031012"	"extracellular matrix"	"1.951"
"GO:0005886"	"plasma membrane"	"1.904"
"GO:0031201"	"SNARE complex"	"1.86"
"GO:0005905"	"clathrin-coated pit"	"1.813"
"GO:0005782"	"peroxisomal matrix"	"1.799"
"GO:1903561"	"extracellular vesicle"	"1.782"
"GO:0019005"	"SCF ubiquitin ligase complex"	"1.731"
"GO:1904724"	"tertiary granule lumen"	"1.722"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"1.716"
"GO:0016328"	"lateral plasma membrane"	"1.712"
"GO:0010494"	"cytoplasmic stress granule"	"1.693"
"GO:0016324"	"apical plasma membrane"	"1.69"
"GO:0045335"	"phagocytic vesicle"	"1.645"
"GO:0045171"	"intercellular bridge"	"1.643"
"GO:0005730"	"nucleolus"	"1.627"
"GO:0005778"	"peroxisomal membrane"	"1.626"
"GO:0005791"	"rough endoplasmic reticulum"	"1.608"
"GO:0101003"	"ficolin-1-rich granule membrane"	"1.601"
"GO:0005622"	"intracellular"	"1.598"
"GO:0019898"	"extrinsic component of membrane"	"1.597"
"GO:0016323"	"basolateral plasma membrane"	"1.493"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"1.484"
"GO:0005776"	"autophagosome"	"1.474"
"GO:0031093"	"platelet alpha granule lumen"	"1.453"
"GO:0033116"	"endoplasmic reticulum-Golgi intermediate compartment membrane"	"1.442"
"GO:0005667"	"transcription factor complex"	"1.433"
"GO:0030666"	"endocytic vesicle membrane"	"1.427"
"GO:0043235"	"receptor complex"	"1.416"
"GO:0012505"	"endomembrane system"	"1.409"
"GO:0062023"	NA	"1.408"
"GO:0005856"	"cytoskeleton"	"1.402"
"GO:0005737"	"cytoplasm"	"1.357"
"GO:0005884"	"actin filament"	"1.356"
"GO:0005794"	"Golgi apparatus"	"1.303"
"GO:0098685"	NA	"1.271"
"GO:0005739"	"mitochondrion"	"1.229"
"GO:0016021"	"integral component of membrane"	"1.12"
"GO:0005681"	"spliceosomal complex"	"1.117"
"GO:0035579"	"specific granule membrane"	"1.102"
"GO:0042995"	"cell projection"	"1.06"
"GO:0031966"	"mitochondrial membrane"	"1.042"
"GO:0016605"	"PML body"	"1.038"
"GO:0042470"	"melanosome"	"1.038"
"GO:0005768"	"endosome"	"1.026"
"GO:0005765"	"lysosomal membrane"	"0.888"
"GO:0000922"	"spindle pole"	"0.858"
"GO:0005788"	"endoplasmic reticulum lumen"	"0.844"
"GO:0005813"	"centrosome"	"0.841"
"GO:0005938"	"cell cortex"	"0.668"
"GO:0031982"	"vesicle"	"0.651"
"GO:0032991"	"macromolecular complex"	"0.649"
"GO:0043209"	"myelin sheath"	"0.629"
"GO:1990904"	"ribonucleoprotein complex"	"0.6"
"GO:0005802"	"trans-Golgi network"	"0.543"
"GO:0005815"	"microtubule organizing center"	"0.524"
"GO:0005911"	"cell-cell junction"	"0.518"
"GO:0030496"	"midbody"	"0.517"
"GO:0005634"	"nucleus"	"0.5"
"GO:0005635"	"nuclear envelope"	"0.42"
"GO:0045211"	"postsynaptic membrane"	"0.304"
"GO:0005769"	"early endosome"	"0.095"
"GO:0014069"	"postsynaptic density"	"0.087"
"GO:0031965"	"nuclear membrane"	"0.087"
"GO:0030054"	"cell junction"	"-0.014"
"GO:0030424"	"axon"	"-0.071"
"GO:0043005"	"neuron projection"	"-0.193"
"GO:0000139"	"Golgi membrane"	"-0.205"
"GO:0098978"	"glutamatergic synapse"	"-0.232"
"GO:0005743"	"mitochondrial inner membrane"	"-0.291"
"GO:0043025"	"neuronal cell body"	"-0.312"
"GO:0005654"	"nucleoplasm"	"-0.319"
"GO:0030425"	"dendrite"	"-0.45"
"GO:0005575"	"cellular_component"	"-0.518"
