userId	geneSymbol	geneName	entrezgene	gLink
ENSG00000090861	AARS	alanyl-tRNA synthetase	16	https://www.ncbi.nlm.nih.gov/gene/?term=16
ENSG00000164163	ABCE1	ATP binding cassette subfamily E member 1	6059	https://www.ncbi.nlm.nih.gov/gene/?term=6059
ENSG00000136754	ABI1	abl interactor 1	10006	https://www.ncbi.nlm.nih.gov/gene/?term=10006
ENSG00000087085	ACHE	acetylcholinesterase (Cartwright blood group)	43	https://www.ncbi.nlm.nih.gov/gene/?term=43
ENSG00000121989	ACVR2A	activin A receptor type 2A	92	https://www.ncbi.nlm.nih.gov/gene/?term=92
ENSG00000142208	AKT1	AKT serine/threonine kinase 1	207	https://www.ncbi.nlm.nih.gov/gene/?term=207
ENSG00000166313	APBB1	amyloid beta precursor protein binding family B member 1	322	https://www.ncbi.nlm.nih.gov/gene/?term=322
ENSG00000166710	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
ENSG00000273686	B2M	beta-2-microglobulin	567	https://www.ncbi.nlm.nih.gov/gene/?term=567
ENSG00000060982	BCAT1	branched chain amino acid transaminase 1	586	https://www.ncbi.nlm.nih.gov/gene/?term=586
ENSG00000142867	BCL10	BCL10, immune signaling adaptor	8915	https://www.ncbi.nlm.nih.gov/gene/?term=8915
ENSG00000069399	BCL3	BCL3, transcription coactivator	602	https://www.ncbi.nlm.nih.gov/gene/?term=602
ENSG00000012048	BRCA1	BRCA1, DNA repair associated	672	https://www.ncbi.nlm.nih.gov/gene/?term=672
ENSG00000166278	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000204364	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000206372	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000226560	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000231543	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
ENSG00000235017	C2	complement C2	717	https://www.ncbi.nlm.nih.gov/gene/?term=717
