"GO.ID"	"GO.Term"	"zscore"
"GO:0004766"	"spermidine synthase activity"	"20.826"
"GO:0003939"	"L-iditol 2-dehydrogenase activity"	"18.871"
"GO:0032556"	"pyrimidine deoxyribonucleotide binding"	"18.871"
"GO:0046526"	"D-xylulose reductase activity"	"18.871"
"GO:0047840"	"dCTP diphosphatase activity"	"18.871"
"GO:0008518"	"reduced folate carrier activity"	"18.229"
"GO:0001850"	"complement component C3a binding"	"17.932"
"GO:0001042"	"RNA polymerase I core binding"	"16.843"
"GO:0030515"	"snoRNA binding"	"14.938"
"GO:0003723"	"RNA binding"	"14.374"
"GO:1990226"	"histone methyltransferase binding"	"14.071"
"GO:0009383"	"rRNA (cytosine-C5-)-methyltransferase activity"	"13.966"
"GO:0003688"	"DNA replication origin binding"	"13.271"
"GO:0034458"	"3'-5' RNA helicase activity"	"12.764"
"GO:0034512"	"box C/D snoRNA binding"	"11.503"
"GO:0004396"	"hexokinase activity"	"11.206"
"GO:0031871"	"proteinase activated receptor binding"	"10.674"
"GO:0002153"	"steroid receptor RNA activator RNA binding"	"10.051"
"GO:0106029"	NA	"10"
"GO:0042134"	"rRNA primary transcript binding"	"9.526"
"GO:0004844"	"uracil DNA N-glycosylase activity"	"9.482"
"GO:0008330"	"protein tyrosine/threonine phosphatase activity"	"9.19"
"GO:0043024"	"ribosomal small subunit binding"	"8.978"
"GO:0004826"	"phenylalanine-tRNA ligase activity"	"8.852"
"GO:0034186"	"apolipoprotein A-I binding"	"8.817"
"GO:0001851"	"complement component C3b binding"	"8.453"
"GO:0008517"	"folic acid transporter activity"	"8.453"
"GO:0000179"	"rRNA (adenine-N6,N6-)-dimethyltransferase activity"	"8.392"
"GO:0004340"	"glucokinase activity"	"8.362"
"GO:0008865"	"fructokinase activity"	"8.362"
"GO:0019158"	"mannokinase activity"	"8.362"
"GO:0034513"	"box H/ACA snoRNA binding"	"7.696"
"GO:0004004"	"ATP-dependent RNA helicase activity"	"7.628"
"GO:0034511"	"U3 snoRNA binding"	"7.559"
"GO:0010997"	"anaphase-promoting complex binding"	"7.449"
"GO:0008139"	"nuclear localization sequence binding"	"7.037"
"GO:0005337"	"nucleoside transmembrane transporter activity"	"6.811"
"GO:0047429"	"nucleoside-triphosphate diphosphatase activity"	"6.811"
"GO:0035242"	"protein-arginine omega-N asymmetric methyltransferase activity"	"6.284"
"GO:0033613"	"activating transcription factor binding"	"6.23"
"GO:0008035"	"high-density lipoprotein particle binding"	"5.958"
"GO:0008469"	"histone-arginine N-methyltransferase activity"	"5.892"
"GO:0009982"	"pseudouridine synthase activity"	"5.706"
"GO:0016274"	"protein-arginine N-methyltransferase activity"	"5.581"
"GO:0030957"	"Tat protein binding"	"5.465"
"GO:0005536"	"glucose binding"	"5.182"
"GO:0070888"	"E-box binding"	"5.039"
"GO:0043023"	"ribosomal large subunit binding"	"5.031"
"GO:0005542"	"folic acid binding"	"4.924"
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	"4.867"
"GO:0051082"	"unfolded protein binding"	"4.638"
"GO:0001047"	"core promoter binding"	"4.623"
"GO:0004532"	"exoribonuclease activity"	"4.539"
"GO:0034185"	"apolipoprotein binding"	"4.498"
"GO:0004386"	"helicase activity"	"4.367"
"GO:0000049"	"tRNA binding"	"4.328"
"GO:0003678"	"DNA helicase activity"	"4.292"
"GO:0005524"	"ATP binding"	"4.28"
"GO:0004709"	"MAP kinase kinase kinase activity"	"4.141"
"GO:0008134"	"transcription factor binding"	"4.129"
"GO:0005515"	"protein binding"	"3.903"
"GO:0003725"	"double-stranded RNA binding"	"3.883"
"GO:0004521"	"endoribonuclease activity"	"3.553"
"GO:0051019"	"mitogen-activated protein kinase binding"	"3.495"
"GO:0048027"	"mRNA 5'-UTR binding"	"3.453"
"GO:0004860"	"protein kinase inhibitor activity"	"3.382"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"3.267"
"GO:0000175"	"3'-5'-exoribonuclease activity"	"3.236"
"GO:0003697"	"single-stranded DNA binding"	"3.197"
"GO:0051087"	"chaperone binding"	"3.149"
"GO:0051059"	"NF-kappaB binding"	"3.144"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"3.098"
"GO:0000287"	"magnesium ion binding"	"3.061"
"GO:0030332"	"cyclin binding"	"2.957"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"2.871"
"GO:0001530"	"lipopolysaccharide binding"	"2.867"
"GO:0008536"	"Ran GTPase binding"	"2.826"
"GO:0043021"	"ribonucleoprotein complex binding"	"2.818"
"GO:0004672"	"protein kinase activity"	"2.805"
"GO:0042393"	"histone binding"	"2.761"
"GO:0019843"	"rRNA binding"	"2.675"
"GO:0070491"	"repressing transcription factor binding"	"2.616"
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	"2.532"
"GO:0051287"	"NAD binding"	"2.495"
"GO:0008168"	"methyltransferase activity"	"2.227"
"GO:0019899"	"enzyme binding"	"2.022"
"GO:0097110"	"scaffold protein binding"	"1.977"
"GO:0003684"	"damaged DNA binding"	"1.962"
"GO:0030374"	"ligand-dependent nuclear receptor transcription coactivator activity"	"1.872"
"GO:0032947"	"protein complex scaffold"	"1.869"
"GO:0002039"	"p53 binding"	"1.816"
"GO:0042802"	"identical protein binding"	"1.723"
"GO:0005215"	"transporter activity"	"1.716"
"GO:0003712"	"transcription cofactor activity"	"1.702"
"GO:0016301"	"kinase activity"	"1.65"
"GO:0019904"	"protein domain specific binding"	"1.511"
"GO:0044877"	"macromolecular complex binding"	"1.508"
"GO:0046982"	"protein heterodimerization activity"	"1.418"
"GO:0004725"	"protein tyrosine phosphatase activity"	"1.364"
"GO:0031625"	"ubiquitin protein ligase binding"	"1.237"
"GO:0042826"	"histone deacetylase binding"	"1.153"
"GO:0004674"	"protein serine/threonine kinase activity"	"0.922"
"GO:0005525"	"GTP binding"	"0.848"
"GO:0003682"	"chromatin binding"	"0.846"
"GO:0046983"	"protein dimerization activity"	"0.805"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"0.735"
"GO:0003676"	"nucleic acid binding"	"0.677"
"GO:0016887"	"ATPase activity"	"0.666"
"GO:0030246"	"carbohydrate binding"	"0.637"
"GO:0008022"	"protein C-terminus binding"	"0.598"
"GO:0019901"	"protein kinase binding"	"0.592"
"GO:0005516"	"calmodulin binding"	"0.554"
"GO:0044212"	"transcription regulatory region DNA binding"	"0.454"
"GO:0008017"	"microtubule binding"	"0.395"
"GO:0042803"	"protein homodimerization activity"	"0.359"
"GO:0003714"	"transcription corepressor activity"	"0.357"
"GO:0003713"	"transcription coactivator activity"	"0.174"
"GO:0045296"	"cadherin binding"	"0.123"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"0.084"
"GO:0003677"	"DNA binding"	"-0.18"
"GO:0043565"	"sequence-specific DNA binding"	"-0.256"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"-0.323"
"GO:0003674"	"molecular_function"	"-0.753"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-0.807"
"GO:0008270"	"zinc ion binding"	"-0.93"
"GO:0046872"	"metal ion binding"	"-1.934"
