"GO.ID"	"GO.Term"	"Z-score"
"GO:0046603"	"negative regulation of mitotic centrosome separation"	"Inf"
"GO:0006364"	"rRNA processing"	"40.305"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"21.503"
"GO:0006334"	"nucleosome assembly"	"19.666"
"GO:0000027"	"ribosomal large subunit assembly"	"19.486"
"GO:0035238"	"vitamin A biosynthetic process"	"18.221"
"GO:1901810"	"beta-carotene metabolic process"	"18.221"
"GO:0042273"	"ribosomal large subunit biogenesis"	"17.762"
"GO:2000234"	"positive regulation of rRNA processing"	"15.845"
"GO:0006325"	"chromatin organization"	"15.641"
"GO:0006413"	"translational initiation"	"14.692"
"GO:0016121"	"carotene catabolic process"	"14.1"
"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"13.136"
"GO:0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"12.941"
"GO:0007017"	"microtubule-based process"	"12.791"
"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"12.472"
"GO:0006412"	"translation"	"11.879"
"GO:0000226"	"microtubule cytoskeleton organization"	"11.668"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"10.974"
"GO:0031167"	"rRNA methylation"	"10.759"
"GO:0000278"	"mitotic cell cycle"	"10.685"
"GO:0010983"	"positive regulation of high-density lipoprotein particle clearance"	"10.488"
"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"10.441"
"GO:0009303"	"rRNA transcription"	"10.289"
"GO:0000055"	"ribosomal large subunit export from nucleus"	"9.979"
"GO:0098734"	"macromolecule depalmitoylation"	"9.756"
"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"9.392"
"GO:0042026"	"protein refolding"	"9.084"
"GO:0042274"	"ribosomal small subunit biogenesis"	"9.072"
"GO:0051615"	"histamine uptake"	"9.069"
"GO:0043105"	"negative regulation of GTP cyclohydrolase I activity"	"8.709"
