"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0006364"	"rRNA processing"	"40.305"	"1003"	"296.739"	"17.523"
"GO:0000462"	"maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"21.503"	"246"	"71.769"	"8.103"
"GO:0006334"	"nucleosome assembly"	"19.666"	"534"	"239.393"	"14.98"
"GO:0000027"	"ribosomal large subunit assembly"	"19.486"	"260"	"85.709"	"8.944"
"GO:0042273"	"ribosomal large subunit biogenesis"	"17.762"	"201"	"64.933"	"7.661"
"GO:2000234"	"positive regulation of rRNA processing"	"15.845"	"81"	"17.523"	"4.006"
"GO:0006325"	"chromatin organization"	"15.641"	"489"	"253.59"	"15.051"
"GO:0006413"	"translational initiation"	"14.692"	"830"	"491.551"	"23.037"
"GO:0000480"	"endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"13.136"	"61"	"13.611"	"3.608"
"GO:0000463"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"12.941"	"104"	"33.533"	"5.445"
"GO:0007017"	"microtubule-based process"	"12.791"	"330"	"170.495"	"12.47"
"GO:0000447"	"endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"12.472"	"90"	"27.206"	"5.035"
"GO:0006412"	"translation"	"11.879"	"781"	"504.218"	"23.301"
"GO:0000226"	"microtubule cytoskeleton organization"	"11.668"	"445"	"261.196"	"15.753"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"10.974"	"566"	"355.286"	"19.201"
"GO:0031167"	"rRNA methylation"	"10.759"	"44"	"11.345"	"3.035"
"GO:0000278"	"mitotic cell cycle"	"10.685"	"570"	"361.43"	"19.52"
"GO:0000472"	"endonucleolytic cleavage to generate mature 5'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"10.441"	"41"	"9.519"	"3.015"
"GO:0009303"	"rRNA transcription"	"10.289"	"71"	"23.3"	"4.636"
"GO:0000055"	"ribosomal large subunit export from nucleus"	"9.979"	"97"	"39.978"	"5.714"
"GO:0000466"	"maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)"	"9.392"	"36"	"9.439"	"2.828"
"GO:0042026"	"protein refolding"	"9.084"	"298"	"183.022"	"12.657"
"GO:0042274"	"ribosomal small subunit biogenesis"	"9.072"	"115"	"51.466"	"7.003"
"GO:0045943"	"positive regulation of transcription from RNA polymerase I promoter"	"8.497"	"86"	"38.37"	"5.606"
"GO:0070478"	"nuclear-transcribed mRNA catabolic process, 3'-5' exonucleolytic nonsense-mediated decay"	"8.364"	"13"	"1.901"	"1.327"
"GO:0032200"	"telomere organization"	"8.172"	"71"	"30.418"	"4.966"
"GO:1902626"	"assembly of large subunit precursor of preribosome"	"8.148"	"37"	"10.863"	"3.208"
"GO:0000470"	"maturation of LSU-rRNA"	"8.121"	"53"	"19.688"	"4.102"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"8.101"	"619"	"445.096"	"21.467"
"GO:0042255"	"ribosome assembly"	"8.089"	"37"	"11.393"	"3.166"
"GO:2000117"	"negative regulation of cysteine-type endopeptidase activity"	"8.001"	"24"	"5.808"	"2.274"
"GO:0000494"	"box C/D snoRNA 3'-end processing"	"7.964"	"25"	"6.568"	"2.314"
"GO:1990258"	"histone glutamine methylation"	"7.964"	"25"	"6.568"	"2.314"
"GO:0006986"	"response to unfolded protein"	"7.939"	"375"	"257.076"	"14.854"
"GO:0008150"	"biological_process"	"7.93"	"352"	"232.052"	"15.127"
"GO:0048254"	"snoRNA localization"	"7.92"	"46"	"16.351"	"3.744"
"GO:0010256"	"endomembrane system organization"	"7.817"	"22"	"5.216"	"2.147"
"GO:0030490"	"maturation of SSU-rRNA"	"7.68"	"63"	"25.631"	"4.865"
"GO:0034620"	"cellular response to unfolded protein"	"7.639"	"220"	"136.947"	"10.873"
"GO:1901796"	"regulation of signal transduction by p53 class mediator"	"7.533"	"335"	"224.875"	"14.62"
"GO:0000054"	"ribosomal subunit export from nucleus"	"7.345"	"60"	"26.113"	"4.614"
"GO:0034605"	"cellular response to heat"	"7.34"	"332"	"224.393"	"14.66"
"GO:0042254"	"ribosome biogenesis"	"7.326"	"92"	"46.158"	"6.257"
"GO:0000469"	"cleavage involved in rRNA processing"	"7.324"	"15"	"2.811"	"1.664"
"GO:0070475"	"rRNA base methylation"	"7.164"	"25"	"6.745"	"2.548"
"GO:1902570"	"protein localization to nucleolus"	"7.055"	"38"	"13.562"	"3.464"
"GO:0016072"	"rRNA metabolic process"	"6.98"	"21"	"5.373"	"2.239"
"GO:1904816"	"positive regulation of protein localization to chromosome, telomeric region"	"6.914"	"30"	"9.497"	"2.966"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"6.864"	"257"	"171.437"	"12.465"
"GO:0061621"	"canonical glycolysis"	"6.764"	"191"	"120.328"	"10.448"
"GO:0006730"	"one-carbon metabolic process"	"6.728"	"78"	"39.052"	"5.789"
"GO:0010260"	"animal organ senescence"	"6.65"	"11"	"1.944"	"1.362"
"GO:0000495"	"box H/ACA snoRNA 3'-end processing"	"6.641"	"18"	"4.769"	"1.992"
"GO:0071353"	"cellular response to interleukin-4"	"6.639"	"142"	"84.103"	"8.721"
"GO:0006270"	"DNA replication initiation"	"6.633"	"96"	"51.035"	"6.779"
"GO:0031118"	"rRNA pseudouridine synthesis"	"6.629"	"24"	"6.968"	"2.569"
"GO:0031120"	"snRNA pseudouridine synthesis"	"6.629"	"24"	"6.968"	"2.569"
"GO:0019287"	"isopentenyl diphosphate biosynthetic process, mevalonate pathway"	"6.614"	"11"	"1.948"	"1.369"
"GO:0000183"	"chromatin silencing at rDNA"	"6.611"	"95"	"50.827"	"6.681"
"GO:0006607"	"NLS-bearing protein import into nucleus"	"6.61"	"113"	"63.116"	"7.546"
"GO:0007072"	"positive regulation of transcription involved in exit from mitosis"	"6.541"	"23"	"7.185"	"2.418"
"GO:0006610"	"ribosomal protein import into nucleus"	"6.508"	"66"	"31.442"	"5.31"
"GO:0006409"	"tRNA export from nucleus"	"6.474"	"35"	"12.606"	"3.459"
"GO:0045814"	"negative regulation of gene expression, epigenetic"	"6.472"	"148"	"90.493"	"8.886"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"6.447"	"99"	"52.138"	"7.268"
"GO:0006556"	"S-adenosylmethionine biosynthetic process"	"6.408"	"40"	"16.117"	"3.727"
"GO:1904872"	"regulation of telomerase RNA localization to Cajal body"	"6.352"	"25"	"8.186"	"2.647"
"GO:1904812"	"rRNA acetylation involved in maturation of SSU-rRNA"	"6.342"	"20"	"5.637"	"2.265"
"GO:0006335"	"DNA replication-dependent nucleosome assembly"	"6.322"	"83"	"44.757"	"6.049"
"GO:0030043"	"actin filament fragmentation"	"6.281"	"36"	"14.504"	"3.423"
"GO:0046034"	"ATP metabolic process"	"6.246"	"188"	"121.574"	"10.635"
"GO:0007010"	"cytoskeleton organization"	"6.222"	"311"	"224.555"	"13.893"
"GO:0006336"	"DNA replication-independent nucleosome assembly"	"6.143"	"77"	"41.465"	"5.784"
"GO:0071034"	"CUT catabolic process"	"6.141"	"24"	"7.648"	"2.663"
"GO:0034462"	"small-subunit processome assembly"	"6.098"	"11"	"2.264"	"1.433"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"6.009"	"343"	"249.343"	"15.585"
"GO:0006096"	"glycolytic process"	"5.982"	"177"	"115.656"	"10.254"
"GO:0006489"	"dolichyl diphosphate biosynthetic process"	"5.935"	"13"	"2.958"	"1.692"
"GO:0006401"	"RNA catabolic process"	"5.927"	"53"	"25.815"	"4.586"
