"GO.ID"	"GO.Term"	"Z-score"
"GO:0005730"	"nucleolus"	"36.847"
"GO:0032040"	"small-subunit processome"	"35.352"
"GO:0030687"	"preribosome, large subunit precursor"	"23.435"
"GO:0000786"	"nucleosome"	"22.238"
"GO:0030686"	"90S preribosome"	"17.627"
"GO:0030688"	"preribosome, small subunit precursor"	"15.923"
"GO:0031428"	"box C/D snoRNP complex"	"15.152"
"GO:0034388"	"Pwp2p-containing subcomplex of 90S preribosome"	"13.633"
"GO:0034455"	"t-UTP complex"	"13.119"
"GO:0000788"	"nuclear nucleosome"	"12.274"
"GO:0022625"	"cytosolic large ribosomal subunit"	"11.58"
"GO:0070062"	"extracellular exosome"	"11.444"
"GO:0001650"	"fibrillar center"	"11.01"
"GO:0034457"	"Mpp10 complex"	"10.732"
"GO:0001652"	"granular component"	"10.617"
"GO:0032545"	"CURI complex"	"10.556"
"GO:0034456"	"UTP-C complex"	"10.556"
"GO:0005634"	"nucleus"	"10.212"
"GO:0001651"	"dense fibrillar component"	"9.89"
"GO:1990904"	"ribonucleoprotein complex"	"9.813"
"GO:0016020"	"membrane"	"9.563"
"GO:0005654"	"nucleoplasm"	"9.419"
"GO:0030684"	"preribosome"	"9.118"
"GO:0030690"	"Noc1p-Noc2p complex"	"8.635"
"GO:0030691"	"Noc2p-Noc3p complex"	"8.635"
"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"8.591"
"GO:0072589"	"box H/ACA scaRNP complex"	"8.5"
"GO:0090661"	"box H/ACA telomerase RNP complex"	"8.5"
"GO:0070761"	"pre-snoRNP complex"	"8.49"
"GO:0000176"	"nuclear exosome (RNase complex)"	"8.47"
"GO:0070545"	"PeBoW complex"	"8.299"
"GO:0000790"	"nuclear chromatin"	"8.279"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"8.15"
"GO:0005697"	"telomerase holoenzyme complex"	"8.035"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.009"
"GO:0031429"	"box H/ACA snoRNP complex"	"7.957"
"GO:0005759"	"mitochondrial matrix"	"7.71"
"GO:0030692"	"Noc4p-Nop14p complex"	"7.562"
"GO:0000228"	"nuclear chromosome"	"7.552"
"GO:0022627"	"cytosolic small ribosomal subunit"	"7.228"
"GO:1990393"	"3M complex"	"7.192"
"GO:0005731"	"nucleolus organizer region"	"6.541"
"GO:0005840"	"ribosome"	"6.441"
"GO:0005839"	"proteasome core complex"	"6.394"
"GO:0072357"	"PTW/PP1 phosphatase complex"	"6.356"
"GO:0000784"	"nuclear chromosome, telomeric region"	"6.29"
"GO:0000789"	"cytoplasmic chromatin"	"6.242"
"GO:0005956"	"protein kinase CK2 complex"	"6.074"
"GO:0005694"	"chromosome"	"6.068"
"GO:0010494"	"cytoplasmic stress granule"	"5.89"
"GO:0001536"	"radial spoke stalk"	"5.784"
"GO:0005737"	"cytoplasm"	"5.772"
"GO:0035327"	"transcriptionally active chromatin"	"5.771"
"GO:0042555"	"MCM complex"	"5.671"
"GO:0000178"	"exosome (RNase complex)"	"5.666"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"5.655"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"5.615"
"GO:0000794"	"condensed nuclear chromosome"	"5.614"
"GO:0000164"	"protein phosphatase type 1 complex"	"5.6"
"GO:0000502"	"proteasome complex"	"5.594"
"GO:0031519"	"PcG protein complex"	"5.538"
"GO:0055087"	"Ski complex"	"5.459"
"GO:0005844"	"polysome"	"5.41"
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"5.402"
"GO:0035101"	"FACT complex"	"5.36"
"GO:0000791"	"euchromatin"	"5.184"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"5.125"
"GO:0035578"	"azurophil granule lumen"	"5.113"
"GO:0000177"	"cytoplasmic exosome (RNase complex)"	"4.918"
"GO:0016234"	"inclusion body"	"4.912"
"GO:0034774"	"secretory granule lumen"	"4.851"
"GO:0005874"	"microtubule"	"4.838"
"GO:0048269"	"methionine adenosyltransferase complex"	"4.834"
"GO:0031298"	"replication fork protection complex"	"4.709"
"GO:0072687"	"meiotic spindle"	"4.7"
"GO:0032982"	"myosin filament"	"4.698"
"GO:0001673"	"male germ cell nucleus"	"4.683"
"GO:0043209"	"myelin sheath"	"4.667"
"GO:0072562"	"blood microparticle"	"4.638"
"GO:0005643"	"nuclear pore"	"4.51"
"GO:0001739"	"sex chromatin"	"4.501"
"GO:0097362"	"MCM8-MCM9 complex"	"4.482"
"GO:0071540"	"eukaryotic translation initiation factor 3 complex, eIF3e"	"4.459"
"GO:0034399"	"nuclear periphery"	"4.44"
"GO:0005829"	"cytosol"	"4.435"
"GO:0060091"	"kinocilium"	"4.375"
"GO:0031965"	"nuclear membrane"	"4.329"
"GO:0042788"	"polysomal ribosome"	"4.28"
"GO:0005853"	"eukaryotic translation elongation factor 1 complex"	"4.191"
"GO:0043614"	"multi-eIF complex"	"4.183"
"GO:0000811"	"GINS complex"	"4.132"
"GO:0097344"	"Rix1 complex"	"4.083"
"GO:0000785"	"chromatin"	"4.073"
"GO:0001741"	"XY body"	"4.064"
"GO:0031597"	"cytosolic proteasome complex"	"4.033"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"4.002"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"3.907"
"GO:0000792"	"heterochromatin"	"3.89"
"GO:0005690"	"U4atac snRNP"	"3.856"
"GO:0005947"	"mitochondrial alpha-ketoglutarate dehydrogenase complex"	"3.842"
