"GO.ID"	"GO.Term"	"Z-score"
"GO:0003723"	"RNA binding"	"22.212"
"GO:0030515"	"snoRNA binding"	"21.218"
"GO:0034511"	"U3 snoRNA binding"	"14.426"
"GO:0003834"	"beta-carotene 15,15'-monooxygenase activity"	"14.1"
"GO:0010436"	"carotenoid dioxygenase activity"	"14.1"
"GO:0005524"	"ATP binding"	"11.269"
"GO:0003674"	"molecular_function"	"10.997"
"GO:0019843"	"rRNA binding"	"10.583"
"GO:0046982"	"protein heterodimerization activity"	"10.504"
"GO:0042134"	"rRNA primary transcript binding"	"9.863"
"GO:0098599"	"palmitoyl hydrolase activity"	"9.756"
"GO:0003743"	"translation initiation factor activity"	"9.309"
"GO:0002059"	"thymine binding"	"9.069"
"GO:0051082"	"unfolded protein binding"	"8.917"
"GO:0003735"	"structural constituent of ribosome"	"8.841"
"GO:0044549"	"GTP cyclohydrolase binding"	"8.709"
"GO:0001567"	"cholesterol 25-hydroxylase activity"	"8.388"
"GO:0042623"	"ATPase activity, coupled"	"8.104"
"GO:0005200"	"structural constituent of cytoskeleton"	"7.97"
"GO:0008649"	"rRNA methyltransferase activity"	"7.964"
"GO:1990259"	"histone-glutamine methyltransferase activity"	"7.964"
"GO:0034513"	"box H/ACA snoRNA binding"	"7.957"
"GO:1990984"	NA	"7.838"
"GO:0051787"	"misfolded protein binding"	"7.818"
"GO:0015218"	"pyrimidine nucleotide transmembrane transporter activity"	"7.75"
"GO:0044183"	"protein binding involved in protein folding"	"7.684"
"GO:0004652"	"polynucleotide adenylyltransferase activity"	"7.595"
"GO:0003826"	"alpha-ketoacid dehydrogenase activity"	"7.537"
"GO:0003863"	"3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity"	"7.537"
"GO:0031072"	"heat shock protein binding"	"7.469"
"GO:0043023"	"ribosomal large subunit binding"	"7.41"
"GO:0016435"	"rRNA (guanine) methyltransferase activity"	"7.139"
"GO:0003725"	"double-stranded RNA binding"	"7.106"
"GO:0031491"	"nucleosome binding"	"7.072"
"GO:0015651"	"quaternary ammonium group transmembrane transporter activity"	"7.008"
"GO:0015111"	"iodide transmembrane transporter activity"	"6.996"
"GO:0016887"	"ATPase activity"	"6.944"
"GO:0008143"	"poly(A) binding"	"6.824"
"GO:0005525"	"GTP binding"	"6.805"
"GO:0004163"	"diphosphomevalonate decarboxylase activity"	"6.723"
"GO:0004298"	"threonine-type endopeptidase activity"	"6.662"
"GO:0097372"	"NAD-dependent histone deacetylase activity (H3-K18 specific)"	"6.541"
"GO:0070037"	"rRNA (pseudouridine) methyltransferase activity"	"6.527"
"GO:0004044"	"amidophosphoribosyltransferase activity"	"6.523"
"GO:0004083"	"bisphosphoglycerate 2-phosphatase activity"	"6.514"
"GO:1990948"	"ubiquitin ligase inhibitor activity"	"6.459"
"GO:0031492"	"nucleosomal DNA binding"	"6.379"
"GO:0050277"	"sedoheptulokinase activity"	"6.374"
"GO:0008097"	"5S rRNA binding"	"6.342"
"GO:1990883"	"rRNA cytidine N-acetyltransferase activity"	"6.342"
"GO:0008139"	"nuclear localization sequence binding"	"6.205"
"GO:0070034"	"telomerase RNA binding"	"6.205"
"GO:0008266"	"poly(U) RNA binding"	"6.199"
"GO:0004478"	"methionine adenosyltransferase activity"	"6.176"
"GO:0003724"	"RNA helicase activity"	"6.114"
"GO:0052909"	"18S rRNA (adenine(1779)-N(6)/adenine(1780)-N(6))-dimethyltransferase activity"	"6.038"
"GO:0004744"	"retinal isomerase activity"	"6.001"
"GO:0001222"	"transcription corepressor binding"	"5.98"
"GO:0016790"	"thiolester hydrolase activity"	"5.925"
"GO:0001094"	"TFIID-class transcription factor binding"	"5.907"
"GO:0015195"	"L-threonine transmembrane transporter activity"	"5.889"
"GO:0034590"	"L-hydroxyproline transmembrane transporter activity"	"5.889"
"GO:0050145"	"nucleoside phosphate kinase activity"	"5.848"
"GO:1990275"	"preribosome binding"	"5.848"
"GO:0008455"	"alpha-1,6-mannosylglycoprotein 2-beta-N-acetylglucosaminyltransferase activity"	"5.784"
"GO:0004082"	"bisphosphoglycerate mutase activity"	"5.696"
"GO:0033897"	"ribonuclease T2 activity"	"5.683"
"GO:0008427"	"calcium-dependent protein kinase inhibitor activity"	"5.682"
"GO:0047555"	"3',5'-cyclic-GMP phosphodiesterase activity"	"5.674"
"GO:0004862"	"cAMP-dependent protein kinase inhibitor activity"	"5.66"
"GO:0004521"	"endoribonuclease activity"	"5.655"
"GO:0016671"	"oxidoreductase activity, acting on a sulfur group of donors, disulfide as acceptor"	"5.61"
"GO:0043878"	"glyceraldehyde-3-phosphate dehydrogenase (NAD+) (non-phosphorylating) activity"	"5.578"
"GO:0000179"	"rRNA (adenine-N6,N6-)-dimethyltransferase activity"	"5.522"
"GO:0004029"	"aldehyde dehydrogenase (NAD) activity"	"5.51"
"GO:0003730"	"mRNA 3'-UTR binding"	"5.506"
"GO:0034512"	"box C/D snoRNA binding"	"5.503"
"GO:0042356"	"GDP-4-dehydro-D-rhamnose reductase activity"	"5.497"
"GO:0047918"	"GDP-mannose 3,5-epimerase activity"	"5.497"
"GO:0050577"	"GDP-L-fucose synthase activity"	"5.497"
"GO:0003688"	"DNA replication origin binding"	"5.491"
