"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005634"	"nucleus"	"-19.195"	"19.195"
"GO:0005654"	"nucleoplasm"	"-17.577"	"17.577"
"GO:0005829"	"cytosol"	"-13.554"	"13.554"
"GO:0005730"	"nucleolus"	"-9.153"	"9.153"
"GO:0016020"	"membrane"	"-8.378"	"8.378"
"GO:1990904"	"ribonucleoprotein complex"	"-7.995"	"7.995"
"GO:0071013"	"catalytic step 2 spliceosome"	"-6.965"	"6.965"
"GO:0070062"	"extracellular exosome"	"-6.872"	"6.872"
"GO:0000784"	"nuclear chromosome, telomeric region"	"-6.782"	"6.782"
"GO:0005739"	"mitochondrion"	"-6.307"	"6.307"
"GO:0016607"	"nuclear speck"	"-6.148"	"6.148"
"GO:0005813"	"centrosome"	"-6.061"	"6.061"
"GO:1904813"	"ficolin-1-rich granule lumen"	"-6.016"	"6.016"
"GO:0005814"	"centriole"	"-5.926"	"5.926"
"GO:0000786"	"nucleosome"	"-5.843"	"5.843"
"GO:0005681"	"spliceosomal complex"	"-5.789"	"5.789"
"GO:0005643"	"nuclear pore"	"-5.749"	"5.749"
"GO:0000776"	"kinetochore"	"-5.503"	"5.503"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-5.394"	"5.394"
"GO:0000502"	"proteasome complex"	"-5.25"	"5.25"
"GO:0032040"	"small-subunit processome"	"-4.807"	"4.807"
"GO:0034774"	"secretory granule lumen"	"-4.698"	"4.698"
"GO:0005874"	"microtubule"	"-4.666"	"4.666"
"GO:0000777"	"condensed chromosome kinetochore"	"-4.629"	"4.629"
"GO:0005759"	"mitochondrial matrix"	"-4.575"	"4.575"
"GO:0005737"	"cytoplasm"	"-4.482"	"4.482"
"GO:0043209"	"myelin sheath"	"-4.474"	"4.474"
"GO:0000785"	"chromatin"	"-4.393"	"4.393"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-4.331"	"4.331"
"GO:0000790"	"nuclear chromatin"	"-4.293"	"4.293"
"GO:0032991"	"macromolecular complex"	"-4.281"	"4.281"
"GO:0005789"	"endoplasmic reticulum membrane"	"-4.259"	"4.259"
"GO:0016605"	"PML body"	"-4.2"	"4.2"
"GO:0031965"	"nuclear membrane"	"-4.188"	"4.188"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-4.117"	"4.117"
"GO:0000932"	"cytoplasmic mRNA processing body"	"-4.104"	"4.104"
"GO:0005743"	"mitochondrial inner membrane"	"-4.055"	"4.055"
"GO:0005697"	"telomerase holoenzyme complex"	"-4.044"	"4.044"
"GO:0000151"	"ubiquitin ligase complex"	"-3.975"	"3.975"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-3.962"	"3.962"
"GO:0000775"	"chromosome, centromeric region"	"-3.946"	"3.946"
"GO:0005635"	"nuclear envelope"	"-3.93"	"3.93"
"GO:0000922"	"spindle pole"	"-3.875"	"3.875"
"GO:0000792"	"heterochromatin"	"-3.868"	"3.868"
"GO:0042788"	"polysomal ribosome"	"-3.848"	"3.848"
"GO:0016363"	"nuclear matrix"	"-3.689"	"3.689"
"GO:0071339"	"MLL1 complex"	"-3.644"	"3.644"
"GO:0010494"	"cytoplasmic stress granule"	"-3.469"	"3.469"
"GO:0042645"	"mitochondrial nucleoid"	"-3.394"	"3.394"
"GO:0000781"	"chromosome, telomeric region"	"-3.387"	"3.387"
"GO:0031090"	"organelle membrane"	"-3.335"	"3.335"
"GO:0016604"	"nuclear body"	"-3.286"	"3.286"
"GO:0005776"	"autophagosome"	"-3.281"	"3.281"
"GO:0016235"	"aggresome"	"-3.275"	"3.275"
"GO:0015030"	"Cajal body"	"-3.272"	"3.272"
"GO:0005669"	"transcription factor TFIID complex"	"-3.256"	"3.256"
"GO:0035145"	"exon-exon junction complex"	"-3.24"	"3.24"
"GO:0005689"	"U12-type spliceosomal complex"	"-3.219"	"3.219"
"GO:0019005"	"SCF ubiquitin ligase complex"	"-3.213"	"3.213"
"GO:0072686"	"mitotic spindle"	"-3.21"	"3.21"
"GO:0000118"	"histone deacetylase complex"	"-3.196"	"3.196"
"GO:0000228"	"nuclear chromosome"	"-3.168"	"3.168"
"GO:0001650"	"fibrillar center"	"-3.142"	"3.142"
"GO:0005844"	"polysome"	"-3.109"	"3.109"
"GO:0005839"	"proteasome core complex"	"-3.071"	"3.071"
"GO:0005694"	"chromosome"	"-3.058"	"3.058"
"GO:0035327"	"transcriptionally active chromatin"	"-3.043"	"3.043"
