"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"24.619"	"-24.619"
"GO:0008201"	"heparin binding"	"18.049"	"-18.049"
"GO:0008009"	"chemokine activity"	"16.74"	"-16.74"
"GO:0050840"	"extracellular matrix binding"	"15.955"	"-15.955"
"GO:0005178"	"integrin binding"	"15.953"	"-15.953"
"GO:0033038"	"bitter taste receptor activity"	"15.762"	"-15.762"
"GO:0008083"	"growth factor activity"	"14.446"	"-14.446"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"14.313"	"-14.313"
"GO:0001968"	"fibronectin binding"	"13.979"	"-13.979"
"GO:0004713"	"protein tyrosine kinase activity"	"13.958"	"-13.958"
"GO:0016493"	"C-C chemokine receptor activity"	"13.515"	"-13.515"
"GO:0019957"	"C-C chemokine binding"	"13.501"	"-13.501"
"GO:0019956"	"chemokine binding"	"13.39"	"-13.39"
"GO:0005201"	"extracellular matrix structural constituent"	"13.128"	"-13.128"
"GO:0005518"	"collagen binding"	"12.606"	"-12.606"
"GO:0042056"	"chemoattractant activity"	"12.38"	"-12.38"
"GO:0001784"	"phosphotyrosine binding"	"12.239"	"-12.239"
"GO:0004252"	"serine-type endopeptidase activity"	"12.11"	"-12.11"
"GO:0042923"	"neuropeptide binding"	"10.696"	"-10.696"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"10.097"	"-10.097"
"GO:0005070"	"SH3/SH2 adaptor activity"	"9.902"	"-9.902"
"GO:0046875"	"ephrin receptor binding"	"9.845"	"-9.845"
"GO:0048020"	"CCR chemokine receptor binding"	"9.838"	"-9.838"
"GO:0005104"	"fibroblast growth factor receptor binding"	"9.722"	"-9.722"
"GO:0004888"	"transmembrane signaling receptor activity"	"9.707"	"-9.707"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"9.67"	"-9.67"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"9.503"	"-9.503"
"GO:0017134"	"fibroblast growth factor binding"	"9.282"	"-9.282"
"GO:0001540"	"beta-amyloid binding"	"9.118"	"-9.118"
"GO:0015026"	"coreceptor activity"	"8.747"	"-8.747"
"GO:0050431"	"transforming growth factor beta binding"	"8.676"	"-8.676"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"8.572"	"-8.572"
