"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"-15.954"	"15.954"
"GO:0003677"	"DNA binding"	"-12.925"	"12.925"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-8.835"	"8.835"
"GO:0016887"	"ATPase activity"	"-8.768"	"8.768"
"GO:0003735"	"structural constituent of ribosome"	"-6.969"	"6.969"
"GO:0005524"	"ATP binding"	"-6.824"	"6.824"
"GO:0005515"	"protein binding"	"-6.553"	"6.553"
"GO:0051082"	"unfolded protein binding"	"-5.931"	"5.931"
"GO:0004842"	"ubiquitin-protein transferase activity"	"-5.917"	"5.917"
"GO:0031625"	"ubiquitin protein ligase binding"	"-5.754"	"5.754"
"GO:0019899"	"enzyme binding"	"-5.712"	"5.712"
"GO:0042623"	"ATPase activity, coupled"	"-5.589"	"5.589"
"GO:0003729"	"mRNA binding"	"-5.189"	"5.189"
"GO:0003713"	"transcription coactivator activity"	"-5.159"	"5.159"
"GO:0005200"	"structural constituent of cytoskeleton"	"-5.084"	"5.084"
"GO:0051787"	"misfolded protein binding"	"-5.071"	"5.071"
"GO:0044183"	"protein binding involved in protein folding"	"-4.895"	"4.895"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-4.829"	"4.829"
"GO:0031072"	"heat shock protein binding"	"-4.818"	"4.818"
"GO:0003682"	"chromatin binding"	"-4.715"	"4.715"
"GO:0008094"	"DNA-dependent ATPase activity"	"-4.683"	"4.683"
"GO:0003697"	"single-stranded DNA binding"	"-4.498"	"4.498"
"GO:0031492"	"nucleosomal DNA binding"	"-4.466"	"4.466"
"GO:0017056"	"structural constituent of nuclear pore"	"-4.206"	"4.206"
"GO:0047485"	"protein N-terminus binding"	"-4.199"	"4.199"
"GO:0046872"	"metal ion binding"	"-4.094"	"4.094"
"GO:0042393"	"histone binding"	"-3.949"	"3.949"
"GO:0008143"	"poly(A) binding"	"-3.942"	"3.942"
"GO:0003743"	"translation initiation factor activity"	"-3.903"	"3.903"
"GO:0003730"	"mRNA 3'-UTR binding"	"-3.815"	"3.815"
"GO:0017025"	"TBP-class protein binding"	"-3.809"	"3.809"
"GO:0005215"	"transporter activity"	"-3.803"	"3.803"
"GO:0004407"	"histone deacetylase activity"	"-3.76"	"3.76"
"GO:0008536"	"Ran GTPase binding"	"-3.759"	"3.759"
"GO:0043022"	"ribosome binding"	"-3.669"	"3.669"
"GO:0019904"	"protein domain specific binding"	"-3.601"	"3.601"
"GO:0043021"	"ribonucleoprotein complex binding"	"-3.601"	"3.601"
"GO:0003684"	"damaged DNA binding"	"-3.596"	"3.596"
"GO:0070034"	"telomerase RNA binding"	"-3.57"	"3.57"
"GO:0051287"	"NAD binding"	"-3.469"	"3.469"
"GO:0030515"	"snoRNA binding"	"-3.458"	"3.458"
"GO:0042826"	"histone deacetylase binding"	"-3.377"	"3.377"
"GO:0036459"	"thiol-dependent ubiquitinyl hydrolase activity"	"-3.372"	"3.372"
"GO:0004003"	"ATP-dependent DNA helicase activity"	"-3.326"	"3.326"
"GO:0008134"	"transcription factor binding"	"-3.236"	"3.236"
"GO:0008139"	"nuclear localization sequence binding"	"-3.209"	"3.209"
"GO:0031369"	"translation initiation factor binding"	"-3.148"	"3.148"
"GO:0003700"	"transcription factor activity, sequence-specific DNA binding"	"-3.138"	"3.138"
"GO:0004386"	"helicase activity"	"-3.121"	"3.121"
"GO:0042162"	"telomeric DNA binding"	"-3.104"	"3.104"
"GO:0008565"	"protein transporter activity"	"-3.083"	"3.083"
"GO:0004722"	"protein serine/threonine phosphatase activity"	"-3.006"	"3.006"
