"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0006351"	"transcription, DNA-templated"	"-11.642"	"11.642"
"GO:0000398"	"mRNA splicing, via spliceosome"	"-10.717"	"10.717"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"-8.107"	"8.107"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-7.611"	"7.611"
"GO:0006413"	"translational initiation"	"-7.443"	"7.443"
"GO:0006406"	"mRNA export from nucleus"	"-7.413"	"7.413"
"GO:0006412"	"translation"	"-7.109"	"7.109"
"GO:0006281"	"DNA repair"	"-6.789"	"6.789"
"GO:0006364"	"rRNA processing"	"-6.779"	"6.779"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"-6.766"	"6.766"
"GO:0097711"	"ciliary basal body docking"	"-6.352"	"6.352"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-6.343"	"6.343"
"GO:0043161"	"proteasome-mediated ubiquitin-dependent protein catabolic process"	"-5.946"	"5.946"
"GO:0046034"	"ATP metabolic process"	"-5.9"	"5.9"
"GO:0006367"	"transcription initiation from RNA polymerase II promoter"	"-5.779"	"5.779"
"GO:0031124"	"mRNA 3'-end processing"	"-5.752"	"5.752"
"GO:0006283"	"transcription-coupled nucleotide-excision repair"	"-5.724"	"5.724"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-5.703"	"5.703"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"-5.698"	"5.698"
"GO:0016579"	"protein deubiquitination"	"-5.695"	"5.695"
"GO:0016070"	"RNA metabolic process"	"-5.675"	"5.675"
"GO:0006325"	"chromatin organization"	"-5.649"	"5.649"
"GO:0006368"	"transcription elongation from RNA polymerase II promoter"	"-5.589"	"5.589"
"GO:0006511"	"ubiquitin-dependent protein catabolic process"	"-5.561"	"5.561"
"GO:0042026"	"protein refolding"	"-5.538"	"5.538"
"GO:0007017"	"microtubule-based process"	"-5.537"	"5.537"
"GO:0034620"	"cellular response to unfolded protein"	"-5.526"	"5.526"
"GO:0000278"	"mitotic cell cycle"	"-5.479"	"5.479"
"GO:0006370"	"7-methylguanosine mRNA capping"	"-5.458"	"5.458"
"GO:0006334"	"nucleosome assembly"	"-5.45"	"5.45"
"GO:0016567"	"protein ubiquitination"	"-5.377"	"5.377"
"GO:0060964"	"regulation of gene silencing by miRNA"	"-5.329"	"5.329"
"GO:0006405"	"RNA export from nucleus"	"-5.311"	"5.311"
"GO:0042795"	"snRNA transcription from RNA polymerase II promoter"	"-5.173"	"5.173"
"GO:0051301"	"cell division"	"-5.172"	"5.172"
"GO:0000209"	"protein polyubiquitination"	"-5.118"	"5.118"
"GO:0006369"	"termination of RNA polymerase II transcription"	"-5.097"	"5.097"
"GO:0016032"	"viral process"	"-5.068"	"5.068"
"GO:0007059"	"chromosome segregation"	"-4.937"	"4.937"
"GO:0006303"	"double-strand break repair via nonhomologous end joining"	"-4.843"	"4.843"
"GO:0000226"	"microtubule cytoskeleton organization"	"-4.797"	"4.797"
"GO:0006338"	"chromatin remodeling"	"-4.728"	"4.728"
"GO:0008380"	"RNA splicing"	"-4.701"	"4.701"
"GO:0006366"	"transcription from RNA polymerase II promoter"	"-4.667"	"4.667"
"GO:0006986"	"response to unfolded protein"	"-4.616"	"4.616"
"GO:0006363"	"termination of RNA polymerase I transcription"	"-4.433"	"4.433"
"GO:0043044"	"ATP-dependent chromatin remodeling"	"-4.415"	"4.415"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-4.357"	"4.357"
"GO:0033572"	"transferrin transport"	"-4.297"	"4.297"
"GO:0034605"	"cellular response to heat"	"-4.281"	"4.281"
"GO:0006099"	"tricarboxylic acid cycle"	"-4.267"	"4.267"
