geneSet	description	link	C	O	E	R	pValue	FDR	overlapId	userId
hsa01230	Biosynthesis of amino acids	http://www.kegg.jp/kegg-bin/show_pathway?hsa01230+1491+2023+226+2597+26227+2805+29968+3417+440+5211+5230+5723+586+6472+7167	59	15	1.4177055103884373	10.580476615266981	3.771871703861507e-12	1.124017767750729e-9	1491;2023;226;2597;26227;2805;29968;3417;440;5211;5230;5723;586;6472;7167	ENSG00000149925;ENSG00000070669;ENSG00000060982;ENSG00000116761;ENSG00000074800;ENSG00000111640;ENSG00000120053;ENSG00000138413;ENSG00000141959;ENSG00000102144;ENSG00000092621;ENSG00000135069;ENSG00000146733;ENSG00000182199;ENSG00000111669
hsa01200	Carbon metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa01200+2023+226+2539+2597+26227+2805+2821+29968+3099+3417+5211+5230+5723+6472+7167	92	15	2.2106594399277326	6.785305655442955	3.1649338705364016e-9	4.7157514670992384e-7	2023;226;2539;2597;26227;2805;2821;29968;3099;3417;5211;5230;5723;6472;7167	ENSG00000149925;ENSG00000074800;ENSG00000160211;ENSG00000111640;ENSG00000120053;ENSG00000105220;ENSG00000282019;ENSG00000159399;ENSG00000138413;ENSG00000141959;ENSG00000102144;ENSG00000092621;ENSG00000135069;ENSG00000146733;ENSG00000182199;ENSG00000111669
hsa03050	Proteasome	http://www.kegg.jp/kegg-bin/show_pathway?hsa03050+10197+10213+5684+5685+5693+5701+5704+5706+5718+5719	42	10	1.0092140921409214	9.908700322234157	3.4990733421835785e-8	3.475746186569021e-6	10197;10213;5684;5685;5693;5701;5704;5706;5718;5719	ENSG00000100567;ENSG00000041357;ENSG00000100804;ENSG00000161057;ENSG00000013275;ENSG00000281221;ENSG00000100519;ENSG00000197170;ENSG00000185627;ENSG00000115233;ENSG00000131467
hsa00010	Glycolysis / Gluconeogenesis	http://www.kegg.jp/kegg-bin/show_pathway?hsa00010+2023+226+2597+2821+3099+3939+5211+5230+5236+7167	45	10	1.08130081300813	9.24812030075188	7.135123158974466e-8	5.315666753435977e-6	2023;226;2597;2821;3099;3939;5211;5230;5236;7167	ENSG00000149925;ENSG00000074800;ENSG00000111640;ENSG00000105220;ENSG00000282019;ENSG00000159399;ENSG00000134333;ENSG00000141959;ENSG00000102144;ENSG00000079739;ENSG00000111669
hsa04066	HIF-1 signaling pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa04066+1026+112399+2023+226+2597+3099+3939+5163+5211+5230+6513+7037+8503	95	13	2.2827461607949413	5.694895132568263	3.2195490917708014e-7	1.918851258695398e-5	1026;112399;2023;226;2597;3099;3939;5163;5211;5230;6513;7037;8503	ENSG00000149925;ENSG00000124762;ENSG00000129521;ENSG00000074800;ENSG00000111640;ENSG00000159399;ENSG00000134333;ENSG00000152256;ENSG00000141959;ENSG00000102144;ENSG00000117461;ENSG00000117394;ENSG00000072274
hsa05230	Central carbon metabolism in cancer	http://www.kegg.jp/kegg-bin/show_pathway?hsa05230+2539+3099+3417+3939+5163+5211+6510+6513+8140+8503	61	10	1.4657633242999097	6.822383828423518	1.4545490796269434e-6	7.224260428813818e-5	2539;3099;3417;3939;5163;5211;6510;6513;8140;8503	ENSG00000160211;ENSG00000159399;ENSG00000138413;ENSG00000134333;ENSG00000152256;ENSG00000141959;ENSG00000117461;ENSG00000105281;ENSG00000117394;ENSG00000103257
hsa00051	Fructose and mannose metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00051+226+3099+5211+6652+7167	22	5	0.5286359530261969	9.458304853041696	1.4080954729411843e-4	0.005994463584806756	226;3099;5211;6652;7167	ENSG00000149925;ENSG00000159399;ENSG00000141959;ENSG00000140263;ENSG00000111669
hsa00030	Pentose phosphate pathway	http://www.kegg.jp/kegg-bin/show_pathway?hsa00030+226+2539+2821+5211+5236	23	5	0.5526648599819332	9.047074207257273	1.764781201655241e-4	0.006573809976165773	226;2539;2821;5211;5236	ENSG00000149925;ENSG00000160211;ENSG00000105220;ENSG00000282019;ENSG00000141959;ENSG00000079739
hsa00260	Glycine, serine and threonine metabolism	http://www.kegg.jp/kegg-bin/show_pathway?hsa00260+1491+26227+29968+5723+6472	26	5	0.6247515808491418	8.003181029496819	3.2557137362587696e-4	0.010780029926723483	1491;26227;29968;5723;6472	ENSG00000116761;ENSG00000092621;ENSG00000135069;ENSG00000146733;ENSG00000182199
hsa04141	Protein processing in endoplasmic reticulum	http://www.kegg.jp/kegg-bin/show_pathway?hsa04141+1649+23645+3309+6184+6745+7184+7323+7494+811+821+9695	147	11	3.532249322493225	3.114162958416449	7.461859995643305e-4	0.02223634278701705	1649;23645;3309;6184;6745;7184;7323;7494;811;821;9695	ENSG00000179218;ENSG00000127022;ENSG00000175197;ENSG00000134109;ENSG00000166598;ENSG00000044574;ENSG00000087074;ENSG00000163902;ENSG00000124783;ENSG00000109332;ENSG00000100219
