"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0008017"	"microtubule binding"	"40.223"	"-40.223"
"GO:0043015"	"gamma-tubulin binding"	"31"	"-31"
"GO:0003779"	"actin binding"	"28.527"	"-28.527"
"GO:0019901"	"protein kinase binding"	"27.888"	"-27.888"
"GO:0051015"	"actin filament binding"	"22.074"	"-22.074"
"GO:0003777"	"microtubule motor activity"	"21.777"	"-21.777"
"GO:0005096"	"GTPase activator activity"	"20.988"	"-20.988"
"GO:0017124"	"SH3 domain binding"	"20.605"	"-20.605"
"GO:0005515"	"protein binding"	"20.418"	"-20.418"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"19.431"	"-19.431"
"GO:0004674"	"protein serine/threonine kinase activity"	"18.274"	"-18.274"
"GO:0004713"	"protein tyrosine kinase activity"	"17.648"	"-17.648"
"GO:0070840"	"dynein complex binding"	"17.615"	"-17.615"
"GO:0048365"	"Rac GTPase binding"	"17.574"	"-17.574"
"GO:0005198"	"structural molecule activity"	"17.309"	"-17.309"
"GO:0045505"	"dynein intermediate chain binding"	"17.239"	"-17.239"
"GO:0017048"	"Rho GTPase binding"	"15.897"	"-15.897"
"GO:0045296"	"cadherin binding"	"15.438"	"-15.438"
"GO:0045503"	"dynein light chain binding"	"15.241"	"-15.241"
"GO:0005525"	"GTP binding"	"14.42"	"-14.42"
"GO:0003774"	"motor activity"	"14.38"	"-14.38"
"GO:0008574"	"ATP-dependent microtubule motor activity, plus-end-directed"	"14.337"	"-14.337"
"GO:0003924"	"GTPase activity"	"14.195"	"-14.195"
"GO:0005509"	"calcium ion binding"	"14.087"	"-14.087"
"GO:0004672"	"protein kinase activity"	"14.075"	"-14.075"
"GO:0005200"	"structural constituent of cytoskeleton"	"14"	"-14"
"GO:0015631"	"tubulin binding"	"13.66"	"-13.66"
"GO:0051959"	"dynein light intermediate chain binding"	"12.998"	"-12.998"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"12.95"	"-12.95"
"GO:0017137"	"Rab GTPase binding"	"12.5"	"-12.5"
"GO:0005516"	"calmodulin binding"	"11.978"	"-11.978"
"GO:0004623"	"phospholipase A2 activity"	"11.972"	"-11.972"
"GO:0019904"	"protein domain specific binding"	"11.788"	"-11.788"
"GO:0005070"	"SH3/SH2 adaptor activity"	"10.892"	"-10.892"
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	"10.863"	"-10.863"
"GO:0031267"	"small GTPase binding"	"10.775"	"-10.775"
"GO:0005547"	"phosphatidylinositol-3,4,5-trisphosphate binding"	"10.582"	"-10.582"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"10.343"	"-10.343"
"GO:0046875"	"ephrin receptor binding"	"10.233"	"-10.233"
"GO:0001784"	"phosphotyrosine binding"	"10.062"	"-10.062"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"9.894"	"-9.894"
"GO:0004712"	"protein serine/threonine/tyrosine kinase activity"	"9.5"	"-9.5"
"GO:0004888"	"transmembrane signaling receptor activity"	"9.379"	"-9.379"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.352"	"-9.352"
"GO:0008022"	"protein C-terminus binding"	"9.336"	"-9.336"
"GO:0035091"	"phosphatidylinositol binding"	"9.283"	"-9.283"
"GO:0043014"	"alpha-tubulin binding"	"8.953"	"-8.953"
"GO:0042802"	"identical protein binding"	"8.944"	"-8.944"
"GO:0044325"	"ion channel binding"	"8.942"	"-8.942"
"GO:0008307"	"structural constituent of muscle"	"8.906"	"-8.906"
"GO:0030507"	"spectrin binding"	"8.593"	"-8.593"
"GO:0019894"	"kinesin binding"	"8.546"	"-8.546"
"GO:0003785"	"actin monomer binding"	"8.47"	"-8.47"
"GO:0008092"	"cytoskeletal protein binding"	"7.763"	"-7.763"
"GO:0051219"	"phosphoprotein binding"	"7.723"	"-7.723"
"GO:0019902"	"phosphatase binding"	"7.556"	"-7.556"
"GO:0005546"	"phosphatidylinositol-4,5-bisphosphate binding"	"7.348"	"-7.348"
"GO:0097110"	"scaffold protein binding"	"7.193"	"-7.193"
"GO:0032947"	"protein complex scaffold"	"7.156"	"-7.156"
"GO:0044877"	"macromolecular complex binding"	"6.967"	"-6.967"
"GO:0030159"	"receptor signaling complex scaffold activity"	"6.759"	"-6.759"
"GO:0048487"	"beta-tubulin binding"	"6.656"	"-6.656"
"GO:0032266"	"phosphatidylinositol-3-phosphate binding"	"6.639"	"-6.639"
"GO:0043539"	"protein serine/threonine kinase activator activity"	"6.62"	"-6.62"
"GO:0071889"	"14-3-3 protein binding"	"6.586"	"-6.586"
"GO:0004693"	"cyclin-dependent protein serine/threonine kinase activity"	"6.365"	"-6.365"
"GO:0019903"	"protein phosphatase binding"	"6.34"	"-6.34"
"GO:0050839"	"cell adhesion molecule binding"	"6.203"	"-6.203"
"GO:0030971"	"receptor tyrosine kinase binding"	"6.154"	"-6.154"
"GO:0017022"	"myosin binding"	"6.01"	"-6.01"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"5.987"	"-5.987"
"GO:0030742"	"GTP-dependent protein binding"	"5.64"	"-5.64"
"GO:0019905"	"syntaxin binding"	"5.628"	"-5.628"
"GO:0042169"	"SH2 domain binding"	"5.624"	"-5.624"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"5.589"	"-5.589"
"GO:0030276"	"clathrin binding"	"5.537"	"-5.537"
"GO:0005178"	"integrin binding"	"5.523"	"-5.523"
"GO:0003674"	"molecular_function"	"5.413"	"-5.413"
"GO:0016791"	"phosphatase activity"	"5.381"	"-5.381"
"GO:0005080"	"protein kinase C binding"	"5.323"	"-5.323"
"GO:0017056"	"structural constituent of nuclear pore"	"5.169"	"-5.169"
"GO:0004857"	"enzyme inhibitor activity"	"5.164"	"-5.164"
"GO:0017112"	"Rab guanyl-nucleotide exchange factor activity"	"5.135"	"-5.135"
"GO:0005154"	"epidermal growth factor receptor binding"	"4.986"	"-4.986"
"GO:0030215"	"semaphorin receptor binding"	"4.957"	"-4.957"
"GO:0043325"	"phosphatidylinositol-3,4-bisphosphate binding"	"4.819"	"-4.819"
"GO:0005524"	"ATP binding"	"4.81"	"-4.81"
"GO:0005158"	"insulin receptor binding"	"4.672"	"-4.672"
"GO:0019003"	"GDP binding"	"4.665"	"-4.665"
"GO:0019900"	"kinase binding"	"4.444"	"-4.444"
"GO:0016538"	"cyclin-dependent protein serine/threonine kinase regulator activity"	"4.223"	"-4.223"
"GO:0004725"	"protein tyrosine phosphatase activity"	"4.064"	"-4.064"
"GO:0004721"	"phosphoprotein phosphatase activity"	"3.956"	"-3.956"
"GO:0005543"	"phospholipid binding"	"3.912"	"-3.912"
"GO:0016301"	"kinase activity"	"3.748"	"-3.748"
"GO:0017134"	"fibroblast growth factor binding"	"3.64"	"-3.64"
"GO:0001786"	"phosphatidylserine binding"	"3.628"	"-3.628"
"GO:0008013"	"beta-catenin binding"	"3.544"	"-3.544"
"GO:0004181"	"metallocarboxypeptidase activity"	"3.47"	"-3.47"
"GO:0070273"	"phosphatidylinositol-4-phosphate binding"	"3.464"	"-3.464"
"GO:0030552"	"cAMP binding"	"3.303"	"-3.303"
"GO:0080025"	"phosphatidylinositol-3,5-bisphosphate binding"	"3.288"	"-3.288"
"GO:0008234"	"cysteine-type peptidase activity"	"3.281"	"-3.281"
"GO:0008194"	"UDP-glycosyltransferase activity"	"3.275"	"-3.275"
"GO:0008236"	"serine-type peptidase activity"	"3.271"	"-3.271"
"GO:0030165"	"PDZ domain binding"	"3.236"	"-3.236"
"GO:0017080"	"sodium channel regulator activity"	"3.218"	"-3.218"
"GO:0051018"	"protein kinase A binding"	"3.19"	"-3.19"
"GO:0051020"	"GTPase binding"	"3.141"	"-3.141"
"GO:0015301"	"anion:anion antiporter activity"	"3.1"	"-3.1"
"GO:0015459"	"potassium channel regulator activity"	"3.098"	"-3.098"
"GO:0035255"	"ionotropic glutamate receptor binding"	"3.01"	"-3.01"
