"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005887"	"integral component of plasma membrane"	"-15.761"	"15.761"
"GO:0005681"	"spliceosomal complex"	"-12.977"	"12.977"
"GO:0005743"	"mitochondrial inner membrane"	"-12.596"	"12.596"
"GO:0071013"	"catalytic step 2 spliceosome"	"-12.401"	"12.401"
"GO:0016607"	"nuclear speck"	"-10.756"	"10.756"
"GO:0005634"	"nucleus"	"-10.447"	"10.447"
"GO:0005654"	"nucleoplasm"	"-10.236"	"10.236"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-10.182"	"10.182"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-9.942"	"9.942"
"GO:0005576"	"extracellular region"	"-8.88"	"8.88"
"GO:0000790"	"nuclear chromatin"	"-8.62"	"8.62"
"GO:0005689"	"U12-type spliceosomal complex"	"-8.56"	"8.56"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-8.515"	"8.515"
"GO:0000786"	"nucleosome"	"-8.414"	"8.414"
"GO:0032040"	"small-subunit processome"	"-8.165"	"8.165"
"GO:0005759"	"mitochondrial matrix"	"-7.882"	"7.882"
"GO:0016021"	"integral component of membrane"	"-7.731"	"7.731"
"GO:0035145"	"exon-exon junction complex"	"-7.646"	"7.646"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-7.588"	"7.588"
"GO:0005669"	"transcription factor TFIID complex"	"-7.492"	"7.492"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-7.258"	"7.258"
"GO:1990904"	"ribonucleoprotein complex"	"-6.969"	"6.969"
"GO:0042788"	"polysomal ribosome"	"-6.905"	"6.905"
"GO:0005615"	"extracellular space"	"-6.712"	"6.712"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-6.626"	"6.626"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-6.572"	"6.572"
"GO:0005730"	"nucleolus"	"-6.494"	"6.494"
"GO:0005697"	"telomerase holoenzyme complex"	"-6.09"	"6.09"
"GO:0005761"	"mitochondrial ribosome"	"-6.049"	"6.049"
"GO:0000502"	"proteasome complex"	"-5.998"	"5.998"
"GO:0071339"	"MLL1 complex"	"-5.982"	"5.982"
"GO:0031090"	"organelle membrane"	"-5.939"	"5.939"
"GO:0000151"	"ubiquitin ligase complex"	"-5.911"	"5.911"
"GO:0034774"	"secretory granule lumen"	"-5.902"	"5.902"
"GO:0035097"	"histone methyltransferase complex"	"-5.804"	"5.804"
"GO:0005739"	"mitochondrion"	"-5.711"	"5.711"
"GO:0016592"	"mediator complex"	"-5.655"	"5.655"
"GO:0005834"	"heterotrimeric G-protein complex"	"-5.594"	"5.594"
"GO:0043679"	"axon terminus"	"-5.445"	"5.445"
"GO:0010494"	"cytoplasmic stress granule"	"-5.363"	"5.363"
"GO:0009897"	"external side of plasma membrane"	"-5.106"	"5.106"
"GO:0019005"	"SCF ubiquitin ligase complex"	"-5.032"	"5.032"
"GO:0030687"	"preribosome, large subunit precursor"	"-4.94"	"4.94"
"GO:1904813"	"ficolin-1-rich granule lumen"	"-4.866"	"4.866"
"GO:0000932"	"cytoplasmic mRNA processing body"	"-4.853"	"4.853"
"GO:0005623"	"cell"	"-4.789"	"4.789"
"GO:0015030"	"Cajal body"	"-4.724"	"4.724"
"GO:0035327"	"transcriptionally active chromatin"	"-4.69"	"4.69"
"GO:0001650"	"fibrillar center"	"-4.661"	"4.661"
"GO:0097381"	"photoreceptor disc membrane"	"-4.64"	"4.64"
"GO:0000118"	"histone deacetylase complex"	"-4.538"	"4.538"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"-4.409"	"4.409"
"GO:0005840"	"ribosome"	"-4.364"	"4.364"
"GO:0099056"	"integral component of presynaptic membrane"	"-4.308"	"4.308"
"GO:0080008"	"Cul4-RING E3 ubiquitin ligase complex"	"-4.301"	"4.301"
"GO:0005667"	"transcription factor complex"	"-4.174"	"4.174"
"GO:0032993"	"protein-DNA complex"	"-4.116"	"4.116"
"GO:0000123"	"histone acetyltransferase complex"	"-4.088"	"4.088"
"GO:0005575"	"cellular_component"	"-3.992"	"3.992"
"GO:0000792"	"heterochromatin"	"-3.974"	"3.974"
"GO:0005791"	"rough endoplasmic reticulum"	"-3.888"	"3.888"
"GO:0032039"	"integrator complex"	"-3.862"	"3.862"
"GO:0005719"	"nuclear euchromatin"	"-3.837"	"3.837"
"GO:0008023"	"transcription elongation factor complex"	"-3.662"	"3.662"
"GO:0005788"	"endoplasmic reticulum lumen"	"-3.597"	"3.597"
"GO:0031519"	"PcG protein complex"	"-3.482"	"3.482"
"GO:0034364"	"high-density lipoprotein particle"	"-3.481"	"3.481"
"GO:0044798"	"nuclear transcription factor complex"	"-3.226"	"3.226"
"GO:0099055"	"integral component of postsynaptic membrane"	"-3.201"	"3.201"
"GO:0032590"	"dendrite membrane"	"-3.152"	"3.152"
"GO:0005777"	"peroxisome"	"-3.145"	"3.145"
"GO:0005776"	"autophagosome"	"-3.14"	"3.14"
"GO:0005782"	"peroxisomal matrix"	"-3.14"	"3.14"
"GO:0017053"	"transcriptional repressor complex"	"-3.089"	"3.089"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"-3.073"	"3.073"
"GO:0036126"	"sperm flagellum"	"-3.058"	"3.058"
"GO:0072562"	"blood microparticle"	"-3.038"	"3.038"
