goId	name	refNum	interestNum	interestGene	expect	ratio	pValue	FDR
GO:0000070	mitotic sister chromatid segregation	149	23	APC|1;BUB1|1;CDC27|1;CENPE|1;INCENP|1;KIF22|1;NEK2|1;NUMA1|1;PLK1|1;TTK|1;SMC1A|1;PRC1|1;KIF23|1;ESPL1|1;DLGAP5|1;SMC4|1;KATNB1|1;NDC80|1;KIF2C|1;KIF4A|1;FBXO5|1;RACGAP1|1;CDK5RAP2|1	1.74776989534312	13.159627054615601	0	0
GO:0000086	G2/M transition of mitotic cell cycle	188	27	CDK1|1;CSNK1D|1;DYNC1H1|1;NEK2|1;PAFAH1B1|1;PCM1|1;PCNT|1;PLK1|1;AURKA|1;TUBA4A|1;YWHAE|1;ALMS1|1;LATS1|1;CCNB2|1;TAOK2|1;CEP57|1;CKAP5|1;CNTRL|1;CEP250|1;MAPRE1|1;TPX2|1;CLASP1|1;FBXO5|1;CEP192|1;CEP72|1;CDK5RAP2|1;CENPJ|1	2.2052398679497087	12.24356605937062	0	0
GO:0000226	microtubule cytoskeleton organization	497	64	ABL1|1;APC|1;DST|1;BRCA2|1;CDK1|1;CENPE|1;CSNK1D|1;DLG1|1;DYNC1H1|1;FLNA|1;KIF11|1;LLGL1|1;MID1|1;MYH9|1;NEK2|1;NUMA1|1;PAFAH1B1|1;PCM1|1;PCNT|1;PLK1|1;CLIP1|1;AURKA|1;TTK|1;TUBA4A|1;EZR|1;SMC1A|1;UXT|1;PRC1|1;SMC3|1;ARHGEF2|1;KIF3B|1;KIF23|1;ESPL1|1;CEP57|1;CKAP5|1;HDAC6|1;RANBP9|1;KATNB1|1;NDC80|1;TUBGCP3|1;TUBGCP2|1;KIF2C|1;KATNA1|1;CEP250|1;MAPRE1|1;TPX2|1;CLASP1|1;KIF4A|1;FBXO5|1;RACGAP1|1;NIN|1;CEP192|1;MAP1S|1;CCDC88A|1;CEP72|1;CDK5RAP2|1;CENPJ|1;MARK4|1;MID1IP1|1;HOOK3|1;TUBGCP6|1;TUBGCP5|1;CNTROB|1;SASS6|1	5.829809650909602	10.978059976626223	0	0
GO:0000278	mitotic cell cycle	900	69	ABL1|1;APC|1;BRCA2|1;BUB1|1;CDK1|1;CDC27|1;CENPE|1;CSNK1D|1;DLG1|1;DYNC1H1|1;ECT2|1;FLNA|1;INCENP|1;KIF11|1;KIF22|1;MYH10|1;NEK2|1;NUMA1|1;PAFAH1B1|1;PCM1|1;PCNT|1;PLK1|1;RASA1|1;CLIP1|1;SPTBN1|1;AURKA|1;TOP2A|1;TTK|1;TUBA4A|1;YWHAE|1;ALMS1|1;SMC1A|1;PRC1|1;LATS1|1;SMC3|1;CCNB2|1;ARHGEF2|1;TAOK2|1;KIF3B|1;KIF23|1;KIF20B|1;ESPL1|1;CEP57|1;DLGAP5|1;CKAP5|1;SMC4|1;KATNB1|1;NDC80|1;TUBGCP3|1;SEPT9|1;TUBGCP2|1;KIF2C|1;CNTRL|1;CEP250|1;MAPRE1|1;TPX2|1;CLASP1|1;KIF4A|1;FBXO5|1;RACGAP1|1;ANLN|1;CEP192|1;CEP72|1;CDK5RAP2|1;CENPJ|1;KIF15|1;TUBGCP6|1;TUBGCP5|1;CNTROB|1	10.55699936784435	6.535948103792415	0	0
GO:0000280	nuclear division	385	40	APC|1;BRCA2|1;BUB1|1;CDC27|1;CENPE|1;FLNA|1;INCENP|1;KIF11|1;KIF22|1;NEK2|1;NUMA1|1;PLK1|1;AURKA|1;TOP2A|1;TTK|1;SMC1A|1;PRC1|1;SMC3|1;CCNB2|1;KIF3B|1;KIF23|1;KIF20B|1;ESPL1|1;DLGAP5|1;SMC4|1;KATNB1|1;NDC80|1;TUBGCP3|1;TUBGCP2|1;KIF2C|1;TPX2|1;CLASP1|1;KIF4A|1;FBXO5|1;RACGAP1|1;ANLN|1;CEP192|1;CDK5RAP2|1;TUBGCP6|1;TUBGCP5|1	4.516049729577861	8.85729839023252	0	0
GO:0000819	sister chromatid segregation	174	26	APC|1;BUB1|1;CDC27|1;CENPE|1;INCENP|1;KIF22|1;NEK2|1;NUMA1|1;PLK1|1;TOP2A|1;TTK|1;SMC1A|1;PRC1|1;LATS1|1;SMC3|1;KIF23|1;ESPL1|1;DLGAP5|1;SMC4|1;KATNB1|1;NDC80|1;KIF2C|1;KIF4A|1;FBXO5|1;RACGAP1|1;CDK5RAP2|1	2.041019877783241	12.73872943767637	0	0
GO:0000902	cell morphogenesis	923	47	ABL1|1;ACTN4|1;SHROOM2|1;ARHGDIA|1;CAPZB|1;CDC42|1;DLG1|1;ECT2|1;CTTN|1;EPB41|1;FLNA|1;FLNB|1;LLGL1|1;MYH9|1;MYH10|1;NEDD9|1;OPHN1|1;PAFAH1B1|1;RASA1|1;SOS1|1;SPTAN1|1;SPTBN1|1;AURKA|1;TIAM1|1;VCL|1;EZR|1;ARHGEF7|1;WASF1|1;WASL|1;LATS1|1;ARHGEF2|1;TAOK2|1;KIF20B|1;ABI1|1;HDAC6|1;RANBP9|1;FARP1|1;WASF2|1;CDC42EP2|1;PDLIM5|1;CDC42EP1|1;PALLD|1;CDC42EP4|1;NIN|1;MAP1S|1;PREX1|1;SSH2|1	10.82678935168926	4.34108381287263	0	0
GO:0000910	cytokinesis	152	21	APC|1;BRCA2|1;CDC42|1;ECT2|1;INCENP|1;MYH9|1;MYH10|1;PLK1|1;RASA1|1;SPTBN1|1;AURKA|1;PRC1|1;KIF3B|1;KIF23|1;KIF20B|1;ESPL1|1;SEPT9|1;KIF4A|1;RACGAP1|1;ANLN|1;CNTROB|1	1.7829598932359345	11.778167349511504	0	0
GO:0006928	movement of cell or subcellular component	1802	73	ABL1|1;ABR|1;ACTN4|1;BIN1|1;APC|1;SHROOM2|1;ARF6|1;BCR|1;DST|1;CDK1|1;CDC42|1;CENPE|1;DLG1|1;DYNC1H1|1;CTTN|1;FLNA|1;KIF3C|1;KIF5B|1;KLC1|1;KIF11|1;KIF22|1;MYH9|1;MYH10|1;MYO1E|1;NCK1|1;NEDD9|1;NF1|1;OPHN1|1;PAFAH1B1|1;PCM1|1;PXN|1;FSCN1|1;SOS1|1;SPTAN1|1;SPTBN1|1;TIAM1|1;VCL|1;EZR|1;UXT|1;NCK2|1;CDC42BPA|1;ARHGEF7|1;WASF1|1;WASL|1;ARHGEF2|1;TAOK2|1;KIF3B|1;KIF23|1;BCAR1|1;KIF20B|1;DLGAP5|1;HDAC6|1;RANBP9|1;LRPPRC|1;WASF2|1;NET1|1;KATNB1|1;KIF2C|1;MAPRE1|1;KIFAP3|1;PALLD|1;KIF1B|1;CLASP1|1;CD2AP|1;KIF4A|1;FBXO5|1;RACGAP1|1;ANLN|1;MAP1S|1;CCDC88A|1;KIF15|1;PREX1|1;DYNLL2|1	21.137458734283907	3.4535845069018456	0	0
GO:0006996	organelle organization	3455	141	ABL1|1;ABR|1;ACTN4|1;BIN1|1;APC|1;SHROOM2|1;ARF6|1;ARHGDIA|1;BCR|1;DST|1;BRCA2|1;BUB1|1;CAPZB|1;CDK1|1;CDC27|1;CDC42|1;CENPE|1;CSNK1D|1;DLG1|1;DYNC1H1|1;ECT2|1;CTTN|1;EPB41|1;EPB41L2|1;FLNA|1;FLNB|1;GSN|1;INCENP|1;KIF3C|1;KIF5B|1;KLC1|1;KIF11|1;KIF22|1;LLGL1|1;MARCKS|1;MID1|1;MYH9|1;MYH10|1;NCK1|1;NEDD9|1;NEK2|1;NF1|1;NUMA1|1;OPHN1|1;PAFAH1B1|1;PCM1|1;PCNT|1;PLK1|1;PXN|1;RASA1|1;RFC1|1;CLIP1|1;FSCN1|1;SPTAN1|1;SPTBN1|1;AURKA|1;TOP2A|1;TSC1|1;TTK|1;TUBA4A|1;EZR|1;YWHAE|1;ALMS1|1;SMC1A|1;UXT|1;NCK2|1;SORBS2|1;CDC42BPA|1;ARHGEF7|1;WASF1|1;WASL|1;PRC1|1;LATS1|1;SMC3|1;CCNB2|1;ARHGEF2|1;CYTH2|1;TAOK2|1;KIF3B|1;KIF23|1;BCAR1|1;KIF20B|1;ESPL1|1;CEP57|1;DLGAP5|1;CKAP5|1;ARHGEF11|1;TLK1|1;ABI1|1;HDAC6|1;BCL2L11|1;RANBP9|1;SMC4|1;WASF2|1;KATNB1|1;NDC80|1;TUBGCP3|1;CDC42EP2|1;SEPT9|1;TUBGCP2|1;KIF2C|1;CNTRL|1;KATNA1|1;KPTN|1;CDC42EP1|1;CEP250|1;AKAP13|1;SYNPO|1;MAPRE1|1;KIFAP3|1;TPX2|1;PALLD|1;CLASP1|1;CDC42EP4|1;CD2AP|1;ARFIP2|1;KIF4A|1;FBXO5|1;RACGAP1|1;NIN|1;ANLN|1;CEP192|1;MAP1S|1;CCDC88A|1;CEP72|1;CDK5RAP2|1;CENPJ|1;PREX1|1;MARK4|1;MID1IP1|1;PLEKHG2|1;ARHGAP10|1;PCGF5|1;HOOK3|1;TUBGCP6|1;SSH2|1;TUBGCP5|1;CNTROB|1;DYNLL2|1;SASS6|1;RICTOR|1	40.527147573224696	3.4791493713008137	0	0
