"ID"	"Pathway"	"zscore"	"obs"	"mean"	"std"
"hsa04060"	"Cytokine-cytokine receptor interaction"	"20.983"	"433"	"164.706"	"12.786"
"hsa04062"	"Chemokine signaling pathway"	"18.551"	"658"	"333.382"	"17.499"
"hsa05200"	"Pathways in cancer"	"15.985"	"1296"	"860.401"	"27.25"
"hsa04620"	"Toll-like receptor signaling pathway"	"15.024"	"352"	"164.913"	"12.453"
"hsa04014"	"Ras signaling pathway"	"14.916"	"581"	"329.518"	"16.86"
"hsa04151"	"PI3K-Akt signaling pathway"	"14.859"	"949"	"602.912"	"23.291"
"hsa04668"	"TNF signaling pathway"	"14.483"	"389"	"194.215"	"13.449"
"hsa04810"	"Regulation of actin cytoskeleton"	"14.2"	"561"	"322.932"	"16.766"
"hsa05142"	"Chagas disease (American trypanosomiasis)"	"14.197"	"426"	"226.36"	"14.063"
"hsa04664"	"Fc epsilon RI signaling pathway"	"14.086"	"282"	"128.127"	"10.924"
"hsa04012"	"ErbB signaling pathway"	"14.039"	"405"	"214.197"	"13.591"
"hsa04064"	"NF-kappa B signaling pathway"	"14.024"	"333"	"161.021"	"12.263"
"hsa05160"	"Hepatitis C"	"14.016"	"453"	"242.258"	"15.036"
"hsa04660"	"T cell receptor signaling pathway"	"13.99"	"408"	"212.938"	"13.943"
"hsa05167"	"Kaposi's sarcoma-associated herpesvirus infection"	"13.764"	"654"	"394.976"	"18.819"
"hsa04015"	"Rap1 signaling pathway"	"13.763"	"531"	"294.848"	"17.159"
"hsa05133"	"Pertussis"	"13.716"	"309"	"148.868"	"11.675"
"hsa04072"	"Phospholipase D signaling pathway"	"13.56"	"403"	"209.791"	"14.248"
"hsa04380"	"Osteoclast differentiation"	"13.526"	"398"	"210.76"	"13.843"
"hsa04650"	"Natural killer cell mediated cytotoxicity"	"13.414"	"313"	"153.906"	"11.86"
"hsa04662"	"B cell receptor signaling pathway"	"13.32"	"322"	"159.425"	"12.206"
"hsa04510"	"Focal adhesion"	"13.27"	"549"	"328.472"	"16.618"
"hsa05161"	"Hepatitis B"	"13.171"	"562"	"336.126"	"17.149"
"hsa04625"	"C-type lectin receptor signaling pathway"	"12.569"	"367"	"198.189"	"13.431"
"hsa04722"	"Neurotrophin signaling pathway"	"12.491"	"485"	"286.809"	"15.866"
"hsa04926"	"Relaxin signaling pathway"	"12.445"	"474"	"278.385"	"15.719"
"hsa05221"	"Acute myeloid leukemia"	"12.176"	"284"	"145.907"	"11.341"
"hsa05152"	"Tuberculosis"	"12.121"	"438"	"248.75"	"15.614"
"hsa04657"	"IL-17 signaling pathway"	"12.116"	"384"	"211.464"	"14.24"
"hsa04630"	"Jak-STAT signaling pathway"	"12.086"	"300"	"157.207"	"11.815"
"hsa04071"	"Sphingolipid signaling pathway"	"11.88"	"408"	"234.88"	"14.572"
"hsa04742"	"Taste transduction"	"11.849"	"206"	"95.944"	"9.288"
"hsa05140"	"Leishmaniasis"	"11.687"	"240"	"120.466"	"10.228"
"hsa05215"	"Prostate cancer"	"11.614"	"441"	"260.608"	"15.533"
"hsa04917"	"Prolactin signaling pathway"	"11.598"	"296"	"156.172"	"12.056"
"hsa05205"	"Proteoglycans in cancer"	"11.561"	"621"	"405.594"	"18.632"
"hsa04933"	"AGE-RAGE signaling pathway in diabetic complications"	"11.544"	"348"	"194.1"	"13.331"
"hsa04360"	"Axon guidance"	"11.439"	"374"	"214.469"	"13.946"
"hsa05211"	"Renal cell carcinoma"	"11.181"	"308"	"170.251"	"12.319"
"hsa05220"	"Chronic myeloid leukemia"	"11.16"	"387"	"224.832"	"14.531"
"hsa05218"	"Melanoma"	"10.923"	"264"	"139.402"	"11.407"
"hsa05165"	"Human papillomavirus infection"	"10.861"	"742"	"509.474"	"21.409"
"hsa05223"	"Non-small cell lung cancer"	"10.735"	"285"	"156.324"	"11.986"
"hsa04658"	"Th1 and Th2 cell differentiation"	"10.56"	"261"	"143.264"	"11.149"
"hsa04080"	"Neuroactive ligand-receptor interaction"	"10.43"	"504"	"324.803"	"17.181"
"hsa04010"	"MAPK signaling pathway"	"10.417"	"787"	"558.765"	"21.91"
"hsa04068"	"FoxO signaling pathway"	"10.41"	"475"	"299.503"	"16.859"
"hsa05231"	"Choline metabolism in cancer"	"10.38"	"283"	"156.411"	"12.195"
"hsa05224"	"Breast cancer"	"10.376"	"443"	"276.353"	"16.061"
"hsa05146"	"Amoebiasis"	"10.32"	"234"	"126.798"	"10.388"
"hsa04659"	"Th17 cell differentiation"	"10.274"	"355"	"212.928"	"13.829"
"hsa04621"	"NOD-like receptor signaling pathway"	"10.246"	"437"	"273.025"	"16.005"
"hsa04910"	"Insulin signaling pathway"	"10.234"	"453"	"290.434"	"15.886"
"hsa04217"	"Necroptosis"	"10.226"	"484"	"309.934"	"17.022"
"hsa05214"	"Glioma"	"10.17"	"309"	"179.619"	"12.722"
"hsa05226"	"Gastric cancer"	"10.106"	"417"	"257.037"	"15.829"
"hsa05210"	"Colorectal cancer"	"9.839"	"366"	"225.497"	"14.28"
"hsa05213"	"Endometrial cancer"	"9.764"	"278"	"159.135"	"12.173"
"hsa04610"	"Complement and coagulation cascades"	"9.535"	"113"	"47.894"	"6.828"
"hsa04210"	"Apoptosis"	"9.475"	"482"	"320.595"	"17.035"
"hsa04640"	"Hematopoietic cell lineage"	"9.466"	"117"	"50.274"	"7.049"
"hsa04370"	"VEGF signaling pathway"	"9.193"	"212"	"116.593"	"10.379"
"hsa04666"	"Fc gamma R-mediated phagocytosis"	"9.187"	"256"	"149.686"	"11.572"
"hsa04024"	"cAMP signaling pathway"	"9.05"	"476"	"320.418"	"17.192"
"hsa04622"	"RIG-I-like receptor signaling pathway"	"9.039"	"187"	"99.563"	"9.674"
"hsa05120"	"Epithelial cell signaling in Helicobacter pylori infection"	"9.023"	"294"	"177.662"	"12.894"
"hsa05131"	"Shigellosis"	"8.991"	"283"	"172.151"	"12.328"
"hsa05203"	"Viral carcinogenesis"	"8.985"	"803"	"589.691"	"23.74"
"hsa04920"	"Adipocytokine signaling pathway"	"8.973"	"197"	"106.49"	"10.087"
"hsa05100"	"Bacterial invasion of epithelial cells"	"8.938"	"290"	"178.99"	"12.42"
"hsa04611"	"Platelet activation"	"8.756"	"323"	"204.517"	"13.532"
"hsa05166"	"HTLV-I infection"	"8.708"	"651"	"474.09"	"20.316"
"hsa04550"	"Signaling pathways regulating pluripotency of stem cells"	"8.536"	"345"	"222.78"	"14.319"
"hsa05323"	"Rheumatoid arthritis"	"8.488"	"207"	"120.928"	"10.14"
"hsa04725"	"Cholinergic synapse"	"8.462"	"266"	"161.597"	"12.338"
"hsa05145"	"Toxoplasmosis"	"8.444"	"432"	"295.11"	"16.211"
"hsa04150"	"mTOR signaling pathway"	"8.43"	"368"	"241.135"	"15.049"
"hsa04211"	"Longevity regulating pathway"	"8.412"	"255"	"156.565"	"11.702"
"hsa04066"	"HIF-1 signaling pathway"	"8.391"	"357"	"232.718"	"14.811"
