"GO.ID"	"GO.Term"	"zscore"
"GO:0099568"	"cytoplasmic region"	"10.21"
"GO:1990204"	"oxidoreductase complex"	"9.707"
"GO:0070724"	"BMP receptor complex"	"9.57"
"GO:0071133"	"alpha9-beta1 integrin-ADAM8 complex"	"9.438"
"GO:0005615"	"extracellular space"	"9.28"
"GO:0071665"	"gamma-catenin-TCF7L2 complex"	"9.271"
"GO:0005576"	"extracellular region"	"9.123"
"GO:0043509"	"activin A complex"	"9.073"
"GO:0071065"	"alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex"	"7.147"
"GO:0034687"	"integrin alphaL-beta2 complex"	"7.128"
"GO:0034688"	"integrin alphaM-beta2 complex"	"7.109"
"GO:0019867"	"outer membrane"	"7"
"GO:0032127"	"dense core granule membrane"	"6.683"
"GO:0043512"	"inhibin A complex"	"6.636"
"GO:0072563"	"endothelial microparticle"	"6.576"
"GO:0009897"	"external side of plasma membrane"	"6.405"
"GO:0035579"	"specific granule membrane"	"6.25"
"GO:0009986"	"cell surface"	"5.969"
"GO:0097129"	"cyclin D2-CDK4 complex"	"5.746"
"GO:0016942"	"insulin-like growth factor binding protein complex"	"5.686"
"GO:0034666"	"integrin alpha2-beta1 complex"	"5.536"
"GO:0035580"	"specific granule lumen"	"5.462"
"GO:0150034"	NA	"5.439"
"GO:0002141"	"stereocilia ankle link"	"5.355"
"GO:0032998"	"Fc-epsilon receptor I complex"	"5.314"
"GO:1990584"	"cardiac Troponin complex"	"5.282"
"GO:0008305"	"integrin complex"	"5.097"
"GO:0070032"	"synaptobrevin 2-SNAP-25-syntaxin-1a-complexin I complex"	"4.892"
"GO:0042567"	"insulin-like growth factor ternary complex"	"4.848"
"GO:0070821"	"tertiary granule membrane"	"4.796"
"GO:0032010"	"phagolysosome"	"4.758"
"GO:0030485"	"smooth muscle contractile fiber"	"4.752"
"GO:0043235"	"receptor complex"	"4.741"
"GO:0002142"	"stereocilia ankle link complex"	"4.634"
"GO:0070820"	"tertiary granule"	"4.596"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"4.493"
"GO:0030141"	"secretory granule"	"4.425"
"GO:0005887"	"integral component of plasma membrane"	"4.176"
"GO:1990111"	"spermatoproteasome complex"	"4.149"
"GO:0036021"	"endolysosome lumen"	"4.008"
"GO:0031093"	"platelet alpha granule lumen"	"3.929"
"GO:0046696"	"lipopolysaccharide receptor complex"	"3.831"
"GO:0005925"	"focal adhesion"	"3.779"
"GO:0042629"	"mast cell granule"	"3.719"
"GO:0044798"	"nuclear transcription factor complex"	"3.719"
"GO:0071438"	"invadopodium membrane"	"3.699"
"GO:0097443"	"sorting endosome"	"3.676"
"GO:0005886"	"plasma membrane"	"3.642"
"GO:0070062"	"extracellular exosome"	"3.639"
"GO:0072562"	"blood microparticle"	"3.639"
"GO:0005719"	"nuclear euchromatin"	"3.415"
"GO:0097512"	"cardiac myofibril"	"3.398"
"GO:0043196"	"varicosity"	"3.34"
"GO:0043025"	"neuronal cell body"	"3.322"
"GO:0035578"	"azurophil granule lumen"	"3.29"
"GO:0035253"	"ciliary rootlet"	"3.255"
"GO:0005856"	"cytoskeleton"	"3.254"
"GO:1904724"	"tertiary granule lumen"	"3.253"
"GO:0005915"	"zonula adherens"	"3.25"
"GO:0048471"	"perinuclear region of cytoplasm"	"3.235"
"GO:0036449"	"microtubule minus-end"	"3.194"
"GO:0045121"	"membrane raft"	"3.184"
"GO:0002102"	"podosome"	"3.181"
"GO:0005883"	"neurofilament"	"3.157"
"GO:0032587"	"ruffle membrane"	"3.145"
"GO:0016600"	"flotillin complex"	"3.093"
"GO:0120103"	NA	"3.073"
"GO:0030056"	"hemidesmosome"	"3.05"
"GO:0101003"	"ficolin-1-rich granule membrane"	"3.037"
"GO:0032432"	"actin filament bundle"	"2.983"
"GO:0031618"	"nuclear pericentric heterochromatin"	"2.922"
"GO:0005916"	"fascia adherens"	"2.919"
"GO:0005788"	"endoplasmic reticulum lumen"	"2.917"
"GO:0005861"	"troponin complex"	"2.907"
"GO:0005764"	"lysosome"	"2.875"
"GO:0097539"	"ciliary transition fiber"	"2.857"
"GO:0005740"	"mitochondrial envelope"	"2.85"
"GO:0044224"	"juxtaparanode region of axon"	"2.841"
"GO:0000164"	"protein phosphatase type 1 complex"	"2.83"
"GO:0022626"	"cytosolic ribosome"	"2.76"
"GO:0005901"	"caveola"	"2.73"
"GO:0045177"	"apical part of cell"	"2.729"
"GO:0002116"	"semaphorin receptor complex"	"2.689"
"GO:0043005"	"neuron projection"	"2.685"
"GO:0036477"	"somatodendritic compartment"	"2.673"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"2.65"
"GO:0030658"	"transport vesicle membrane"	"2.567"
"GO:0033270"	"paranode region of axon"	"2.523"
"GO:0030426"	"growth cone"	"2.478"
"GO:0031224"	"intrinsic component of membrane"	"2.478"
"GO:0098794"	"postsynapse"	"2.387"
"GO:0042581"	"specific granule"	"2.376"
"GO:0032991"	"macromolecular complex"	"2.291"
"GO:0014704"	"intercalated disc"	"2.245"
