"GO.ID"	"GO.Term"	"Z-score"
"GO:0071013"	"catalytic step 2 spliceosome"	"30.177"
"GO:0005681"	"spliceosomal complex"	"28.139"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"25.159"
"GO:0005689"	"U12-type spliceosomal complex"	"24.069"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"23.207"
"GO:0061702"	"inflammasome complex"	"22.327"
"GO:0016607"	"nuclear speck"	"21.177"
"GO:0005686"	"U2 snRNP"	"20.256"
"GO:0071005"	"U2-type precatalytic spliceosome"	"20.198"
"GO:0022627"	"cytosolic small ribosomal subunit"	"19.374"
"GO:0005682"	"U5 snRNP"	"19.025"
"GO:0005685"	"U1 snRNP"	"18.628"
"GO:0022625"	"cytosolic large ribosomal subunit"	"18.311"
"GO:0042788"	"polysomal ribosome"	"18.036"
"GO:1990904"	"ribonucleoprotein complex"	"17.249"
"GO:0030532"	"small nuclear ribonucleoprotein complex"	"17.131"
"GO:0000502"	"proteasome complex"	"16.957"
"GO:0000974"	"Prp19 complex"	"16.635"
"GO:0035145"	"exon-exon junction complex"	"16.336"
"GO:0071004"	"U2-type prespliceosome"	"16.154"
"GO:0005730"	"nucleolus"	"16.078"
"GO:0000786"	"nucleosome"	"16.036"
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"15.823"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"15.601"
"GO:0000932"	"cytoplasmic mRNA processing body"	"15.588"
"GO:0034719"	"SMN-Sm protein complex"	"15.395"
"GO:0015030"	"Cajal body"	"15.39"
"GO:0005687"	"U4 snRNP"	"15.369"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"15.039"
"GO:0005688"	"U6 snRNP"	"14.904"
"GO:0005840"	"ribosome"	"14.844"
"GO:0010494"	"cytoplasmic stress granule"	"14.778"
"GO:0005654"	"nucleoplasm"	"14.531"
"GO:0005683"	"U7 snRNP"	"14.283"
"GO:0005697"	"telomerase holoenzyme complex"	"13.926"
"GO:0022624"	"proteasome accessory complex"	"13.653"
"GO:0000243"	"commitment complex"	"13.638"
"GO:0031461"	"cullin-RING ubiquitin ligase complex"	"13.393"
"GO:0034715"	"pICln-Sm protein complex"	"13.388"
"GO:1904813"	"ficolin-1-rich granule lumen"	"13.314"
"GO:1990393"	"3M complex"	"13.22"
"GO:0005844"	"polysome"	"13.15"
"GO:0071014"	"post-mRNA release spliceosomal complex"	"12.896"
"GO:1990726"	"Lsm1-7-Pat1 complex"	"12.814"
"GO:0034709"	"methylosome"	"12.799"
"GO:0005839"	"proteasome core complex"	"12.768"
"GO:0005662"	"DNA replication factor A complex"	"12.382"
"GO:0005845"	"mRNA cap binding complex"	"12.366"
"GO:0015935"	"small ribosomal subunit"	"12.347"
"GO:0005759"	"mitochondrial matrix"	"12.199"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"12.015"
"GO:0005847"	"mRNA cleavage and polyadenylation specificity factor complex"	"11.978"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"11.572"
"GO:0071541"	"eukaryotic translation initiation factor 3 complex, eIF3m"	"11.4"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"11.391"
"GO:0016020"	"membrane"	"11.322"
"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"11.27"
"GO:0034774"	"secretory granule lumen"	"11.09"
"GO:0019774"	"proteasome core complex, beta-subunit complex"	"11.038"
"GO:0071065"	"alpha9-beta1 integrin-vascular cell adhesion molecule-1 complex"	"11.034"
