"GO.ID"	"GO.Term"	"zscore"
"GO:0071013"	"catalytic step 2 spliceosome"	"20.502"
"GO:0000502"	"proteasome complex"	"18.612"
"GO:1990904"	"ribonucleoprotein complex"	"18.026"
"GO:0005832"	"chaperonin-containing T-complex"	"17.863"
"GO:0019773"	"proteasome core complex, alpha-subunit complex"	"17.305"
"GO:0002199"	"zona pellucida receptor complex"	"16.744"
"GO:0034709"	"methylosome"	"16.692"
"GO:0042555"	"MCM complex"	"16.293"
"GO:0034715"	"pICln-Sm protein complex"	"15.795"
"GO:0005681"	"spliceosomal complex"	"15.633"
"GO:0005687"	"U4 snRNP"	"15.49"
"GO:0005654"	"nucleoplasm"	"15.132"
"GO:0005686"	"U2 snRNP"	"14.518"
"GO:0030532"	"small nuclear ribonucleoprotein complex"	"14.475"
"GO:0031428"	"box C/D snoRNP complex"	"14.404"
"GO:0005839"	"proteasome core complex"	"14.313"
"GO:0097124"	"cyclin A2-CDK2 complex"	"14.248"
"GO:0022624"	"proteasome accessory complex"	"13.974"
"GO:0005685"	"U1 snRNP"	"13.439"
"GO:0005689"	"U12-type spliceosomal complex"	"13.081"
"GO:0016281"	"eukaryotic translation initiation factor 4F complex"	"12.192"
"GO:0016020"	"membrane"	"12.185"
"GO:0005682"	"U5 snRNP"	"12.032"
"GO:0034518"	"RNA cap binding complex"	"11.526"
"GO:0005846"	"nuclear cap binding complex"	"11.508"
"GO:0005634"	"nucleus"	"11.495"
"GO:0017101"	"aminoacyl-tRNA synthetase multienzyme complex"	"11.14"
"GO:0005829"	"cytosol"	"10.934"
"GO:0008541"	"proteasome regulatory particle, lid subcomplex"	"10.87"
"GO:0031597"	"cytosolic proteasome complex"	"10.775"
"GO:0005697"	"telomerase holoenzyme complex"	"10.664"
"GO:0018444"	"translation release factor complex"	"10.552"
"GO:0070062"	"extracellular exosome"	"10.483"
"GO:0044207"	"translation initiation ternary complex"	"10.435"
"GO:0000784"	"nuclear chromosome, telomeric region"	"10.394"
"GO:0033597"	"mitotic checkpoint complex"	"10.377"
"GO:1990298"	"bub1-bub3 complex"	"10.377"
"GO:0005971"	"ribonucleoside-diphosphate reductase complex"	"10.104"
"GO:0098577"	"inactive sex chromosome"	"10.104"
"GO:0098892"	"extrinsic component of postsynaptic specialization membrane"	"10.104"
"GO:0097452"	"GAIT complex"	"9.77"
"GO:0043626"	"PCNA complex"	"9.754"
"GO:0005838"	"proteasome regulatory particle"	"9.751"
"GO:0033290"	"eukaryotic 48S preinitiation complex"	"9.638"
"GO:1990917"	"ooplasm"	"9.615"
"GO:0071159"	"NF-kappaB complex"	"9.525"
"GO:0009295"	"nucleoid"	"9.396"
"GO:0034719"	"SMN-Sm protein complex"	"9.391"
"GO:0071005"	"U2-type precatalytic spliceosome"	"9.367"
"GO:0005852"	"eukaryotic translation initiation factor 3 complex"	"9.207"
"GO:0015030"	"Cajal body"	"8.907"
"GO:0031429"	"box H/ACA snoRNP complex"	"8.851"
"GO:1904813"	"ficolin-1-rich granule lumen"	"8.79"
"GO:0005850"	"eukaryotic translation initiation factor 2 complex"	"8.754"
"GO:0005730"	"nucleolus"	"8.643"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"8.563"
"GO:0035061"	"interchromatin granule"	"8.461"
"GO:1990726"	"Lsm1-7-Pat1 complex"	"8.436"
"GO:0005845"	"mRNA cap binding complex"	"8.164"
"GO:0043209"	"myelin sheath"	"8.066"
"GO:0005844"	"polysome"	"8.027"
"GO:0005720"	"nuclear heterochromatin"	"8.012"
"GO:0070937"	"CRD-mediated mRNA stability complex"	"7.924"
"GO:0036464"	"cytoplasmic ribonucleoprotein granule"	"7.871"
"GO:0005684"	"U2-type spliceosomal complex"	"7.721"
"GO:0005663"	"DNA replication factor C complex"	"7.698"
"GO:0005719"	"nuclear euchromatin"	"7.444"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"7.368"
"GO:0005683"	"U7 snRNP"	"7.309"
"GO:0034774"	"secretory granule lumen"	"7.289"
"GO:0071004"	"U2-type prespliceosome"	"7.267"
"GO:0005690"	"U4atac snRNP"	"7.072"
"GO:0043657"	"host cell"	"7.067"
"GO:0097135"	"cyclin E2-CDK2 complex"	"7.036"
"GO:0034515"	"proteasome storage granule"	"6.947"
"GO:0070557"	"PCNA-p21 complex"	"6.947"
"GO:0097123"	"cyclin A1-CDK2 complex"	"6.929"
"GO:0034751"	"aryl hydrocarbon receptor complex"	"6.912"
"GO:0022625"	"cytosolic large ribosomal subunit"	"6.899"
"GO:0071541"	"eukaryotic translation initiation factor 3 complex, eIF3m"	"6.865"
"GO:0000806"	"Y chromosome"	"6.861"
"GO:0010494"	"cytoplasmic stress granule"	"6.809"
"GO:0071920"	"cleavage body"	"6.795"
"GO:0000939"	"condensed chromosome inner kinetochore"	"6.778"
"GO:0042565"	"RNA nuclear export complex"	"6.778"
"GO:0097134"	"cyclin E1-CDK2 complex"	"6.746"
"GO:1990913"	"sperm head plasma membrane"	"6.746"
"GO:0046930"	"pore complex"	"6.737"
"GO:0043614"	"multi-eIF complex"	"6.73"
"GO:0022627"	"cytosolic small ribosomal subunit"	"6.72"
"GO:0031261"	"DNA replication preinitiation complex"	"6.698"
"GO:0000785"	"chromatin"	"6.688"
"GO:0016363"	"nuclear matrix"	"6.609"
"GO:0016282"	"eukaryotic 43S preinitiation complex"	"6.601"
"GO:0005688"	"U6 snRNP"	"6.598"
"GO:0005732"	"small nucleolar ribonucleoprotein complex"	"6.376"
"GO:0001651"	"dense fibrillar component"	"6.363"
"GO:0005664"	"nuclear origin of replication recognition complex"	"6.216"
"GO:0044297"	"cell body"	"6.216"
"GO:0000243"	"commitment complex"	"6.185"
"GO:0005737"	"cytoplasm"	"5.979"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"5.728"
"GO:0097451"	"glial limiting end-foot"	"5.725"
"GO:0032991"	"macromolecular complex"	"5.692"
"GO:0071942"	"XPC complex"	"5.518"
"GO:1990498"	"mitotic spindle microtubule"	"5.518"
"GO:0043564"	"Ku70:Ku80 complex"	"5.509"
