"GO.ID"	"GO.Term"	"zscore"
"GO:0000398"	"mRNA splicing, via spliceosome"	"20.325"
"GO:1904874"	"positive regulation of telomerase RNA localization to Cajal body"	"19.603"
"GO:0006413"	"translational initiation"	"19.538"
"GO:1904871"	"positive regulation of protein localization to Cajal body"	"18.901"
"GO:1904851"	"positive regulation of establishment of protein localization to telomere"	"18.068"
"GO:1900363"	"regulation of mRNA polyadenylation"	"16.992"
"GO:0006405"	"RNA export from nucleus"	"14.648"
"GO:0000184"	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"	"14.424"
"GO:0008334"	"histone mRNA metabolic process"	"14.119"
"GO:0016070"	"RNA metabolic process"	"13.969"
"GO:1905663"	NA	"13.935"
"GO:0006409"	"tRNA export from nucleus"	"13.917"
"GO:0010499"	"proteasomal ubiquitin-independent protein catabolic process"	"13.605"
"GO:0000082"	"G1/S transition of mitotic cell cycle"	"13.175"
"GO:0090666"	"scaRNA localization to Cajal body"	"13.029"
"GO:0006260"	"DNA replication"	"12.834"
"GO:0006270"	"DNA replication initiation"	"12.436"
"GO:0006412"	"translation"	"12.335"
"GO:0008380"	"RNA splicing"	"12.157"
"GO:0000055"	"ribosomal large subunit export from nucleus"	"11.941"
"GO:0006268"	"DNA unwinding involved in DNA replication"	"11.856"
"GO:0016032"	"viral process"	"11.799"
"GO:0000056"	"ribosomal small subunit export from nucleus"	"11.781"
"GO:0010498"	"proteasomal protein catabolic process"	"11.437"
"GO:0032212"	"positive regulation of telomere maintenance via telomerase"	"11.404"
"GO:0031124"	"mRNA 3'-end processing"	"11.381"
"GO:0000245"	"spliceosomal complex assembly"	"11.335"
"GO:0045292"	"mRNA cis splicing, via spliceosome"	"11.248"
"GO:0071353"	"cellular response to interleukin-4"	"11.026"
"GO:0000054"	"ribosomal subunit export from nucleus"	"10.735"
"GO:0016579"	"protein deubiquitination"	"10.719"
"GO:0006614"	"SRP-dependent cotranslational protein targeting to membrane"	"10.682"
"GO:0071166"	"ribonucleoprotein complex localization"	"10.674"
"GO:0048025"	"negative regulation of mRNA splicing, via spliceosome"	"10.573"
"GO:0002184"	"cytoplasmic translational termination"	"10.552"
"GO:0006430"	"lysyl-tRNA aminoacylation"	"10.377"
"GO:0044843"	"cell cycle G1/S phase transition"	"10.265"
"GO:0051170"	"nuclear import"	"10.235"
"GO:0033979"	"box H/ACA snoRNA metabolic process"	"10.104"
"GO:1902889"	"protein localization to spindle microtubule"	"10.104"
"GO:1990280"	"RNA localization to chromatin"	"10.104"
"GO:0006457"	"protein folding"	"10.102"
"GO:1903632"	"positive regulation of aminoacyl-tRNA ligase activity"	"10.051"
"GO:0032263"	"GMP salvage"	"10"
"GO:0046100"	"hypoxanthine metabolic process"	"10"
"GO:1905775"	NA	"10"
"GO:0060699"	"regulation of endoribonuclease activity"	"9.949"
"GO:0060735"	"regulation of eIF2 alpha phosphorylation by dsRNA"	"9.949"
"GO:1902629"	"regulation of mRNA stability involved in cellular response to UV"	"9.949"
"GO:0032298"	"positive regulation of DNA-dependent DNA replication initiation"	"9.899"
"GO:0042176"	"regulation of protein catabolic process"	"9.896"
"GO:0032077"	"positive regulation of deoxyribonuclease activity"	"9.754"
"GO:0048569"	"post-embryonic animal organ development"	"9.754"
"GO:1904401"	"cellular response to Thyroid stimulating hormone"	"9.754"
"GO:0019061"	"uncoating of virus"	"9.707"
"GO:0070869"	"heterochromatin assembly involved in chromatin silencing"	"9.707"
"GO:0002368"	"B cell cytokine production"	"9.615"
"GO:0002842"	"positive regulation of T cell mediated immune response to tumor cell"	"9.615"
"GO:0048291"	"isotype switching to IgG isotypes"	"9.615"
"GO:1901389"	"negative regulation of transforming growth factor beta activation"	"9.615"
"GO:1905913"	NA	"9.615"
"GO:0051973"	"positive regulation of telomerase activity"	"9.595"
"GO:0009245"	"lipid A biosynthetic process"	"9.57"
