"GO.ID"	"GO.Term"	"Z-score"
"GO:0031295"	"T cell costimulation"	"11.377"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"11.35"
"GO:0007411"	"axon guidance"	"10.766"
"GO:0038128"	"ERBB2 signaling pathway"	"10.67"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"10.282"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"9.854"
"GO:0050852"	"T cell receptor signaling pathway"	"9.834"
"GO:0038028"	"insulin receptor signaling pathway via phosphatidylinositol 3-kinase"	"8.91"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"8.887"
"GO:1901522"	"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus"	"8.786"
"GO:0048013"	"ephrin receptor signaling pathway"	"8.772"
"GO:0007165"	"signal transduction"	"8.734"
"GO:0030168"	"platelet activation"	"8.72"
"GO:0003130"	"BMP signaling pathway involved in heart induction"	"8.517"
"GO:0052697"	"xenobiotic glucuronidation"	"8.516"
"GO:0048239"	"negative regulation of DNA recombination at telomere"	"8.461"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"8.441"
"GO:0051042"	"negative regulation of calcium-independent cell-cell adhesion"	"8.417"
"GO:0060804"	"positive regulation of Wnt signaling pathway by BMP signaling pathway"	"8.417"
"GO:0072156"	"distal tubule morphogenesis"	"8.395"
"GO:0072365"	"regulation of cellular ketone metabolic process by negative regulation of transcription from RNA polymerase II promoter"	"8.375"
"GO:0060389"	"pathway-restricted SMAD protein phosphorylation"	"8.324"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"8.26"
"GO:0038096"	"Fc-gamma receptor signaling pathway involved in phagocytosis"	"8.206"
"GO:0052695"	"cellular glucuronidation"	"8.075"
"GO:0010718"	"positive regulation of epithelial to mesenchymal transition"	"7.887"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"7.882"
"GO:0045892"	"negative regulation of transcription, DNA-templated"	"7.72"
"GO:0050801"	"ion homeostasis"	"7.568"
"GO:0048822"	"enucleate erythrocyte development"	"7.555"
"GO:0030049"	"muscle filament sliding"	"7.476"
"GO:0052696"	"flavonoid glucuronidation"	"7.449"
"GO:0001657"	"ureteric bud development"	"7.396"
"GO:0030509"	"BMP signaling pathway"	"7.321"
"GO:0006790"	"sulfur compound metabolic process"	"7.316"
"GO:0072138"	"mesenchymal cell proliferation involved in ureteric bud development"	"7.31"
"GO:0000165"	"MAPK cascade"	"7.193"
"GO:0043491"	"protein kinase B signaling"	"7.133"
"GO:0030501"	"positive regulation of bone mineralization"	"7.129"
"GO:0042340"	"keratan sulfate catabolic process"	"7.033"
"GO:0060048"	"cardiac muscle contraction"	"7.024"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"7.003"
"GO:0051091"	"positive regulation of sequence-specific DNA binding transcription factor activity"	"6.975"
"GO:0050731"	"positive regulation of peptidyl-tyrosine phosphorylation"	"6.966"
"GO:0070198"	"protein localization to chromosome, telomeric region"	"6.943"
"GO:0044029"	"hypomethylation of CpG island"	"6.928"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"6.917"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"6.901"
"GO:2001275"	"positive regulation of glucose import in response to insulin stimulus"	"6.842"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"6.823"
"GO:0050427"	"3'-phosphoadenosine 5'-phosphosulfate metabolic process"	"6.807"
"GO:0071560"	"cellular response to transforming growth factor beta stimulus"	"6.783"
"GO:0032214"	"negative regulation of telomere maintenance via semi-conservative replication"	"6.778"
"GO:1905778"	NA	"6.778"
"GO:1905839"	NA	"6.778"
"GO:0014065"	"phosphatidylinositol 3-kinase signaling"	"6.733"
"GO:0035630"	"bone mineralization involved in bone maturation"	"6.696"
"GO:0032205"	"negative regulation of telomere maintenance"	"6.635"
"GO:0070555"	"response to interleukin-1"	"6.627"
"GO:0070294"	"renal sodium ion absorption"	"6.617"
"GO:0003406"	"retinal pigment epithelium development"	"6.567"
"GO:0050900"	"leukocyte migration"	"6.554"
"GO:0030521"	"androgen receptor signaling pathway"	"6.52"
"GO:1902811"	"positive regulation of skeletal muscle fiber differentiation"	"6.507"
"GO:1905870"	NA	"6.507"
"GO:0030166"	"proteoglycan biosynthetic process"	"6.493"
"GO:0031109"	"microtubule polymerization or depolymerization"	"6.382"
"GO:0035860"	"glial cell-derived neurotrophic factor receptor signaling pathway"	"6.351"
"GO:0016477"	"cell migration"	"6.304"
"GO:0002223"	"stimulatory C-type lectin receptor signaling pathway"	"6.286"
"GO:0003029"	"detection of hypoxic conditions in blood by carotid body chemoreceptor signaling"	"6.242"
"GO:0030335"	"positive regulation of cell migration"	"6.241"
"GO:0055010"	"ventricular cardiac muscle tissue morphogenesis"	"6.226"
"GO:1903799"	"negative regulation of production of miRNAs involved in gene silencing by miRNA"	"6.22"
"GO:0006468"	"protein phosphorylation"	"6.2"
"GO:0048010"	"vascular endothelial growth factor receptor signaling pathway"	"6.195"
"GO:0032148"	"activation of protein kinase B activity"	"6.144"
"GO:0060485"	"mesenchyme development"	"6.119"
"GO:0003308"	"negative regulation of Wnt signaling pathway involved in heart development"	"6.117"
"GO:0061024"	"membrane organization"	"6.104"
"GO:0010748"	"negative regulation of plasma membrane long-chain fatty acid transport"	"6.084"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"6.075"
"GO:0017015"	"regulation of transforming growth factor beta receptor signaling pathway"	"6.017"
"GO:0045932"	"negative regulation of muscle contraction"	"5.984"
"GO:0031848"	"protection from non-homologous end joining at telomere"	"5.955"
"GO:0051923"	"sulfation"	"5.934"
"GO:0016051"	"carbohydrate biosynthetic process"	"5.925"
"GO:0009880"	"embryonic pattern specification"	"5.921"
"GO:0016242"	"negative regulation of macroautophagy"	"5.912"
"GO:0018146"	"keratan sulfate biosynthetic process"	"5.907"
"GO:0042482"	"positive regulation of odontogenesis"	"5.899"
"GO:1904792"	"positive regulation of telosome assembly"	"5.898"
"GO:1904850"	"negative regulation of establishment of protein localization to telomere"	"5.898"
"GO:1904911"	"negative regulation of establishment of RNA localization to telomere"	"5.898"
"GO:1904914"	"negative regulation of establishment of macromolecular complex localization to telomere"	"5.898"
"GO:0048009"	"insulin-like growth factor receptor signaling pathway"	"5.896"
"GO:0010907"	"positive regulation of glucose metabolic process"	"5.884"
"GO:0030154"	"cell differentiation"	"5.877"
"GO:0032916"	"positive regulation of transforming growth factor beta3 production"	"5.873"
"GO:0050794"	"regulation of cellular process"	"5.868"
"GO:0097114"	"NMDA glutamate receptor clustering"	"5.867"
"GO:0030199"	"collagen fibril organization"	"5.858"
"GO:1902083"	"negative regulation of peptidyl-cysteine S-nitrosylation"	"5.826"
"GO:0033628"	"regulation of cell adhesion mediated by integrin"	"5.825"
"GO:0001666"	"response to hypoxia"	"5.824"
"GO:1903243"	"negative regulation of cardiac muscle hypertrophy in response to stress"	"5.818"
"GO:0009887"	"animal organ morphogenesis"	"5.803"
"GO:0045669"	"positive regulation of osteoblast differentiation"	"5.778"
"GO:0009441"	"glycolate metabolic process"	"5.764"
"GO:0014896"	"muscle hypertrophy"	"5.764"
"GO:0060283"	"negative regulation of oocyte development"	"5.764"
"GO:1904075"	"positive regulation of trophectodermal cell proliferation"	"5.764"
"GO:0051089"	"constitutive protein ectodomain proteolysis"	"5.754"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"5.751"
"GO:0000122"	"negative regulation of transcription from RNA polymerase II promoter"	"5.749"
"GO:1902895"	"positive regulation of pri-miRNA transcription from RNA polymerase II promoter"	"5.744"
"GO:1903382"	"negative regulation of endoplasmic reticulum stress-induced neuron intrinsic apoptotic signaling pathway"	"5.727"
"GO:0051496"	"positive regulation of stress fiber assembly"	"5.726"
"GO:1901652"	"response to peptide"	"5.716"
"GO:2001237"	"negative regulation of extrinsic apoptotic signaling pathway"	"5.712"
"GO:0097021"	"lymphocyte migration into lymphoid organs"	"5.705"
"GO:0006306"	"DNA methylation"	"5.701"
"GO:0030514"	"negative regulation of BMP signaling pathway"	"5.701"
"GO:0061146"	"Peyer's patch morphogenesis"	"5.7"
"GO:0071222"	"cellular response to lipopolysaccharide"	"5.7"
"GO:0042981"	"regulation of apoptotic process"	"5.691"
"GO:0097117"	"guanylate kinase-associated protein clustering"	"5.686"
"GO:0000289"	"nuclear-transcribed mRNA poly(A) tail shortening"	"5.646"
"GO:0060128"	"corticotropin hormone secreting cell differentiation"	"5.64"
"GO:0003223"	"ventricular compact myocardium morphogenesis"	"5.616"
"GO:1904837"	"beta-catenin-TCF complex assembly"	"5.614"
"GO:0043410"	"positive regulation of MAPK cascade"	"5.583"
"GO:0043457"	"regulation of cellular respiration"	"5.56"
"GO:0038129"	"ERBB3 signaling pathway"	"5.554"
"GO:0032801"	"receptor catabolic process"	"5.539"
"GO:0031065"	"positive regulation of histone deacetylation"	"5.538"
"GO:0033138"	"positive regulation of peptidyl-serine phosphorylation"	"5.538"
"GO:0048145"	"regulation of fibroblast proliferation"	"5.534"
"GO:0002154"	"thyroid hormone mediated signaling pathway"	"5.519"
"GO:0003222"	"ventricular trabecula myocardium morphogenesis"	"5.519"
"GO:0060317"	"cardiac epithelial to mesenchymal transition"	"5.516"
"GO:0002088"	"lens development in camera-type eye"	"5.513"
"GO:0001756"	"somitogenesis"	"5.494"
"GO:0007183"	"SMAD protein complex assembly"	"5.492"
"GO:2001236"	"regulation of extrinsic apoptotic signaling pathway"	"5.48"
"GO:0042104"	"positive regulation of activated T cell proliferation"	"5.468"
"GO:0007181"	"transforming growth factor beta receptor complex assembly"	"5.467"
"GO:1901676"	"positive regulation of histone H3-K27 acetylation"	"5.411"
"GO:0001501"	"skeletal system development"	"5.409"
"GO:0061820"	NA	"5.388"
"GO:1902961"	"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process"	"5.387"
"GO:0010288"	"response to lead ion"	"5.378"
"GO:0031293"	"membrane protein intracellular domain proteolysis"	"5.361"
"GO:0035855"	"megakaryocyte development"	"5.352"
"GO:0098971"	"anterograde dendritic transport of neurotransmitter receptor complex"	"5.351"
"GO:0010877"	"lipid transport involved in lipid storage"	"5.35"
"GO:0032462"	"regulation of protein homooligomerization"	"5.35"
"GO:0051651"	"maintenance of location in cell"	"5.35"
"GO:1901628"	"positive regulation of postsynaptic membrane organization"	"5.35"
"GO:1901630"	"negative regulation of presynaptic membrane organization"	"5.35"
"GO:1903002"	"positive regulation of lipid transport across blood brain barrier"	"5.35"
"GO:1905855"	NA	"5.35"
"GO:1905860"	NA	"5.35"
"GO:1905890"	NA	"5.35"
