"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0070187"	"telosome"	"10.668"	"17"	"2.04"	"1.402"
"GO:0000783"	"nuclear telomere cap complex"	"9.483"	"21"	"3.517"	"1.844"
"GO:0005943"	"phosphatidylinositol 3-kinase complex, class IA"	"8.275"	"10"	"1.186"	"1.065"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"8.258"	"19"	"3.78"	"1.843"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"7.307"	"37"	"12.222"	"3.391"
"GO:0005667"	"transcription factor complex"	"7.288"	"113"	"56.165"	"7.798"
"GO:0034993"	"LINC complex"	"7.189"	"8"	"0.811"	"0.931"
"GO:0030669"	"clathrin-coated endocytic vesicle membrane"	"7.055"	"30"	"9.055"	"2.969"
"GO:0030665"	"clathrin-coated vesicle membrane"	"7.031"	"41"	"13.915"	"3.852"
"GO:0043235"	"receptor complex"	"6.906"	"82"	"39.54"	"6.149"
"GO:0062023"	NA	"6.89"	"52"	"19.203"	"4.76"
"GO:0042613"	"MHC class II protein complex"	"6.75"	"12"	"2.112"	"1.465"
"GO:0030018"	"Z disc"	"6.658"	"52"	"21.986"	"4.508"
"GO:1990907"	"beta-catenin-TCF complex"	"6.566"	"13"	"2.478"	"1.603"
"GO:0005911"	"cell-cell junction"	"6.517"	"77"	"37.718"	"6.027"
"GO:0071141"	"SMAD protein complex"	"6.304"	"17"	"4.083"	"2.049"
"GO:0016010"	"dystrophin-associated glycoprotein complex"	"6.239"	"11"	"2.147"	"1.419"
"GO:0030014"	"CCR4-NOT complex"	"6.238"	"13"	"2.711"	"1.649"
"GO:0005788"	"endoplasmic reticulum lumen"	"6.219"	"82"	"41.872"	"6.453"
"GO:0005886"	"plasma membrane"	"5.98"	"747"	"618.444"	"21.497"
"GO:0000118"	"histone deacetylase complex"	"5.84"	"28"	"9.898"	"3.1"
"GO:0032993"	"protein-DNA complex"	"5.779"	"42"	"17.359"	"4.264"
"GO:0099091"	NA	"5.734"	"10"	"1.991"	"1.397"
"GO:0031012"	"extracellular matrix"	"5.733"	"52"	"22.621"	"5.124"
"GO:0016592"	"mediator complex"	"5.648"	"23"	"7.278"	"2.784"
"GO:0005885"	"Arp2/3 protein complex"	"5.642"	"17"	"4.691"	"2.182"
"GO:0016013"	"syntrophin complex"	"5.596"	"6"	"0.404"	"0.638"
"GO:0097512"	"cardiac myofibril"	"5.555"	"7"	"1.106"	"1.061"
"GO:0042105"	"alpha-beta T cell receptor complex"	"5.528"	"7"	"1.208"	"1.048"
"GO:0031430"	"M band"	"5.383"	"20"	"6.331"	"2.539"
"GO:0005856"	"cytoskeleton"	"5.235"	"102"	"61.769"	"7.685"
"GO:0005861"	"troponin complex"	"5.128"	"6"	"0.872"	"0.931"
"GO:0071556"	"integral component of lumenal side of endoplasmic reticulum membrane"	"5.079"	"15"	"4.407"	"2.086"
"GO:0032587"	"ruffle membrane"	"5.022"	"50"	"25.331"	"4.912"
"GO:0005796"	"Golgi lumen"	"4.996"	"37"	"16.692"	"4.065"
"GO:0005737"	"cytoplasm"	"4.99"	"1116"	"924.684"	"38.339"
"GO:0005862"	"muscle thin filament tropomyosin"	"4.941"	"6"	"0.984"	"1.015"
"GO:0031093"	"platelet alpha granule lumen"	"4.834"	"39"	"18.357"	"4.27"
"GO:0070369"	"beta-catenin-TCF7L2 complex"	"4.786"	"8"	"1.672"	"1.322"
"GO:0030658"	"transport vesicle membrane"	"4.776"	"14"	"4.207"	"2.05"
"GO:0045121"	"membrane raft"	"4.771"	"98"	"59.613"	"8.046"
"GO:0005905"	"clathrin-coated pit"	"4.693"	"45"	"21.945"	"4.913"
"GO:0000800"	"lateral element"	"4.647"	"13"	"3.885"	"1.962"
"GO:0030870"	"Mre11 complex"	"4.627"	"8"	"1.78"	"1.344"
"GO:0031410"	"cytoplasmic vesicle"	"4.583"	"66"	"37.704"	"6.174"
"GO:0098978"	"glutamatergic synapse"	"4.454"	"135"	"88.042"	"10.542"
"GO:0031143"	"pseudopodium"	"4.453"	"19"	"7.316"	"2.624"
"GO:0016581"	"NuRD complex"	"4.375"	"21"	"8.164"	"2.934"
"GO:0000421"	"autophagosome membrane"	"4.317"	"21"	"8.419"	"2.914"
"GO:0032839"	"dendrite cytoplasm"	"4.306"	"26"	"11.199"	"3.437"
"GO:0043005"	"neuron projection"	"4.297"	"80"	"50.834"	"6.788"
"GO:0035253"	"ciliary rootlet"	"4.264"	"20"	"7.976"	"2.82"
"GO:0030122"	"AP-2 adaptor complex"	"4.245"	"19"	"7.238"	"2.771"
"GO:0043197"	"dendritic spine"	"4.221"	"65"	"37.881"	"6.424"
"GO:0000801"	"central element"	"4.201"	"5"	"0.799"	"0.882"
"GO:1990578"	"perinuclear endoplasmic reticulum membrane"	"4.181"	"5"	"0.819"	"0.868"
"GO:0009897"	"external side of plasma membrane"	"4.18"	"59"	"33.463"	"6.109"
"GO:0035525"	"NF-kappaB p50/p65 complex"	"4.169"	"5"	"0.831"	"0.936"
"GO:0043025"	"neuronal cell body"	"4.16"	"123"	"83.507"	"9.495"
"GO:0005640"	"nuclear outer membrane"	"4.159"	"11"	"3.383"	"1.831"
"GO:0016514"	"SWI/SNF complex"	"4.156"	"15"	"5.308"	"2.332"
"GO:0000127"	"transcription factor TFIIIC complex"	"4.139"	"5"	"0.861"	"0.968"
"GO:0005638"	"lamin filament"	"4.067"	"8"	"2.025"	"1.469"
"GO:0071564"	"npBAF complex"	"4.056"	"12"	"3.905"	"1.996"
"GO:0030015"	"CCR4-NOT core complex"	"4.033"	"5"	"0.967"	"0.98"
"GO:0000785"	"chromatin"	"3.981"	"61"	"35.649"	"6.368"
"GO:0071565"	"nBAF complex"	"3.954"	"12"	"4.012"	"2.02"
"GO:0005637"	"nuclear inner membrane"	"3.949"	"16"	"6.165"	"2.49"
"GO:0044754"	"autolysosome"	"3.939"	"13"	"4.565"	"2.142"
"GO:0043231"	"intracellular membrane-bounded organelle"	"3.902"	"146"	"107.014"	"9.992"
"GO:0017053"	"transcriptional repressor complex"	"3.899"	"33"	"16.939"	"4.119"
"GO:0044309"	"neuron spine"	"3.876"	"8"	"2.256"	"1.482"
"GO:0070022"	"transforming growth factor beta receptor homodimeric complex"	"3.714"	"5"	"1.11"	"1.047"
