"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.769"	"65"	"19.203"	"4.253"
"GO:0008146"	"sulfotransferase activity"	"10.066"	"20"	"2.606"	"1.728"
"GO:0005005"	"transmembrane-ephrin receptor activity"	"9.827"	"16"	"1.971"	"1.428"
"GO:0005158"	"insulin receptor binding"	"9.197"	"27"	"5.537"	"2.334"
"GO:0046875"	"ephrin receptor binding"	"9.116"	"41"	"10.94"	"3.297"
"GO:0001784"	"phosphotyrosine binding"	"8.945"	"52"	"15.857"	"4.041"
"GO:0030021"	"extracellular matrix structural constituent conferring compression resistance"	"8.738"	"10"	"1.054"	"1.024"
"GO:0016922"	"ligand-dependent nuclear receptor binding"	"8.659"	"21"	"4.009"	"1.962"
"GO:0008194"	"UDP-glycosyltransferase activity"	"8.627"	"14"	"1.777"	"1.417"
"GO:0004713"	"protein tyrosine kinase activity"	"8.234"	"84"	"36.665"	"5.749"
"GO:0004062"	"aryl sulfotransferase activity"	"8.066"	"11"	"1.284"	"1.204"
"GO:0046332"	"SMAD binding"	"8.002"	"44"	"14.693"	"3.662"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"7.93"	"36"	"10.505"	"3.215"
"GO:0043560"	"insulin receptor substrate binding"	"7.757"	"24"	"5.536"	"2.38"
"GO:0017124"	"SH3 domain binding"	"7.343"	"56"	"21.888"	"4.645"
"GO:0005070"	"SH3/SH2 adaptor activity"	"7.298"	"36"	"11.361"	"3.376"
"GO:0005160"	"transforming growth factor beta receptor binding"	"7.292"	"23"	"5.464"	"2.405"
"GO:0042802"	"identical protein binding"	"7.015"	"417"	"272.42"	"20.611"
"GO:0071532"	"ankyrin repeat binding"	"7.008"	"11"	"1.717"	"1.325"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"7.005"	"173"	"103.382"	"9.939"
"GO:0015020"	"glucuronosyltransferase activity"	"6.865"	"12"	"1.929"	"1.467"
"GO:0070411"	"I-SMAD binding"	"6.847"	"20"	"4.968"	"2.195"
"GO:0003712"	"transcription cofactor activity"	"6.841"	"47"	"17.805"	"4.267"
"GO:0044325"	"ion channel binding"	"6.787"	"82"	"38.476"	"6.413"
"GO:0005154"	"epidermal growth factor receptor binding"	"6.728"	"26"	"7.943"	"2.684"
"GO:0052812"	"phosphatidylinositol-3,4-bisphosphate 5-kinase activity"	"6.687"	"7"	"0.313"	"0.56"
