"GO.ID"	"GO.Term"	"Z-score"
"GO:0042738"	"exogenous drug catabolic process"	"47.245"
"GO:0006082"	"organic acid metabolic process"	"44.93"
"GO:0019373"	"epoxygenase P450 pathway"	"44.464"
"GO:0055114"	"oxidation-reduction process"	"43.907"
"GO:0016125"	"sterol metabolic process"	"42.493"
"GO:0006805"	"xenobiotic metabolic process"	"40.364"
"GO:0008202"	"steroid metabolic process"	"33.235"
"GO:0070989"	"oxidative demethylation"	"32.213"
"GO:0017144"	"drug metabolic process"	"31.884"
"GO:0042737"	"drug catabolic process"	"31.833"
"GO:0016098"	"monoterpenoid metabolic process"	"30.499"
"GO:0097267"	"omega-hydroxylase P450 pathway"	"29.351"
"GO:0046483"	"heterocycle metabolic process"	"28.391"
"GO:0002933"	"lipid hydroxylation"	"26.689"
"GO:0009822"	"alkaloid catabolic process"	"26.524"
"GO:0006690"	"icosanoid metabolic process"	"21.617"
"GO:0006766"	"vitamin metabolic process"	"21.552"
"GO:0009804"	"coumarin metabolic process"	"21.441"
"GO:0036378"	"calcitriol biosynthetic process from calciol"	"21.377"
"GO:1901687"	"glutathione derivative biosynthetic process"	"20.968"
"GO:0006704"	"glucocorticoid biosynthetic process"	"20.215"
"GO:0042759"	"long-chain fatty acid biosynthetic process"	"20.053"
"GO:0006699"	"bile acid biosynthetic process"	"19.608"
"GO:0036101"	"leukotriene B4 catabolic process"	"19.529"
"GO:0009820"	"alkaloid metabolic process"	"18.34"
"GO:0034653"	"retinoic acid catabolic process"	"18.018"
"GO:0006706"	"steroid catabolic process"	"17.992"
"GO:0042359"	"vitamin D metabolic process"	"17.165"
"GO:0032787"	"monocarboxylic acid metabolic process"	"16.576"
"GO:0006986"	"response to unfolded protein"	"16.403"
"GO:0042376"	"phylloquinone catabolic process"	"16.331"
"GO:0042361"	"menaquinone catabolic process"	"16.16"
"GO:0042377"	"vitamin K catabolic process"	"16.16"
"GO:0006749"	"glutathione metabolic process"	"15.967"
"GO:0003095"	"pressure natriuresis"	"15.926"
"GO:0006705"	"mineralocorticoid biosynthetic process"	"15.264"
"GO:0042360"	"vitamin E metabolic process"	"15.155"
"GO:0042026"	"protein refolding"	"15.086"
"GO:0043312"	"neutrophil degranulation"	"14.6"
"GO:0006707"	"cholesterol catabolic process"	"14.376"
"GO:0032342"	"aldosterone biosynthetic process"	"14.123"
"GO:0034651"	"cortisol biosynthetic process"	"14.123"
"GO:0046466"	"membrane lipid catabolic process"	"14.103"
"GO:0046226"	"coumarin catabolic process"	"13.927"
"GO:0090350"	"negative regulation of cellular organofluorine metabolic process"	"13.76"
"GO:0019369"	"arachidonic acid metabolic process"	"13.01"
"GO:0006700"	"C21-steroid hormone biosynthetic process"	"12.939"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"12.779"
"GO:0044597"	"daunorubicin metabolic process"	"12.725"
"GO:0044598"	"doxorubicin metabolic process"	"12.725"
"GO:0022900"	"electron transport chain"	"12.418"
"GO:0006629"	"lipid metabolic process"	"12.372"
"GO:0042574"	"retinal metabolic process"	"12.25"
"GO:0009403"	"toxin biosynthetic process"	"12.164"
"GO:0071615"	"oxidative deethylation"	"12.164"
"GO:0042632"	"cholesterol homeostasis"	"12.107"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"12.063"
"GO:0070988"	"demethylation"	"12.049"
"GO:0006778"	"porphyrin-containing compound metabolic process"	"11.922"
"GO:0006099"	"tricarboxylic acid cycle"	"11.92"
"GO:0015706"	"nitrate transport"	"11.904"
"GO:0006694"	"steroid biosynthetic process"	"11.741"
"GO:0098869"	"cellular oxidant detoxification"	"11.64"
"GO:0061621"	"canonical glycolysis"	"11.54"
"GO:0055078"	"sodium ion homeostasis"	"11.537"
"GO:0034620"	"cellular response to unfolded protein"	"11.523"
"GO:0010164"	"response to cesium ion"	"11.52"
"GO:0019627"	"urea metabolic process"	"11.492"
"GO:0043603"	"cellular amide metabolic process"	"11.492"
"GO:0032305"	"positive regulation of icosanoid secretion"	"11.491"
"GO:0043390"	"aflatoxin B1 metabolic process"	"11.374"
"GO:0001523"	"retinoid metabolic process"	"11.348"
"GO:0042448"	"progesterone metabolic process"	"11.223"
"GO:0006457"	"protein folding"	"11.218"
"GO:0033076"	"isoquinoline alkaloid metabolic process"	"11.184"
"GO:0006693"	"prostaglandin metabolic process"	"11.181"
"GO:0034605"	"cellular response to heat"	"11.173"
"GO:0016116"	"carotenoid metabolic process"	"11.13"
"GO:0016119"	"carotene metabolic process"	"11.13"
"GO:0016122"	"xanthophyll metabolic process"	"11.13"
"GO:0035565"	"regulation of pronephros size"	"11.112"
"GO:0002930"	"trabecular meshwork development"	"11.108"
"GO:0042573"	"retinoic acid metabolic process"	"11.053"
"GO:0018894"	"dibenzo-p-dioxin metabolic process"	"11.043"
"GO:0042369"	"vitamin D catabolic process"	"11.01"
"GO:0042572"	"retinol metabolic process"	"10.888"
"GO:0042178"	"xenobiotic catabolic process"	"10.873"
"GO:0035623"	"renal glucose absorption"	"10.77"
"GO:0009083"	"branched-chain amino acid catabolic process"	"10.748"
"GO:0018885"	"carbon tetrachloride metabolic process"	"10.725"
"GO:0018910"	"benzene metabolic process"	"10.725"
"GO:0042197"	"halogenated hydrocarbon metabolic process"	"10.725"
"GO:0006096"	"glycolytic process"	"10.553"
"GO:0050665"	"hydrogen peroxide biosynthetic process"	"10.544"
"GO:0006069"	"ethanol oxidation"	"10.445"
"GO:0018979"	"trichloroethylene metabolic process"	"10.395"
"GO:0051131"	"chaperone-mediated protein complex assembly"	"10.387"
"GO:0042730"	"fibrinolysis"	"10.325"
"GO:0002017"	"regulation of blood volume by renal aldosterone"	"10.314"
"GO:0071395"	"cellular response to jasmonic acid stimulus"	"10.28"
