"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0042738"	"exogenous drug catabolic process"	"47.245"	"211"	"17.421"	"4.097"
"GO:0006082"	"organic acid metabolic process"	"44.93"	"173"	"13.181"	"3.557"
"GO:0019373"	"epoxygenase P450 pathway"	"44.464"	"181"	"15.114"	"3.731"
"GO:0055114"	"oxidation-reduction process"	"43.907"	"1206"	"393.588"	"18.503"
"GO:0016125"	"sterol metabolic process"	"42.493"	"194"	"18.147"	"4.138"
"GO:0006805"	"xenobiotic metabolic process"	"40.364"	"485"	"99.51"	"9.55"
"GO:0008202"	"steroid metabolic process"	"33.235"	"233"	"36.156"	"5.923"
"GO:0070989"	"oxidative demethylation"	"32.213"	"85"	"5.995"	"2.453"
"GO:0017144"	"drug metabolic process"	"31.884"	"174"	"25.515"	"4.657"
"GO:0042737"	"drug catabolic process"	"31.833"	"74"	"4.889"	"2.171"
"GO:0016098"	"monoterpenoid metabolic process"	"30.499"	"75"	"5.573"	"2.276"
"GO:0097267"	"omega-hydroxylase P450 pathway"	"29.351"	"92"	"7.979"	"2.863"
"GO:0046483"	"heterocycle metabolic process"	"28.391"	"66"	"5.164"	"2.143"
"GO:0002933"	"lipid hydroxylation"	"26.689"	"72"	"5.88"	"2.477"
"GO:0009822"	"alkaloid catabolic process"	"26.524"	"46"	"2.866"	"1.626"
"GO:0006690"	"icosanoid metabolic process"	"21.617"	"54"	"4.872"	"2.273"
"GO:0006766"	"vitamin metabolic process"	"21.552"	"65"	"7.819"	"2.653"
"GO:0009804"	"coumarin metabolic process"	"21.441"	"51"	"4.94"	"2.148"
"GO:0036378"	"calcitriol biosynthetic process from calciol"	"21.377"	"37"	"2.774"	"1.601"
"GO:1901687"	"glutathione derivative biosynthetic process"	"20.968"	"99"	"15.335"	"3.99"
"GO:0006704"	"glucocorticoid biosynthetic process"	"20.215"	"57"	"6.098"	"2.518"
"GO:0042759"	"long-chain fatty acid biosynthetic process"	"20.053"	"101"	"17.827"	"4.148"
"GO:0006699"	"bile acid biosynthetic process"	"19.608"	"93"	"16.175"	"3.918"
"GO:0036101"	"leukotriene B4 catabolic process"	"19.529"	"33"	"2.504"	"1.562"
"GO:0009820"	"alkaloid metabolic process"	"18.34"	"25"	"1.662"	"1.273"
"GO:0034653"	"retinoic acid catabolic process"	"18.018"	"31"	"2.634"	"1.574"
"GO:0006706"	"steroid catabolic process"	"17.992"	"28"	"2.222"	"1.433"
"GO:0042359"	"vitamin D metabolic process"	"17.165"	"73"	"13.137"	"3.487"
"GO:0032787"	"monocarboxylic acid metabolic process"	"16.576"	"24"	"1.871"	"1.335"
"GO:0006986"	"response to unfolded protein"	"16.403"	"645"	"366.227"	"16.996"
"GO:0042376"	"phylloquinone catabolic process"	"16.331"	"24"	"2.029"	"1.345"
"GO:0042361"	"menaquinone catabolic process"	"16.16"	"22"	"1.69"	"1.257"
"GO:0042377"	"vitamin K catabolic process"	"16.16"	"22"	"1.69"	"1.257"
"GO:0006749"	"glutathione metabolic process"	"15.967"	"99"	"23.571"	"4.724"
"GO:0003095"	"pressure natriuresis"	"15.926"	"22"	"1.745"	"1.272"
"GO:0006705"	"mineralocorticoid biosynthetic process"	"15.264"	"21"	"1.676"	"1.266"
"GO:0042360"	"vitamin E metabolic process"	"15.155"	"21"	"1.743"	"1.271"
"GO:0042026"	"protein refolding"	"15.086"	"492"	"265.634"	"15.005"
"GO:0043312"	"neutrophil degranulation"	"14.6"	"1269"	"867.353"	"27.51"
"GO:0006707"	"cholesterol catabolic process"	"14.376"	"46"	"7.364"	"2.688"
"GO:0032342"	"aldosterone biosynthetic process"	"14.123"	"20"	"1.694"	"1.296"
"GO:0034651"	"cortisol biosynthetic process"	"14.123"	"20"	"1.694"	"1.296"
"GO:0046466"	"membrane lipid catabolic process"	"14.103"	"16"	"1.203"	"1.049"
"GO:0019369"	"arachidonic acid metabolic process"	"13.01"	"63"	"15.934"	"3.618"
"GO:0006700"	"C21-steroid hormone biosynthetic process"	"12.939"	"41"	"6.744"	"2.648"
"GO:0051085"	"chaperone mediated protein folding requiring cofactor"	"12.779"	"431"	"245.893"	"14.485"
"GO:0044597"	"daunorubicin metabolic process"	"12.725"	"53"	"11.529"	"3.259"
"GO:0044598"	"doxorubicin metabolic process"	"12.725"	"53"	"11.529"	"3.259"
"GO:0022900"	"electron transport chain"	"12.418"	"150"	"59.744"	"7.268"
"GO:0006629"	"lipid metabolic process"	"12.372"	"228"	"103.511"	"10.062"
"GO:0042574"	"retinal metabolic process"	"12.25"	"72"	"19.954"	"4.249"
"GO:0090350"	"negative regulation of cellular organofluorine metabolic process"	"12.216"	"13"	"0.784"	"0.888"
"GO:0042632"	"cholesterol homeostasis"	"12.107"	"194"	"84.146"	"9.074"
"GO:0006418"	"tRNA aminoacylation for protein translation"	"12.063"	"178"	"76.989"	"8.374"
"GO:0070988"	"demethylation"	"12.049"	"31"	"4.938"	"2.163"
"GO:0006778"	"porphyrin-containing compound metabolic process"	"11.922"	"22"	"2.625"	"1.625"
"GO:0006099"	"tricarboxylic acid cycle"	"11.92"	"193"	"86.799"	"8.909"
"GO:0006694"	"steroid biosynthetic process"	"11.741"	"67"	"18.321"	"4.146"
"GO:0098869"	"cellular oxidant detoxification"	"11.64"	"127"	"49.486"	"6.659"
"GO:0061621"	"canonical glycolysis"	"11.54"	"282"	"152.238"	"11.245"
"GO:0055078"	"sodium ion homeostasis"	"11.537"	"32"	"5.508"	"2.296"
"GO:0034620"	"cellular response to unfolded protein"	"11.523"	"353"	"201.551"	"13.143"
"GO:0001523"	"retinoid metabolic process"	"11.348"	"122"	"46.296"	"6.671"
"GO:0042448"	"progesterone metabolic process"	"11.223"	"42"	"8.976"	"2.942"
"GO:0006457"	"protein folding"	"11.218"	"681"	"453.016"	"20.322"
"GO:0033076"	"isoquinoline alkaloid metabolic process"	"11.184"	"14"	"1.297"	"1.136"
"GO:0006693"	"prostaglandin metabolic process"	"11.181"	"50"	"12.265"	"3.375"
"GO:0034605"	"cellular response to heat"	"11.173"	"497"	"317.166"	"16.096"
"GO:0009403"	"toxin biosynthetic process"	"11.122"	"12"	"0.878"	"0.914"
"GO:0071615"	"oxidative deethylation"	"11.122"	"12"	"0.878"	"0.914"
"GO:0035565"	"regulation of pronephros size"	"11.112"	"26"	"4.761"	"1.911"
"GO:0032305"	"positive regulation of icosanoid secretion"	"11.076"	"12"	"0.924"	"0.964"
"GO:0042573"	"retinoic acid metabolic process"	"11.053"	"66"	"19.643"	"4.194"
"GO:0042369"	"vitamin D catabolic process"	"11.01"	"20"	"2.54"	"1.586"
"GO:0018894"	"dibenzo-p-dioxin metabolic process"	"10.987"	"12"	"1.013"	"0.995"
"GO:0042572"	"retinol metabolic process"	"10.888"	"85"	"28.431"	"5.196"
"GO:0042178"	"xenobiotic catabolic process"	"10.873"	"28"	"4.799"	"2.134"
"GO:0035623"	"renal glucose absorption"	"10.77"	"25"	"4.638"	"1.891"
"GO:0009083"	"branched-chain amino acid catabolic process"	"10.748"	"58"	"15.745"	"3.932"
"GO:0018885"	"carbon tetrachloride metabolic process"	"10.725"	"12"	"1.108"	"1.016"
"GO:0018910"	"benzene metabolic process"	"10.725"	"12"	"1.108"	"1.016"
"GO:0042197"	"halogenated hydrocarbon metabolic process"	"10.725"	"12"	"1.108"	"1.016"
"GO:0006096"	"glycolytic process"	"10.553"	"264"	"145.422"	"11.236"
"GO:0050665"	"hydrogen peroxide biosynthetic process"	"10.544"	"39"	"8.647"	"2.879"
"GO:0006069"	"ethanol oxidation"	"10.445"	"92"	"33.551"	"5.596"
"GO:0051131"	"chaperone-mediated protein complex assembly"	"10.387"	"234"	"127.402"	"10.263"
"GO:0042730"	"fibrinolysis"	"10.325"	"53"	"14.627"	"3.717"
"GO:0071395"	"cellular response to jasmonic acid stimulus"	"10.28"	"30"	"5.841"	"2.35"
"GO:0018916"	"nitrobenzene metabolic process"	"10.276"	"17"	"2.189"	"1.441"
"GO:0033488"	"cholesterol biosynthetic process via 24,25-dihydrolanosterol"	"10.191"	"17"	"2.229"	"1.449"
"GO:0043390"	"aflatoxin B1 metabolic process"	"10.19"	"11"	"0.81"	"0.896"
"GO:0007017"	"microtubule-based process"	"10.186"	"357"	"221.056"	"13.346"
"GO:0010164"	"response to cesium ion"	"10.181"	"11"	"0.819"	"0.884"
"GO:0019627"	"urea metabolic process"	"10.157"	"11"	"0.843"	"0.884"
"GO:0043603"	"cellular amide metabolic process"	"10.157"	"11"	"0.843"	"0.884"
"GO:0002930"	"trabecular meshwork development"	"10.133"	"11"	"0.867"	"0.912"
"GO:0006691"	"leukotriene metabolic process"	"10.009"	"28"	"5.189"	"2.279"
"GO:0070328"	"triglyceride homeostasis"	"9.897"	"105"	"45.049"	"6.057"
"GO:0043651"	"linoleic acid metabolic process"	"9.568"	"30"	"6.501"	"2.456"
"GO:0009408"	"response to heat"	"9.505"	"262"	"151.558"	"11.62"
"GO:0055091"	"phospholipid homeostasis"	"9.455"	"82"	"33.822"	"5.096"
"GO:0006094"	"gluconeogenesis"	"9.424"	"236"	"133.987"	"10.825"
"GO:0030573"	"bile acid catabolic process"	"9.327"	"20"	"3.458"	"1.774"
"GO:0046034"	"ATP metabolic process"	"9.211"	"283"	"170.547"	"12.208"
"GO:0018917"	"fluorene metabolic process"	"9.208"	"10"	"0.792"	"0.902"
"GO:0018979"	"trichloroethylene metabolic process"	"9.206"	"10"	"0.794"	"0.886"
"GO:0070458"	"cellular detoxification of nitrogen compound"	"9.175"	"13"	"1.564"	"1.246"
"GO:0005975"	"carbohydrate metabolic process"	"9.163"	"216"	"120.848"	"10.384"
