"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005886"	"plasma membrane"	"19.822"	"-19.822"
"GO:0005887"	"integral component of plasma membrane"	"15.536"	"-15.536"
"GO:0005576"	"extracellular region"	"13.65"	"-13.65"
"GO:0005615"	"extracellular space"	"11.498"	"-11.498"
"GO:0043235"	"receptor complex"	"10.871"	"-10.871"
"GO:0009986"	"cell surface"	"9.72"	"-9.72"
"GO:0009897"	"external side of plasma membrane"	"9.181"	"-9.181"
"GO:0005942"	"phosphatidylinositol 3-kinase complex"	"9.175"	"-9.175"
"GO:0005788"	"endoplasmic reticulum lumen"	"9.033"	"-9.033"
"GO:0016021"	"integral component of membrane"	"8.569"	"-8.569"
"GO:0045121"	"membrane raft"	"8.235"	"-8.235"
"GO:0031012"	"extracellular matrix"	"7.854"	"-7.854"
"GO:0062023"	NA	"7.833"	"-7.833"
"GO:0005737"	"cytoplasm"	"7.695"	"-7.695"
"GO:0005925"	"focal adhesion"	"6.863"	"-6.863"
"GO:0005768"	"endosome"	"6.795"	"-6.795"
"GO:0005622"	"intracellular"	"6.567"	"-6.567"
"GO:0005796"	"Golgi lumen"	"6.461"	"-6.461"
"GO:0030027"	"lamellipodium"	"6.411"	"-6.411"
"GO:0009925"	"basal plasma membrane"	"6.399"	"-6.399"
"GO:0015629"	"actin cytoskeleton"	"6.175"	"-6.175"
"GO:0008305"	"integrin complex"	"6.173"	"-6.173"
"GO:0005938"	"cell cortex"	"6.064"	"-6.064"
"GO:0001726"	"ruffle"	"5.822"	"-5.822"
"GO:0005667"	"transcription factor complex"	"5.733"	"-5.733"
"GO:0016323"	"basolateral plasma membrane"	"5.732"	"-5.732"
"GO:0048471"	"perinuclear region of cytoplasm"	"5.717"	"-5.717"
"GO:0005856"	"cytoskeleton"	"5.715"	"-5.715"
"GO:0090575"	"RNA polymerase II transcription factor complex"	"5.469"	"-5.469"
"GO:0032993"	"protein-DNA complex"	"5.23"	"-5.23"
"GO:0000307"	"cyclin-dependent protein kinase holoenzyme complex"	"5.172"	"-5.172"
"GO:0014069"	"postsynaptic density"	"5.09"	"-5.09"
"GO:0098978"	"glutamatergic synapse"	"5.068"	"-5.068"
"GO:0001772"	"immunological synapse"	"5.004"	"-5.004"
"GO:0005581"	"collagen trimer"	"4.874"	"-4.874"
"GO:0005903"	"brush border"	"4.828"	"-4.828"
"GO:0009898"	"cytoplasmic side of plasma membrane"	"4.795"	"-4.795"
"GO:0016529"	"sarcoplasmic reticulum"	"4.693"	"-4.693"
"GO:0030665"	"clathrin-coated vesicle membrane"	"4.63"	"-4.63"
"GO:0012506"	"vesicle membrane"	"4.625"	"-4.625"
"GO:0016324"	"apical plasma membrane"	"4.616"	"-4.616"
"GO:0032991"	"macromolecular complex"	"4.576"	"-4.576"
"GO:0005764"	"lysosome"	"4.512"	"-4.512"
"GO:0031528"	"microvillus membrane"	"4.445"	"-4.445"
"GO:0005911"	"cell-cell junction"	"4.4"	"-4.4"
"GO:0005884"	"actin filament"	"4.371"	"-4.371"
"GO:0031234"	"extrinsic component of cytoplasmic side of plasma membrane"	"4.36"	"-4.36"
"GO:0005604"	"basement membrane"	"4.23"	"-4.23"
"GO:0005901"	"caveola"	"4.22"	"-4.22"
"GO:0001725"	"stress fiber"	"4.184"	"-4.184"
"GO:0043197"	"dendritic spine"	"4.142"	"-4.142"
"GO:0071944"	"cell periphery"	"4.114"	"-4.114"
"GO:0098685"	NA	"4.05"	"-4.05"
"GO:0032587"	"ruffle membrane"	"4.003"	"-4.003"
"GO:0030426"	"growth cone"	"3.948"	"-3.948"
"GO:0005794"	"Golgi apparatus"	"3.896"	"-3.896"
"GO:0031410"	"cytoplasmic vesicle"	"3.749"	"-3.749"
"GO:0000407"	"pre-autophagosomal structure"	"3.713"	"-3.713"
"GO:0043025"	"neuronal cell body"	"3.638"	"-3.638"
"GO:0030018"	"Z disc"	"3.625"	"-3.625"
"GO:0099056"	"integral component of presynaptic membrane"	"3.623"	"-3.623"
"GO:0043005"	"neuron projection"	"3.571"	"-3.571"
"GO:0005913"	"cell-cell adherens junction"	"3.457"	"-3.457"
"GO:0042629"	"mast cell granule"	"3.441"	"-3.441"
"GO:1904724"	"tertiary granule lumen"	"3.431"	"-3.431"
"GO:0005839"	"proteasome core complex"	"3.26"	"-3.26"
"GO:0019898"	"extrinsic component of membrane"	"3.26"	"-3.26"
"GO:0030425"	"dendrite"	"3.224"	"-3.224"
"GO:0005923"	"bicellular tight junction"	"3.17"	"-3.17"
"GO:0030141"	"secretory granule"	"3.154"	"-3.154"
"GO:0016459"	"myosin complex"	"3.139"	"-3.139"
"GO:0031093"	"platelet alpha granule lumen"	"3.125"	"-3.125"
"GO:0031430"	"M band"	"3.114"	"-3.114"
"GO:0042383"	"sarcolemma"	"3.098"	"-3.098"
"GO:0030667"	"secretory granule membrane"	"3.04"	"-3.04"
"GO:0005741"	"mitochondrial outer membrane"	"3.005"	"-3.005"
