"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"13.461"	"-13.461"
"GO:0005096"	"GTPase activator activity"	"12.658"	"-12.658"
"GO:0005125"	"cytokine activity"	"11.944"	"-11.944"
"GO:0019955"	"cytokine binding"	"10.934"	"-10.934"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.731"	"-10.731"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"10.625"	"-10.625"
"GO:0019901"	"protein kinase binding"	"9.643"	"-9.643"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"9.484"	"-9.484"
"GO:0004896"	"cytokine receptor activity"	"9.409"	"-9.409"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"9.382"	"-9.382"
"GO:0005164"	"tumor necrosis factor receptor binding"	"9.349"	"-9.349"
"GO:0001077"	"transcriptional activator activity, RNA polymerase II core promoter proximal region sequence-specific binding"	"9.29"	"-9.29"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"9.268"	"-9.268"
"GO:0008134"	"transcription factor binding"	"9.213"	"-9.213"
"GO:0004713"	"protein tyrosine kinase activity"	"8.985"	"-8.985"
"GO:0019903"	"protein phosphatase binding"	"8.817"	"-8.817"
"GO:0005178"	"integrin binding"	"8.792"	"-8.792"
"GO:0001784"	"phosphotyrosine binding"	"8.78"	"-8.78"
"GO:0005515"	"protein binding"	"8.641"	"-8.641"
"GO:0042169"	"SH2 domain binding"	"8.162"	"-8.162"
"GO:0046875"	"ephrin receptor binding"	"8.15"	"-8.15"
"GO:0005201"	"extracellular matrix structural constituent"	"7.805"	"-7.805"
"GO:0000978"	"RNA polymerase II core promoter proximal region sequence-specific DNA binding"	"7.665"	"-7.665"
"GO:0017046"	"peptide hormone binding"	"7.629"	"-7.629"
"GO:0005158"	"insulin receptor binding"	"7.437"	"-7.437"
"GO:0042802"	"identical protein binding"	"7.246"	"-7.246"
"GO:0004888"	"transmembrane signaling receptor activity"	"7.226"	"-7.226"
"GO:0005070"	"SH3/SH2 adaptor activity"	"7.079"	"-7.079"
"GO:0038023"	"signaling receptor activity"	"7.023"	"-7.023"
"GO:0005179"	"hormone activity"	"7.018"	"-7.018"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"6.986"	"-6.986"
"GO:0017124"	"SH3 domain binding"	"6.984"	"-6.984"
"GO:0015026"	"coreceptor activity"	"6.788"	"-6.788"
