"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0071013"	"catalytic step 2 spliceosome"	"-8.584"	"8.584"
"GO:0005762"	"mitochondrial large ribosomal subunit"	"-7.829"	"7.829"
"GO:0005681"	"spliceosomal complex"	"-7.375"	"7.375"
"GO:0005634"	"nucleus"	"-7.077"	"7.077"
"GO:0005814"	"centriole"	"-7"	"7"
"GO:0005813"	"centrosome"	"-6.686"	"6.686"
"GO:0000776"	"kinetochore"	"-6.259"	"6.259"
"GO:0005874"	"microtubule"	"-6.236"	"6.236"
"GO:0000777"	"condensed chromosome kinetochore"	"-6.204"	"6.204"
"GO:0005654"	"nucleoplasm"	"-6.187"	"6.187"
"GO:0016607"	"nuclear speck"	"-5.912"	"5.912"
"GO:0071007"	"U2-type catalytic step 2 spliceosome"	"-5.854"	"5.854"
"GO:0005763"	"mitochondrial small ribosomal subunit"	"-5.732"	"5.732"
"GO:0000775"	"chromosome, centromeric region"	"-5.693"	"5.693"
"GO:0005743"	"mitochondrial inner membrane"	"-5.394"	"5.394"
"GO:0035145"	"exon-exon junction complex"	"-5.382"	"5.382"
"GO:0036064"	"ciliary basal body"	"-5.025"	"5.025"
"GO:0005761"	"mitochondrial ribosome"	"-4.977"	"4.977"
"GO:0046540"	"U4/U6 x U5 tri-snRNP complex"	"-4.907"	"4.907"
"GO:0031090"	"organelle membrane"	"-4.788"	"4.788"
"GO:0022627"	"cytosolic small ribosomal subunit"	"-4.284"	"4.284"
"GO:0022625"	"cytosolic large ribosomal subunit"	"-4.203"	"4.203"
"GO:0032040"	"small-subunit processome"	"-4.119"	"4.119"
"GO:0005689"	"U12-type spliceosomal complex"	"-4.009"	"4.009"
"GO:0005643"	"nuclear pore"	"-3.888"	"3.888"
"GO:0000922"	"spindle pole"	"-3.862"	"3.862"
"GO:0000786"	"nucleosome"	"-3.728"	"3.728"
"GO:0005694"	"chromosome"	"-3.706"	"3.706"
"GO:0005747"	"mitochondrial respiratory chain complex I"	"-3.659"	"3.659"
"GO:0097542"	"ciliary tip"	"-3.403"	"3.403"
"GO:0034451"	"centriolar satellite"	"-3.385"	"3.385"
"GO:0000794"	"condensed nuclear chromosome"	"-3.362"	"3.362"
"GO:0035869"	"ciliary transition zone"	"-3.353"	"3.353"
"GO:1990904"	"ribonucleoprotein complex"	"-3.349"	"3.349"
"GO:0030992"	"intraciliary transport particle B"	"-3.263"	"3.263"
"GO:0005730"	"nucleolus"	"-3.211"	"3.211"
"GO:0015630"	"microtubule cytoskeleton"	"-3.163"	"3.163"
"GO:0005929"	"cilium"	"-3.126"	"3.126"
"GO:0030286"	"dynein complex"	"-3.095"	"3.095"
"GO:0097431"	"mitotic spindle pole"	"-3.02"	"3.02"
