"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"18.847"	"-18.847"
"GO:0007165"	"signal transduction"	"18.762"	"-18.762"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"17.432"	"-17.432"
"GO:0019221"	"cytokine-mediated signaling pathway"	"16.248"	"-16.248"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"15.171"	"-15.171"
"GO:0010469"	"regulation of receptor activity"	"13.838"	"-13.838"
"GO:0035023"	"regulation of Rho protein signal transduction"	"13.6"	"-13.6"
"GO:0006954"	"inflammatory response"	"13.168"	"-13.168"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"13.077"	"-13.077"
"GO:0007166"	"cell surface receptor signaling pathway"	"12.962"	"-12.962"
"GO:0043547"	"positive regulation of GTPase activity"	"12.301"	"-12.301"
"GO:0050900"	"leukocyte migration"	"12.293"	"-12.293"
"GO:0043066"	"negative regulation of apoptotic process"	"12.01"	"-12.01"
"GO:0043065"	"positive regulation of apoptotic process"	"11.953"	"-11.953"
"GO:0006915"	"apoptotic process"	"11.824"	"-11.824"
"GO:0045944"	"positive regulation of transcription from RNA polymerase II promoter"	"11.664"	"-11.664"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"11.646"	"-11.646"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"11.642"	"-11.642"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"11.262"	"-11.262"
"GO:0008284"	"positive regulation of cell proliferation"	"11.197"	"-11.197"
"GO:0046627"	"negative regulation of insulin receptor signaling pathway"	"11.013"	"-11.013"
"GO:0045893"	"positive regulation of transcription, DNA-templated"	"10.86"	"-10.86"
"GO:0030168"	"platelet activation"	"10.342"	"-10.342"
"GO:0071260"	"cellular response to mechanical stimulus"	"10.078"	"-10.078"
"GO:0031295"	"T cell costimulation"	"9.72"	"-9.72"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"9.654"	"-9.654"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"9.591"	"-9.591"
