"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0005777"	"peroxisome"	"26.78"	"257"	"58.569"	"7.41"
"GO:0005778"	"peroxisomal membrane"	"25.575"	"194"	"39.247"	"6.051"
"GO:0005779"	"integral component of peroxisomal membrane"	"21.211"	"44"	"3.731"	"1.898"
"GO:0005782"	"peroxisomal matrix"	"21.059"	"125"	"23.135"	"4.837"
"GO:0070062"	"extracellular exosome"	"12.389"	"3506"	"2905.258"	"48.489"
"GO:1990429"	"peroxisomal importomer complex"	"12.152"	"20"	"2.121"	"1.471"
"GO:0005759"	"mitochondrial matrix"	"12.119"	"586"	"364.217"	"18.3"
"GO:0005739"	"mitochondrion"	"11.062"	"1595"	"1228.957"	"33.091"
"GO:0043209"	"myelin sheath"	"10.028"	"696"	"478.749"	"21.665"
"GO:0005829"	"cytosol"	"7.556"	"6579"	"6125.721"	"59.987"
"GO:1904813"	"ficolin-1-rich granule lumen"	"7.54"	"504"	"367.926"	"18.048"
"GO:0005737"	"cytoplasm"	"7.383"	"4751"	"4348.701"	"54.489"
"GO:0046930"	"pore complex"	"6.719"	"47"	"19.26"	"4.128"
"GO:0072562"	"blood microparticle"	"6.616"	"351"	"252.555"	"14.88"
"GO:0034774"	"secretory granule lumen"	"6.26"	"424"	"318.479"	"16.857"
"GO:0005744"	"mitochondrial inner membrane presequence translocase complex"	"6.219"	"30"	"10.654"	"3.111"
"GO:0008180"	"COP9 signalosome"	"5.985"	"229"	"160.857"	"11.385"
"GO:0048788"	"cytoskeleton of presynaptic active zone"	"5.942"	"7"	"0.996"	"1.01"
"GO:0000786"	"nucleosome"	"5.827"	"324"	"239.354"	"14.525"
"GO:0032994"	"protein-lipid complex"	"5.816"	"6"	"0.184"	"0.429"
"GO:0045254"	"pyruvate dehydrogenase complex"	"5.721"	"45"	"20.003"	"4.369"
"GO:0032991"	"macromolecular complex"	"5.602"	"1181"	"1015.584"	"29.529"
"GO:0005741"	"mitochondrial outer membrane"	"5.548"	"323"	"243.334"	"14.36"
"GO:0016234"	"inclusion body"	"5.528"	"149"	"99.139"	"9.019"
"GO:0031305"	"integral component of mitochondrial inner membrane"	"5.508"	"28"	"10.38"	"3.199"
"GO:0005669"	"transcription factor TFIID complex"	"5.27"	"164"	"110.159"	"10.217"
"GO:0005675"	"holo TFIIH complex"	"5.064"	"58"	"31.32"	"5.268"
"GO:0005751"	"mitochondrial respiratory chain complex IV"	"4.849"	"33"	"15.185"	"3.674"
"GO:0071817"	"MMXD complex"	"4.638"	"36"	"17.787"	"3.927"
"GO:0022624"	"proteasome accessory complex"	"4.486"	"118"	"79.278"	"8.632"
"GO:0030868"	"smooth endoplasmic reticulum membrane"	"4.471"	"7"	"1.539"	"1.221"
"GO:0042645"	"mitochondrial nucleoid"	"4.445"	"96"	"62.465"	"7.545"
"GO:0005575"	"cellular_component"	"4.44"	"153"	"108.301"	"10.066"
"GO:0000815"	"ESCRT III complex"	"4.261"	"27"	"12.497"	"3.404"
"GO:0005663"	"DNA replication factor C complex"	"4.247"	"40"	"21.28"	"4.408"
"GO:0032983"	"kainate selective glutamate receptor complex"	"4.242"	"5"	"0.758"	"0.854"
"GO:0005757"	"mitochondrial permeability transition pore complex"	"4.216"	"24"	"10.717"	"3.151"
"GO:0000790"	"nuclear chromatin"	"4.149"	"576"	"489.853"	"20.763"
"GO:0032593"	"insulin-responsive compartment"	"4.117"	"28"	"13.522"	"3.517"
"GO:0016593"	"Cdc73/Paf1 complex"	"4.108"	"22"	"9.571"	"3.025"
"GO:0043159"	"acrosomal matrix"	"4.073"	"15"	"5.664"	"2.292"
"GO:0008540"	"proteasome regulatory particle, base subcomplex"	"4.002"	"75"	"48.785"	"6.551"
"GO:0031597"	"cytosolic proteasome complex"	"3.945"	"53"	"31.564"	"5.433"
"GO:0005952"	"cAMP-dependent protein kinase complex"	"3.923"	"46"	"26.721"	"4.915"
"GO:0098574"	"cytoplasmic side of lysosomal membrane"	"3.907"	"44"	"25.75"	"4.671"
"GO:0035578"	"azurophil granule lumen"	"3.884"	"149"	"111.621"	"9.624"
"GO:0033269"	"internode region of axon"	"3.877"	"25"	"12.298"	"3.276"
"GO:0005771"	"multivesicular body"	"3.807"	"58"	"35.998"	"5.78"
"GO:0045098"	"type III intermediate filament"	"3.806"	"4"	"0.194"	"0.427"
"GO:0031526"	"brush border membrane"	"3.786"	"58"	"36.566"	"5.661"
"GO:0005955"	"calcineurin complex"	"3.709"	"21"	"9.524"	"3.094"
"GO:0031314"	"extrinsic component of mitochondrial inner membrane"	"3.703"	"12"	"4.426"	"2.045"
"GO:0032021"	"NELF complex"	"3.664"	"11"	"4.001"	"1.91"
"GO:0000110"	"nucleotide-excision repair factor 1 complex"	"3.653"	"14"	"5.475"	"2.334"
"GO:0005811"	"lipid particle"	"3.644"	"104"	"73.69"	"8.319"
"GO:0005954"	"calcium- and calmodulin-dependent protein kinase complex"	"3.637"	"11"	"3.812"	"1.977"
"GO:0072687"	"meiotic spindle"	"3.634"	"50"	"31.317"	"5.141"
"GO:0043625"	"delta DNA polymerase complex"	"3.63"	"13"	"4.95"	"2.218"
"GO:0005774"	"vacuolar membrane"	"3.592"	"31"	"16.293"	"4.094"
"GO:0001405"	"presequence translocase-associated import motor"	"3.577"	"13"	"5.094"	"2.21"
"GO:0045252"	"oxoglutarate dehydrogenase complex"	"3.573"	"32"	"17.78"	"3.979"
"GO:0010494"	"cytoplasmic stress granule"	"3.534"	"188"	"146.759"	"11.669"
"GO:0000439"	"core TFIIH complex"	"3.521"	"30"	"16.24"	"3.908"
"GO:0019907"	"cyclin-dependent protein kinase activating kinase holoenzyme complex"	"3.508"	"39"	"23.194"	"4.506"
"GO:0036128"	"CatSper complex"	"3.464"	"32"	"18.621"	"3.862"
"GO:0005940"	"septin ring"	"3.458"	"23"	"11.312"	"3.38"
"GO:0031105"	"septin complex"	"3.458"	"23"	"11.312"	"3.38"
"GO:0031307"	"integral component of mitochondrial outer membrane"	"3.458"	"21"	"10.054"	"3.166"
"GO:0032160"	"septin filament array"	"3.458"	"23"	"11.312"	"3.38"
"GO:0016469"	"proton-transporting two-sector ATPase complex"	"3.428"	"25"	"13.143"	"3.458"
"GO:0097486"	"multivesicular body lumen"	"3.405"	"6"	"1.542"	"1.309"
