"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0000268"	"peroxisome targeting sequence binding"	"23.906"	"33"	"1.784"	"1.306"
"GO:0005052"	"peroxisome matrix targeting signal-1 binding"	"23.906"	"33"	"1.784"	"1.306"
"GO:0036042"	"long-chain fatty acyl-CoA binding"	"11.015"	"12"	"0.985"	"0.988"
"GO:0005524"	"ATP binding"	"9.765"	"2387"	"1984.195"	"41.249"
"GO:0042623"	"ATPase activity, coupled"	"9.091"	"304"	"188.971"	"12.653"
"GO:0016290"	"palmitoyl-CoA hydrolase activity"	"8.598"	"11"	"1.374"	"1.12"
"GO:0004683"	"calmodulin-dependent protein kinase activity"	"8.398"	"64"	"23.995"	"4.764"
"GO:0051082"	"unfolded protein binding"	"8.391"	"507"	"356.791"	"17.902"
"GO:0033743"	"peptide-methionine (R)-S-oxide reductase activity"	"8.322"	"10"	"1.163"	"1.062"
"GO:0051787"	"misfolded protein binding"	"8.113"	"238"	"147.287"	"11.181"
"GO:0031072"	"heat shock protein binding"	"8.105"	"356"	"238.571"	"14.489"
"GO:0004165"	"dodecenoyl-CoA delta-isomerase activity"	"7.957"	"9"	"1.043"	"0.993"
"GO:0044183"	"protein binding involved in protein folding"	"7.781"	"242"	"151.886"	"11.582"
"GO:0008308"	"voltage-gated anion channel activity"	"7.773"	"43"	"14.812"	"3.627"
"GO:0005471"	"ATP:ADP antiporter activity"	"7.716"	"60"	"25.022"	"4.533"
"GO:0005324"	"long-chain fatty acid transporter activity"	"7.692"	"22"	"4.952"	"2.216"
"GO:0033745"	"L-methionine-(R)-S-oxide reductase activity"	"7.583"	"8"	"0.417"	"0.626"
"GO:0015288"	"porin activity"	"7.536"	"44"	"16.086"	"3.704"
"GO:0016887"	"ATPase activity"	"7.503"	"554"	"405.266"	"19.822"
"GO:0005525"	"GTP binding"	"7.301"	"696"	"539.478"	"21.439"
"GO:0000062"	"fatty-acyl-CoA binding"	"7.134"	"26"	"7.161"	"2.641"
"GO:0036105"	"peroxisome membrane class-1 targeting sequence binding"	"7.083"	"10"	"1.464"	"1.205"
"GO:0031267"	"small GTPase binding"	"6.899"	"52"	"20.734"	"4.532"
"GO:0070538"	"oleic acid binding"	"6.57"	"7"	"0.43"	"0.669"
"GO:0047485"	"protein N-terminus binding"	"6.467"	"349"	"250.172"	"15.283"
"GO:0015038"	"glutathione disulfide oxidoreductase activity"	"6.459"	"21"	"5.678"	"2.372"
"GO:0015207"	"adenine transmembrane transporter activity"	"6.413"	"45"	"19.3"	"4.008"
"GO:0047617"	"acyl-CoA hydrolase activity"	"6.318"	"10"	"1.768"	"1.303"
"GO:0055131"	"C3HC4-type RING finger domain binding"	"6.31"	"118"	"71.648"	"7.346"
"GO:0019841"	"retinol binding"	"6.216"	"7"	"0.784"	"0.859"
"GO:0019899"	"enzyme binding"	"6.146"	"939"	"783.753"	"25.26"
"GO:0033989"	"3alpha,7alpha,12alpha-trihydroxy-5beta-cholest-24-enoyl-CoA hydratase activity"	"6.093"	"7"	"0.907"	"0.964"
"GO:0044594"	"17-beta-hydroxysteroid dehydrogenase (NAD+) activity"	"6.093"	"7"	"0.907"	"0.964"
"GO:0051287"	"NAD binding"	"6.08"	"136"	"82.502"	"8.799"
"GO:0000253"	"3-keto sterol reductase activity"	"5.835"	"17"	"4.858"	"2.081"
"GO:0004467"	"long-chain fatty acid-CoA ligase activity"	"5.807"	"29"	"10.284"	"3.223"
"GO:0033814"	"propanoyl-CoA C-acyltransferase activity"	"5.733"	"6"	"0.267"	"0.508"
"GO:0050632"	"propionyl-CoA C2-trimethyltridecanoyltransferase activity"	"5.733"	"6"	"0.267"	"0.508"
"GO:0034604"	"pyruvate dehydrogenase (NAD+) activity"	"5.721"	"45"	"20.003"	"4.369"
"GO:0003674"	"molecular_function"	"5.639"	"350"	"261.448"	"15.703"
"GO:0000166"	"nucleotide binding"	"5.597"	"119"	"73.293"	"8.167"
"GO:0005200"	"structural constituent of cytoskeleton"	"5.583"	"367"	"277.781"	"15.982"
"GO:0008106"	"alcohol dehydrogenase (NADP+) activity"	"5.573"	"35"	"14.468"	"3.684"
"GO:0003924"	"GTPase activity"	"5.567"	"607"	"492.705"	"20.53"
"GO:0015037"	"peptide disulfide oxidoreductase activity"	"5.563"	"41"	"18.102"	"4.116"
"GO:0004032"	"alditol:NADP+ 1-oxidoreductase activity"	"5.518"	"35"	"14.532"	"3.709"
"GO:0008794"	"arsenate reductase (glutaredoxin) activity"	"5.517"	"8"	"1.455"	"1.186"
"GO:0030552"	"cAMP binding"	"5.494"	"42"	"18.95"	"4.195"
