"GO.ID"	"GO.Term"	"zscore"
"GO:0006625"	"protein targeting to peroxisome"	"42.632"
"GO:0036109"	"alpha-linolenic acid metabolic process"	"32.941"
"GO:0033540"	"fatty acid beta-oxidation using acyl-CoA oxidase"	"30.551"
"GO:0007031"	"peroxisome organization"	"25.263"
"GO:0042760"	"very long-chain fatty acid catabolic process"	"20.61"
"GO:0016560"	"protein import into peroxisome matrix, docking"	"20.531"
"GO:0006635"	"fatty acid beta-oxidation"	"20.355"
"GO:0016558"	"protein import into peroxisome matrix"	"20.145"
"GO:0006097"	"glyoxylate cycle"	"19.802"
"GO:0016561"	"protein import into peroxisome matrix, translocation"	"19.611"
"GO:2001280"	"positive regulation of unsaturated fatty acid biosynthetic process"	"19.609"
"GO:1901094"	"negative regulation of protein homotetramerization"	"18.731"
"GO:0015910"	"peroxisomal long-chain fatty acid import"	"18.569"
"GO:0099040"	"ceramide translocation"	"18.181"
"GO:0031998"	"regulation of fatty acid beta-oxidation"	"18.171"
"GO:0016559"	"peroxisome fission"	"17.93"
"GO:0044375"	"regulation of peroxisome size"	"15.76"
"GO:0000038"	"very long-chain fatty acid metabolic process"	"15.485"
"GO:2001294"	"malonyl-CoA catabolic process"	"15.397"
"GO:0001561"	"fatty acid alpha-oxidation"	"15.131"
"GO:1903976"	"negative regulation of glial cell migration"	"14.873"
"GO:1904465"	"negative regulation of matrix metallopeptidase secretion"	"14.873"
"GO:0030302"	"deoxynucleotide transport"	"14.71"
"GO:0035352"	"NAD transmembrane transport"	"14.71"
"GO:0009062"	"fatty acid catabolic process"	"14.68"
"GO:1903579"	"negative regulation of ATP metabolic process"	"14.25"
"GO:0001111"	"promoter clearance from RNA polymerase II promoter"	"14.106"
"GO:0010525"	"regulation of transposition, RNA-mediated"	"14.106"
"GO:0061855"	NA	"14.106"
"GO:1900721"	"positive regulation of uterine smooth muscle relaxation"	"14.106"
"GO:1905604"	NA	"14.106"
"GO:0001315"	"age-dependent response to reactive oxygen species"	"13.966"
"GO:0003069"	"vasodilation by acetylcholine involved in regulation of systemic arterial blood pressure"	"13.966"
"GO:1905932"	NA	"13.966"
"GO:0023057"	"negative regulation of signaling"	"13.831"
"GO:0042908"	"xenobiotic transport"	"13.736"
"GO:0080184"	"response to phenylpropanoid"	"13.699"
"GO:0097332"	"response to antipsychotic drug"	"13.699"
"GO:0060253"	"negative regulation of glial cell proliferation"	"13.645"
"GO:0043217"	"myelin maintenance"	"13.544"
"GO:0018350"	"protein esterification"	"13.446"
"GO:0046963"	"3'-phosphoadenosine 5'-phosphosulfate transport"	"13.446"
"GO:0045870"	"positive regulation of single stranded viral RNA replication via double stranded DNA intermediate"	"13.325"
"GO:1905463"	NA	"13.325"
"GO:0000710"	"meiotic mismatch repair"	"13.215"
"GO:0045128"	"negative regulation of reciprocal meiotic recombination"	"13.207"
"GO:0060696"	"regulation of phospholipid catabolic process"	"13.207"
"GO:0071071"	"regulation of phospholipid biosynthetic process"	"13.207"
"GO:1901373"	"lipid hydroperoxide transport"	"13.207"
"GO:0046272"	"stilbene catabolic process"	"13.092"
"GO:0140074"	NA	"13.092"
"GO:1901557"	"response to fenofibrate"	"12.98"
"GO:0051261"	"protein depolymerization"	"12.871"
"GO:0006713"	"glucocorticoid catabolic process"	"12.66"
"GO:0015916"	"fatty-acyl-CoA transport"	"12.66"
"GO:0015919"	"peroxisomal membrane transport"	"12.66"
"GO:0036113"	"very long-chain fatty-acyl-CoA catabolic process"	"12.66"
"GO:0036250"	"peroxisome transport along microtubule"	"12.66"
"GO:0044721"	"protein import into peroxisome matrix, substrate release"	"12.66"
"GO:0043651"	"linoleic acid metabolic process"	"12.616"
"GO:0045225"	"negative regulation of CD4 biosynthetic process"	"12.558"
"GO:0006699"	"bile acid biosynthetic process"	"12.55"
"GO:0044265"	"cellular macromolecule catabolic process"	"12.459"
"GO:0000303"	"response to superoxide"	"12.281"
"GO:0035338"	"long-chain fatty-acyl-CoA biosynthetic process"	"12.229"
"GO:0036111"	"very long-chain fatty-acyl-CoA metabolic process"	"12.085"
"GO:0042572"	"retinol metabolic process"	"12.085"
"GO:0006102"	"isocitrate metabolic process"	"11.907"
"GO:0070542"	"response to fatty acid"	"11.372"
"GO:0019430"	"removal of superoxide radicals"	"11.278"
"GO:0001676"	"long-chain fatty acid metabolic process"	"11.049"
"GO:0008202"	"steroid metabolic process"	"10.948"
"GO:0009650"	"UV protection"	"10.887"
"GO:0010193"	"response to ozone"	"10.876"
"GO:0019395"	"fatty acid oxidation"	"10.737"
"GO:0051659"	"maintenance of mitochondrion location"	"10.612"
"GO:0002017"	"regulation of blood volume by renal aldosterone"	"10.552"
"GO:0019836"	"hemolysis by symbiont of host erythrocytes"	"10.321"
"GO:0010266"	"response to vitamin B1"	"10.265"
"GO:0000717"	"nucleotide-excision repair, DNA duplex unwinding"	"10.104"
"GO:0001113"	"transcriptional open complex formation at RNA polymerase II promoter"	"9.949"
"GO:0030974"	"thiamine pyrophosphate transport"	"9.949"
"GO:0016062"	"adaptation of rhodopsin mediated signaling"	"9.802"
"GO:0035349"	"coenzyme A transmembrane transport"	"9.802"
"GO:0060152"	"microtubule-based peroxisome localization"	"9.802"
"GO:0080121"	"AMP transport"	"9.802"
"GO:1903147"	"negative regulation of mitophagy"	"9.802"
"GO:0006739"	"NADP metabolic process"	"9.731"
"GO:1904579"	"cellular response to thapsigargin"	"9.707"
"GO:1905395"	"response to flavonoid"	"9.707"
"GO:0090241"	"negative regulation of histone H4 acetylation"	"9.661"
"GO:0042226"	"interleukin-6 biosynthetic process"	"9.615"
"GO:0051606"	"detection of stimulus"	"9.57"
"GO:1903758"	"negative regulation of transcription from RNA polymerase II promoter by histone modification"	"9.57"
"GO:0033384"	"geranyl diphosphate biosynthetic process"	"9.482"
