"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"-13.205"	"13.205"
"GO:0097711"	"ciliary basal body docking"	"-11.911"	"11.911"
"GO:0010389"	"regulation of G2/M transition of mitotic cell cycle"	"-9.75"	"9.75"
"GO:0000086"	"G2/M transition of mitotic cell cycle"	"-9.536"	"9.536"
"GO:0051056"	"regulation of small GTPase mediated signal transduction"	"-8.928"	"8.928"
"GO:0050911"	"detection of chemical stimulus involved in sensory perception of smell"	"-7.866"	"7.866"
"GO:0006888"	"ER to Golgi vesicle-mediated transport"	"-6.431"	"6.431"
"GO:0007266"	"Rho protein signal transduction"	"-6.274"	"6.274"
"GO:0060271"	"cilium morphogenesis"	"-6.204"	"6.204"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"-6.156"	"6.156"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"-5.982"	"5.982"
"GO:0007165"	"signal transduction"	"-5.773"	"5.773"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"-5.769"	"5.769"
"GO:0007187"	"G-protein coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger"	"-5.665"	"5.665"
"GO:0070098"	"chemokine-mediated signaling pathway"	"-5.555"	"5.555"
"GO:0006935"	"chemotaxis"	"-5.491"	"5.491"
"GO:0006357"	"regulation of transcription from RNA polymerase II promoter"	"-5.312"	"5.312"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"-5.254"	"5.254"
"GO:0007015"	"actin filament organization"	"-5.118"	"5.118"
"GO:0007189"	"adenylate cyclase-activating G-protein coupled receptor signaling pathway"	"-5.041"	"5.041"
"GO:0030036"	"actin cytoskeleton organization"	"-4.999"	"4.999"
"GO:0010469"	"regulation of receptor activity"	"-4.973"	"4.973"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"-4.815"	"4.815"
"GO:0016601"	"Rac protein signal transduction"	"-4.763"	"4.763"
"GO:0006351"	"transcription, DNA-templated"	"-4.709"	"4.709"
"GO:0000165"	"MAPK cascade"	"-4.576"	"4.576"
"GO:0008360"	"regulation of cell shape"	"-4.567"	"4.567"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"-4.549"	"4.549"
"GO:0009968"	"negative regulation of signal transduction"	"-4.543"	"4.543"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"-4.406"	"4.406"
"GO:0060326"	"cell chemotaxis"	"-4.389"	"4.389"
"GO:0007218"	"neuropeptide signaling pathway"	"-4.382"	"4.382"
"GO:1905515"	NA	"-4.348"	"4.348"
"GO:0007098"	"centrosome cycle"	"-4.288"	"4.288"
"GO:0007346"	"regulation of mitotic cell cycle"	"-4.245"	"4.245"
"GO:0006890"	"retrograde vesicle-mediated transport, Golgi to ER"	"-4.227"	"4.227"
"GO:0043547"	"positive regulation of GTPase activity"	"-4.112"	"4.112"
"GO:0007166"	"cell surface receptor signaling pathway"	"-4.041"	"4.041"
"GO:0007267"	"cell-cell signaling"	"-4.024"	"4.024"
"GO:0035735"	"intraciliary transport involved in cilium morphogenesis"	"-3.998"	"3.998"
"GO:2000352"	"negative regulation of endothelial cell apoptotic process"	"-3.973"	"3.973"
"GO:0090314"	"positive regulation of protein targeting to membrane"	"-3.966"	"3.966"
"GO:0031295"	"T cell costimulation"	"-3.962"	"3.962"
