"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0003723"	"RNA binding"	"-34.486"	"34.486"
"GO:0003677"	"DNA binding"	"-25.964"	"25.964"
"GO:0005515"	"protein binding"	"-19.834"	"19.834"
"GO:0046872"	"metal ion binding"	"-18.507"	"18.507"
"GO:0005524"	"ATP binding"	"-18.177"	"18.177"
"GO:0000981"	"RNA polymerase II transcription factor activity, sequence-specific DNA binding"	"-17.87"	"17.87"
"GO:0003735"	"structural constituent of ribosome"	"-15.203"	"15.203"
"GO:0016887"	"ATPase activity"	"-13.043"	"13.043"
"GO:0051082"	"unfolded protein binding"	"-11.386"	"11.386"
"GO:0003729"	"mRNA binding"	"-10.716"	"10.716"
"GO:0003743"	"translation initiation factor activity"	"-9.441"	"9.441"
"GO:0003899"	"DNA-directed RNA polymerase activity"	"-9.194"	"9.194"
"GO:0003674"	"molecular_function"	"-9.156"	"9.156"
"GO:0003682"	"chromatin binding"	"-8.72"	"8.72"
"GO:0044183"	"protein binding involved in protein folding"	"-8.148"	"8.148"
"GO:0045296"	"cadherin binding"	"-8.085"	"8.085"
"GO:0019899"	"enzyme binding"	"-8.01"	"8.01"
"GO:0042623"	"ATPase activity, coupled"	"-7.923"	"7.923"
"GO:0003730"	"mRNA 3'-UTR binding"	"-7.734"	"7.734"
"GO:0005200"	"structural constituent of cytoskeleton"	"-7.708"	"7.708"
"GO:0008143"	"poly(A) binding"	"-7.557"	"7.557"
"GO:0008270"	"zinc ion binding"	"-7.437"	"7.437"
"GO:0008017"	"microtubule binding"	"-7.128"	"7.128"
"GO:0008266"	"poly(U) RNA binding"	"-7.117"	"7.117"
"GO:0019843"	"rRNA binding"	"-7.107"	"7.107"
"GO:0043021"	"ribonucleoprotein complex binding"	"-7.055"	"7.055"
"GO:0051787"	"misfolded protein binding"	"-7.034"	"7.034"
"GO:0031491"	"nucleosome binding"	"-7.018"	"7.018"
"GO:0008536"	"Ran GTPase binding"	"-6.907"	"6.907"
"GO:0051287"	"NAD binding"	"-6.5"	"6.5"
"GO:0051087"	"chaperone binding"	"-6.455"	"6.455"
"GO:0008135"	"translation factor activity, RNA binding"	"-6.403"	"6.403"
"GO:0043022"	"ribosome binding"	"-6.322"	"6.322"
"GO:0016787"	"hydrolase activity"	"-6.303"	"6.303"
