"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0004930"	"G-protein coupled receptor activity"	"107.292"	"-107.292"
"GO:0008009"	"chemokine activity"	"53.009"	"-53.009"
"GO:0033038"	"bitter taste receptor activity"	"49.565"	"-49.565"
"GO:0005179"	"hormone activity"	"46.06"	"-46.06"
"GO:0019957"	"C-C chemokine binding"	"43.754"	"-43.754"
"GO:0016493"	"C-C chemokine receptor activity"	"43.661"	"-43.661"
"GO:0019956"	"chemokine binding"	"43.413"	"-43.413"
"GO:0030594"	"neurotransmitter receptor activity"	"42.184"	"-42.184"
"GO:0008528"	"G-protein coupled peptide receptor activity"	"41.688"	"-41.688"
"GO:0042923"	"neuropeptide binding"	"40.787"	"-40.787"
"GO:0004993"	"G-protein coupled serotonin receptor activity"	"40.438"	"-40.438"
"GO:0017046"	"peptide hormone binding"	"39.034"	"-39.034"
"GO:0005184"	"neuropeptide hormone activity"	"35.707"	"-35.707"
"GO:0048020"	"CCR chemokine receptor binding"	"31.504"	"-31.504"
"GO:0005102"	"receptor binding"	"29.161"	"-29.161"
"GO:0001664"	"G-protein coupled receptor binding"	"27.487"	"-27.487"
"GO:0004435"	"phosphatidylinositol phospholipase C activity"	"27.109"	"-27.109"
"GO:0001965"	"G-protein alpha-subunit binding"	"24.054"	"-24.054"
"GO:0015026"	"coreceptor activity"	"20.973"	"-20.973"
"GO:0031683"	"G-protein beta/gamma-subunit complex binding"	"20.188"	"-20.188"
"GO:0008201"	"heparin binding"	"18.35"	"-18.35"
"GO:0005125"	"cytokine activity"	"16.856"	"-16.856"
"GO:0008144"	"drug binding"	"16.403"	"-16.403"
"GO:0042056"	"chemoattractant activity"	"15.068"	"-15.068"
"GO:0008083"	"growth factor activity"	"14.974"	"-14.974"
"GO:0005178"	"integrin binding"	"14.433"	"-14.433"
"GO:0004715"	"non-membrane spanning protein tyrosine kinase activity"	"13.299"	"-13.299"
"GO:0005044"	"scavenger receptor activity"	"13.022"	"-13.022"
"GO:0038023"	"signaling receptor activity"	"12.806"	"-12.806"
"GO:0008289"	"lipid binding"	"12.543"	"-12.543"
"GO:0001784"	"phosphotyrosine binding"	"12.344"	"-12.344"
"GO:0005164"	"tumor necrosis factor receptor binding"	"11.774"	"-11.774"
"GO:0005246"	"calcium channel regulator activity"	"10.998"	"-10.998"
"GO:0005085"	"guanyl-nucleotide exchange factor activity"	"10.74"	"-10.74"
"GO:0046934"	"phosphatidylinositol-4,5-bisphosphate 3-kinase activity"	"10.655"	"-10.655"
"GO:0005158"	"insulin receptor binding"	"10.496"	"-10.496"
"GO:0004896"	"cytokine receptor activity"	"10.403"	"-10.403"
"GO:0004713"	"protein tyrosine kinase activity"	"10.343"	"-10.343"
"GO:0005070"	"SH3/SH2 adaptor activity"	"10.107"	"-10.107"
"GO:0004252"	"serine-type endopeptidase activity"	"9.879"	"-9.879"
"GO:0004869"	"cysteine-type endopeptidase inhibitor activity"	"9.129"	"-9.129"
"GO:0019955"	"cytokine binding"	"8.8"	"-8.8"
"GO:0043548"	"phosphatidylinositol 3-kinase binding"	"8.798"	"-8.798"
"GO:0048018"	"receptor agonist activity"	"8.689"	"-8.689"
"GO:0004888"	"transmembrane signaling receptor activity"	"8.526"	"-8.526"
"GO:0019838"	"growth factor binding"	"8.162"	"-8.162"
"GO:0004866"	"endopeptidase inhibitor activity"	"8.046"	"-8.046"
"GO:0005543"	"phospholipid binding"	"7.905"	"-7.905"
"GO:0005089"	"Rho guanyl-nucleotide exchange factor activity"	"7.881"	"-7.881"
"GO:0005088"	"Ras guanyl-nucleotide exchange factor activity"	"7.835"	"-7.835"
"GO:0017124"	"SH3 domain binding"	"7.291"	"-7.291"
"GO:0042169"	"SH2 domain binding"	"7.014"	"-7.014"
"GO:0046875"	"ephrin receptor binding"	"6.9"	"-6.9"
"GO:0050431"	"transforming growth factor beta binding"	"6.715"	"-6.715"
"GO:0004867"	"serine-type endopeptidase inhibitor activity"	"6.495"	"-6.495"
"GO:0019903"	"protein phosphatase binding"	"6.279"	"-6.279"
"GO:0005544"	"calcium-dependent phospholipid binding"	"6.151"	"-6.151"
"GO:0001530"	"lipopolysaccharide binding"	"6.101"	"-6.101"
"GO:0016303"	"1-phosphatidylinositol-3-kinase activity"	"6.085"	"-6.085"
"GO:0043027"	"cysteine-type endopeptidase inhibitor activity involved in apoptotic process"	"5.972"	"-5.972"
"GO:0005154"	"epidermal growth factor receptor binding"	"5.332"	"-5.332"
"GO:0005160"	"transforming growth factor beta receptor binding"	"5.096"	"-5.096"
"GO:0030165"	"PDZ domain binding"	"5.011"	"-5.011"
"GO:0050840"	"extracellular matrix binding"	"4.989"	"-4.989"
"GO:0001540"	"beta-amyloid binding"	"4.814"	"-4.814"
"GO:0030971"	"receptor tyrosine kinase binding"	"4.765"	"-4.765"
"GO:0008047"	"enzyme activator activity"	"4.572"	"-4.572"
"GO:0051059"	"NF-kappaB binding"	"4.56"	"-4.56"
"GO:0034987"	"immunoglobulin receptor binding"	"4.325"	"-4.325"
"GO:0005201"	"extracellular matrix structural constituent"	"4.272"	"-4.272"
"GO:0042803"	"protein homodimerization activity"	"4.215"	"-4.215"
"GO:0005096"	"GTPase activator activity"	"4.185"	"-4.185"
"GO:0050839"	"cell adhesion molecule binding"	"3.962"	"-3.962"
"GO:0003823"	"antigen binding"	"3.961"	"-3.961"
"GO:0004725"	"protein tyrosine phosphatase activity"	"3.893"	"-3.893"
"GO:0017134"	"fibroblast growth factor binding"	"3.79"	"-3.79"
"GO:0030246"	"carbohydrate binding"	"3.763"	"-3.763"
"GO:0001618"	"virus receptor activity"	"3.697"	"-3.697"
"GO:0005539"	"glycosaminoglycan binding"	"3.681"	"-3.681"
"GO:0005245"	"voltage-gated calcium channel activity"	"3.678"	"-3.678"
"GO:0097110"	"scaffold protein binding"	"3.634"	"-3.634"
"GO:0070530"	"K63-linked polyubiquitin binding"	"3.611"	"-3.611"
"GO:0008146"	"sulfotransferase activity"	"3.553"	"-3.553"
"GO:0030507"	"spectrin binding"	"3.439"	"-3.439"
"GO:0004860"	"protein kinase inhibitor activity"	"3.257"	"-3.257"
"GO:0005518"	"collagen binding"	"3.074"	"-3.074"
"GO:0002020"	"protease binding"	"3.048"	"-3.048"
