"GO.ID"	"GO.Term"	"HMK"	"Background"
"GO:0019221"	"cytokine-mediated signaling pathway"	"49.715"	"-49.715"
"GO:0007186"	"G-protein coupled receptor signaling pathway"	"45.302"	"-45.302"
"GO:0042531"	"positive regulation of tyrosine phosphorylation of STAT protein"	"43.449"	"-43.449"
"GO:0060337"	"type I interferon signaling pathway"	"39.946"	"-39.946"
"GO:0010469"	"regulation of receptor activity"	"39.759"	"-39.759"
"GO:0006955"	"immune response"	"39.171"	"-39.171"
"GO:0006954"	"inflammatory response"	"38.287"	"-38.287"
"GO:0007259"	"JAK-STAT cascade"	"37.519"	"-37.519"
"GO:0002250"	"adaptive immune response"	"36.942"	"-36.942"
"GO:0046854"	"phosphatidylinositol phosphorylation"	"32.684"	"-32.684"
"GO:0070098"	"chemokine-mediated signaling pathway"	"32.641"	"-32.641"
"GO:0002286"	"T cell activation involved in immune response"	"32.544"	"-32.544"
"GO:0006935"	"chemotaxis"	"31.969"	"-31.969"
"GO:0018108"	"peptidyl-tyrosine phosphorylation"	"31.12"	"-31.12"
"GO:0007165"	"signal transduction"	"30.39"	"-30.39"
"GO:0051897"	"positive regulation of protein kinase B signaling"	"30.13"	"-30.13"
"GO:0060326"	"cell chemotaxis"	"29.577"	"-29.577"
"GO:0007166"	"cell surface receptor signaling pathway"	"29.289"	"-29.289"
"GO:0000165"	"MAPK cascade"	"28.154"	"-28.154"
"GO:0070374"	"positive regulation of ERK1 and ERK2 cascade"	"28.024"	"-28.024"
"GO:0006959"	"humoral immune response"	"27.425"	"-27.425"
"GO:0033209"	"tumor necrosis factor-mediated signaling pathway"	"26.91"	"-26.91"
"GO:0001580"	"detection of chemical stimulus involved in sensory perception of bitter taste"	"26.531"	"-26.531"
"GO:0014068"	"positive regulation of phosphatidylinositol 3-kinase signaling"	"26.013"	"-26.013"
"GO:0050900"	"leukocyte migration"	"25.845"	"-25.845"
"GO:0030593"	"neutrophil chemotaxis"	"25.833"	"-25.833"
"GO:0036092"	"phosphatidylinositol-3-phosphate biosynthetic process"	"25.598"	"-25.598"
"GO:0042100"	"B cell proliferation"	"25.272"	"-25.272"
"GO:0043330"	"response to exogenous dsRNA"	"25.056"	"-25.056"
"GO:0007267"	"cell-cell signaling"	"23.791"	"-23.791"
"GO:0051607"	"defense response to virus"	"23.774"	"-23.774"
"GO:0030335"	"positive regulation of cell migration"	"23.735"	"-23.735"
"GO:0007169"	"transmembrane receptor protein tyrosine kinase signaling pathway"	"23.649"	"-23.649"
"GO:0007204"	"positive regulation of cytosolic calcium ion concentration"	"23.467"	"-23.467"
"GO:0031295"	"T cell costimulation"	"21.815"	"-21.815"
"GO:0002224"	"toll-like receptor signaling pathway"	"21.389"	"-21.389"
"GO:0043552"	"positive regulation of phosphatidylinositol 3-kinase activity"	"21.086"	"-21.086"
"GO:0007173"	"epidermal growth factor receptor signaling pathway"	"20.959"	"-20.959"
"GO:0071222"	"cellular response to lipopolysaccharide"	"20.684"	"-20.684"
"GO:0030183"	"B cell differentiation"	"20.34"	"-20.34"
"GO:0043123"	"positive regulation of I-kappaB kinase/NF-kappaB signaling"	"20.317"	"-20.317"
"GO:0030168"	"platelet activation"	"20.307"	"-20.307"
"GO:0038095"	"Fc-epsilon receptor signaling pathway"	"20.136"	"-20.136"
