Category	Term	Count	%	PValue	Genes	List Total	Pop Hits	Pop Total	Fold Enrichment	Bonferroni	Benjamini	FDR
GOTERM_CC_ALL	GO:0005794~Golgi apparatus	4	80.0	0.0020164504897165576	ENSG00000107862, ENSG00000101199, ENSG00000174903, ENSG00000138768	5	1482	18224	9.837516869095817	0.1559578510383962	0.1559578510383962	2.143310350976746
GOTERM_CC_ALL	GO:0012505~endomembrane system	5	100.0	0.0020479872502632526	ENSG00000171135, ENSG00000107862, ENSG00000101199, ENSG00000174903, ENSG00000138768	5	3878	18224	4.6993295513151105	0.1581953749990278	0.08250088555848067	2.1764977284191467
GOTERM_CC_ALL	GO:0005783~endoplasmic reticulum	4	80.0	0.0028122898757212797	ENSG00000171135, ENSG00000107862, ENSG00000174903, ENSG00000138768	5	1660	18224	8.782650602409639	0.2106655449746404	0.07582612644028486	2.9776889767323955
GOTERM_CC_ALL	GO:0000139~Golgi membrane	3	60.0	0.008371829709796243	ENSG00000107862, ENSG00000174903, ENSG00000138768	5	699	18224	15.642918454935621	0.5064809925038642	0.16184185262580475	8.628834093742377
GOTERM_CC_ALL	GO:0044431~Golgi apparatus part	3	60.0	0.01397049588233468	ENSG00000107862, ENSG00000174903, ENSG00000138768	5	910	18224	12.015824175824175	0.6932726847694978	0.2105029880422017	14.016481223197907
GOTERM_CC_ALL	GO:0044432~endoplasmic reticulum part	3	60.0	0.02290944982587953	ENSG00000171135, ENSG00000107862, ENSG00000174903	5	1177	18224	9.290059473237042	0.8572670315200354	0.2770847555447381	22.023848546381153
GOTERM_CC_ALL	GO:0005793~endoplasmic reticulum-Golgi intermediate compartment	2	40.0	0.024143756250688354	ENSG00000107862, ENSG00000174903	5	111	18224	65.67207207207208	0.8716455307239294	0.25418666845053806	23.074689521403013
GOTERM_CC_ALL	GO:0005795~Golgi stack	2	40.0	0.02694252588397162	ENSG00000107862, ENSG00000138768	5	124	18224	58.78709677419355	0.8991598695695727	0.24932115893185847	25.410041542831763
GOTERM_CC_ALL	GO:0044444~cytoplasmic part	5	100.0	0.038818621625710016	ENSG00000171135, ENSG00000107862, ENSG00000101199, ENSG00000174903, ENSG00000138768	5	8090	18224	2.2526576019777504	0.964054108457142	0.3089386815442836	34.62146363266779
GOTERM_CC_ALL	GO:0098588~bounding membrane of organelle	3	60.0	0.04806755853071356	ENSG00000107862, ENSG00000174903, ENSG00000138768	5	1742	18224	6.276923076923077	0.984044341860593	0.3388629855580918	41.066614514040026
GOTERM_CC_ALL	GO:0098791~Golgi subcompartment	2	40.0	0.06487059281449309	ENSG00000107862, ENSG00000138768	5	303	18224	24.05808580858086	0.9964254282224785	0.40080825680753607	51.32103197992652
GOTERM_CC_ALL	GO:0031984~organelle subcompartment	2	40.0	0.06883035074923538	ENSG00000107862, ENSG00000138768	5	322	18224	22.63850931677019	0.9974972341993087	0.3929818394659712	53.48854513729094
GOTERM_CC_ALL	GO:0030133~transport vesicle	2	40.0	0.07381415952457107	ENSG00000174903, ENSG00000138768	5	346	18224	21.068208092485552	0.9984054302308661	0.3907174601267409	56.09208537856119
