"GO.ID"	"GO.Term"	"zscore"	"obs"	"mean"	"std"
"GO:0032981"	"mitochondrial respiratory chain complex I assembly"	"144.024"	"1656"	"100.45"	"10.801"
"GO:0006120"	"mitochondrial electron transport, NADH to ubiquinone"	"124.805"	"1343"	"90.91"	"10.032"
"GO:1902600"	"proton transmembrane transport"	"49.074"	"748"	"130.84"	"12.576"
"GO:0009060"	"aerobic respiration"	"49.004"	"355"	"46.8"	"6.289"
"GO:0015990"	"electron transport coupled proton transport"	"44.657"	"94"	"4.42"	"2.006"
"GO:0006123"	"mitochondrial electron transport, cytochrome c to oxygen"	"43.194"	"210"	"19.05"	"4.421"
"GO:0070126"	"mitochondrial translational termination"	"38.756"	"818"	"231.87"	"15.124"
"GO:0070125"	"mitochondrial translational elongation"	"38.18"	"833"	"237.19"	"15.605"
"GO:0042775"	"mitochondrial ATP synthesis coupled electron transport"	"35.773"	"206"	"24.48"	"5.074"
"GO:0006122"	"mitochondrial electron transport, ubiquinol to cytochrome c"	"35.398"	"174"	"20.98"	"4.323"
"GO:0045333"	"cellular respiration"	"33.534"	"178"	"20.03"	"4.711"
"GO:0022900"	"electron transport chain"	"32.913"	"387"	"85.6"	"9.157"
"GO:0055114"	"oxidation-reduction process"	"29.852"	"1273"	"573.26"	"23.44"
"GO:0006754"	"ATP biosynthetic process"	"29.019"	"200"	"28.93"	"5.895"
"GO:0097250"	"mitochondrial respiratory chain supercomplex assembly"	"28.78"	"30"	"1.22"	"0.938"
"GO:0033572"	"transferrin transport"	"28.475"	"525"	"169.18"	"12.496"
"GO:0072593"	"reactive oxygen species metabolic process"	"27.771"	"286"	"60.93"	"8.104"
"GO:0015991"	"ATP hydrolysis coupled proton transport"	"27.737"	"432"	"125.52"	"11.049"
"GO:0033617"	"mitochondrial respiratory chain complex IV assembly"	"27.488"	"82"	"6.9"	"2.732"
"GO:0042776"	"mitochondrial ATP synthesis coupled proton transport"	"27.423"	"143"	"17.87"	"4.563"
"GO:0046322"	"negative regulation of fatty acid oxidation"	"26.916"	"63"	"4.58"	"2.17"
"GO:0006099"	"tricarboxylic acid cycle"	"26.746"	"451"	"141.85"	"11.559"
"GO:0008535"	"respiratory chain complex IV assembly"	"24.558"	"46"	"3.27"	"1.74"
"GO:0006744"	"ubiquinone biosynthetic process"	"24.178"	"82"	"9.83"	"2.985"
"GO:0006626"	"protein targeting to mitochondrion"	"24.022"	"182"	"39.41"	"5.936"
"GO:0006000"	"fructose metabolic process"	"23.966"	"125"	"17.9"	"4.469"
"GO:0006096"	"glycolytic process"	"23.964"	"615"	"236.65"	"15.788"
"GO:0030961"	"peptidyl-arginine hydroxylation"	"23.75"	"29"	"1.39"	"1.163"
"GO:0034220"	"ion transmembrane transport"	"23.743"	"647"	"274.55"	"15.687"
"GO:0006119"	"oxidative phosphorylation"	"23.465"	"105"	"16.1"	"3.789"
"GO:0032543"	"mitochondrial translation"	"22.973"	"248"	"66.51"	"7.9"
"GO:0030150"	"protein import into mitochondrial matrix"	"22.918"	"145"	"24.39"	"5.263"
"GO:0045039"	"protein import into mitochondrial inner membrane"	"22.712"	"57"	"5.3"	"2.276"
"GO:0015980"	"energy derivation by oxidation of organic compounds"	"22.548"	"29"	"1.57"	"1.217"
