"ENSG00000073734","ABCB11"
"ENSG00000276582","ABCB11"
"ENSG00000172350","ABCG4"
"ENSG00000159251","ACTC1"
"ENSG00000184160","ADRA2C"
"ENSG00000198074","AKR1B10"
"ENSG00000179477","ALOX12B"
"ENSG00000178522","AMBN"
"ENSG00000242173","ARHGDIG"
"ENSG00000172995","ARPP21"
"ENSG00000183475","ASB7"
"ENSG00000105675","ATP4A"
"ENSG00000116039","ATP6V1B1"
"ENSG00000138376","BARD1"
"ENSG00000138696","BMPR1B"
"ENSG00000137948","BRDT"
"ENSG00000159388","BTG2"
"ENSG00000106804","C5"
"ENSG00000102001","CACNA1F"
"ENSG00000108878","CACNG1"
"ENSG00000175868","CALCB"
"ENSG00000178372","CALML5"
"ENSG00000183049","CAMK1D"
"ENSG00000135773","CAPN9"
"ENSG00000173581","CCDC106"
"ENSG00000133101","CCNA1"
"ENSG00000179934","CCR8"
"ENSG00000116031","CD207"
"ENSG00000102245","CD40LG"
"ENSG00000121594","CD80"
"ENSG00000166589","CDH16"
"ENSG00000145996","CDKAL1"
"ENSG00000143126","CELSR2"
"ENSG00000196811","CHRNG"
"ENSG00000175040","CHST2"
"ENSG00000104879","CKM"
"ENSG00000113946","CLDN16"
"ENSG00000156284","CLDN8"
"ENSG00000137392","CLPS"
"ENSG00000139182","CLSTN3"
"ENSG00000122756","CNTFR"
"ENSG00000139219","COL2A1"
"ENSG00000005243","COPZ2"
"ENSG00000158516","CPA2"
"ENSG00000153002","CPB1"
"ENSG00000107864","CPEB3"
"ENSG00000179142","CYP11B2"
"ENSG00000146233","CYP39A1"
"ENSG00000187323","DCC"
"ENSG00000171462","DLK2"
"ENSG00000138101","DTNB"
"ENSG00000135960","EDAR"
"ENSG00000078401","EDN1"
"ENSG00000127129","EDN2"
"ENSG00000115468","EFHD1"
"ENSG00000138798","EGF"
"ENSG00000198018","ENTPD7"
"ENSG00000145242","EPHA5"
"ENSG00000183508","FAM46C"
"ENSG00000196468","FGF16"
"ENSG00000070388","FGF22"
"ENSG00000068078","FGFR3"
"ENSG00000172456","FGGY"
"ENSG00000131808","FSHB"
"ENSG00000130005","GAMT"
"ENSG00000168621","GDNF"
"ENSG00000185245","GP1BA"
"ENSG00000169347","GP2"
"ENSG00000183150","GPR19"
"ENSG00000181773","GPR3"
"ENSG00000170412","GPRC5C"
"ENSG00000152208","GRID2"
"ENSG00000148308","GTF3C5"
"ENSG00000099284","H2AFY2"
"ENSG00000135100","HNF1A"
"ENSG00000176387","HSD11B2"
"ENSG00000135312","HTR1B"
"ENSG00000179546","HTR1D"
"ENSG00000127415","IDUA"
"ENSG00000137959","IFI44L"
"ENSG00000111537","IFNG"
"ENSG00000115457","IGFBP2"
"ENSG00000113302","IL12B"
"ENSG00000113525","IL5"
"ENSG00000172410","INSL5"
"ENSG00000133124","IRS4"
"ENSG00000147166","ITGB1BP2"
"ENSG00000162267","ITIH3"
"ENSG00000102057","KCND1"
"ENSG00000159197","KCNE2"
"ENSG00000145936","KCNMB1"
"ENSG00000105642","KCNN1"
"ENSG00000075043","KCNQ2"
"ENSG00000281151","KCNQ2"
"ENSG00000162873","KLHDC8A"
"ENSG00000169035","KLK7"
"ENSG00000129455","KLK8"
"ENSG00000167768","KRT1"
"ENSG00000171401","KRT13"
"ENSG00000171346","KRT15"
"ENSG00000170477","KRT4"
"ENSG00000186081","KRT5"
"ENSG00000106003","LFNG"
"ENSG00000205076","LGALS7"
"ENSG00000283082","LGALS7"
"ENSG00000124466","LYPD3"
"ENSG00000269313","MAGIX"
"ENSG00000099308","MAST3"
"ENSG00000103313","MEFV"
"ENSG00000151690","MFSD6"
"ENSG00000204410","MSH5"
"ENSG00000227314","MSH5"
"ENSG00000230293","MSH5"
"ENSG00000230961","MSH5"
"ENSG00000233345","MSH5"
"ENSG00000235222","MSH5"
"ENSG00000235569","MSH5"
"ENSG00000237333","MSH5"
"ENSG00000177000","MTHFR"
"ENSG00000157601","MX1"
"ENSG00000092054","MYH7"
"ENSG00000091536","MYO15A"
"ENSG00000120729","MYOT"
"ENSG00000165553","NGB"
"ENSG00000089250","NOS1"
"ENSG00000161270","NPHS1"
"ENSG00000153234","NR4A2"
"ENSG00000148200","NR6A1"
"ENSG00000053702","NRIP2"
"ENSG00000185652","NTF3"
"ENSG00000196368","NUDT11"
"ENSG00000101405","OXT"
"ENSG00000099957","P2RX6"
"ENSG00000186912","P2RY4"
"ENSG00000185345","PARK2"
"ENSG00000135903","PAX3"
"ENSG00000106331","PAX4"
"ENSG00000171815","PCDHB1"
"ENSG00000188389","PDCD1"
"ENSG00000276977","PDCD1"
"ENSG00000133256","PDE6B"
"ENSG00000005882","PDK2"
"ENSG00000081277","PKP1"
"ENSG00000181690","PLAG1"
"ENSG00000141744","PNMT"
"ENSG00000100033","PRODH"
"ENSG00000175325","PROP1"
"ENSG00000274382","PROP1"
"ENSG00000280635","PROP1"
"ENSG00000122420","PTGFR"
"ENSG00000149177","PTPRJ"
"ENSG00000076344","RGS11"
"ENSG00000128408","RIBC2"
"ENSG00000134321","RSAD2"
"ENSG00000196218","RYR1"
"ENSG00000198626","RYR2"
"ENSG00000149021","SCGB1A1"
"ENSG00000185313","SCN10A"
"ENSG00000250722","SEPP1"
"ENSG00000140093","SERPINA10"
"ENSG00000278767","SERPINA10"
"ENSG00000197632","SERPINB2"
"ENSG00000118515","SGK1"
"ENSG00000168779","SHOX2"
"ENSG00000072858","SIDT1"
"ENSG00000136603","SKIL"
"ENSG00000070915","SLC12A3"
"ENSG00000118596","SLC16A7"
"ENSG00000125648","SLC25A23"
"ENSG00000198246","SLC29A3"
"ENSG00000115194","SLC30A3"
"ENSG00000188338","SLC38A3"
"ENSG00000105641","SLC5A5"
"ENSG00000268104","SLC6A14"
"ENSG00000142319","SLC6A3"
"ENSG00000276996","SLC6A3"
"ENSG00000091482","SMPX"
"ENSG00000074317","SNCB"
"ENSG00000184602","SNN"
"ENSG00000100146","SOX10"
"ENSG00000063176","SPHK2"
"ENSG00000163209","SPRR3"
"ENSG00000173898","SPTBN2"
"ENSG00000132671","SSTR4"
"ENSG00000066923","STAG3"
"ENSG00000171992","SYNPO"
"ENSG00000127364","TAS2R4"
"ENSG00000152284","TCF7L1"
"ENSG00000100721","TCL1A"
"ENSG00000133863","TEX15"
"ENSG00000008196","TFAP2B"
"ENSG00000115112","TFCP2L1"
"ENSG00000160181","TFF2"
"ENSG00000042832","TG"
"ENSG00000092969","TGFB2"
"ENSG00000092295","TGM1"
"ENSG00000144115","THNSL2"
"ENSG00000151090","THRB"
"ENSG00000107807","TLX1"
"ENSG00000129991","TNNI3"
"ENSG00000134200","TSHB"
"ENSG00000197888","UGT2B17"
"ENSG00000243566","UPK3B"
"ENSG00000276184","UPK3B"
"ENSG00000169575","VPREB1"
"ENSG00000002745","WNT16"
"ENSG00000006047","YBX2"
"ENSG00000100027","YPEL1"
"ENSG00000109906","ZBTB16"
